France, Total Population,  Exposures (Lexis triangle)	Last modified: 13 Sep 2023;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1911   57      1854    96773.17    89420.83   186194.00
 1911   57      1853    92540.17    89348.83   181889.00
 1911   58      1853    91257.00    87857.83   179114.83
 1911   58      1852   101081.33    91824.17   192905.50
 1911   59      1852    99725.33    90210.67   189936.00
 1911   59      1851    98938.33    89637.17   188575.50
 1911   60      1851    97462.83    87915.50   185378.33
 1911   60      1850    95515.83    90481.00   185996.83
 1911   61      1850    94457.33    88885.00   183342.33
 1911   61      1849    88991.67    77930.00   166921.67
 1911   62      1849    87807.67    76238.50   164046.17
 1911   62      1848    98259.67    78806.67   177066.33
 1911   63      1848    97040.50    77104.83   174145.33
 1911   63      1847    75293.67    66274.83   141568.50
 1911   64      1847    74143.33    64650.67   138794.00
 1911   64      1846    80013.50    68882.17   148895.67
 1911   65      1846    78596.83    67053.17   145650.00
 1911   65      1845    83540.33    71566.67   155107.00
 1911   66      1845    81392.67    69404.33   150797.00
 1911   66      1844    76663.67    66446.67   143110.33
 1911   67      1844    74444.17    64262.50   138706.67
 1911   67      1843    70211.17    62064.50   132275.67
 1911   68      1843    67825.83    59739.50   127565.33
 1911   68      1842    71739.83    61244.33   132984.17
 1911   69      1842    69303.50    58886.00   128189.50
 1911   69      1841    65887.83    56912.67   122800.50
 1911   70      1841    63283.33    54450.50   117733.83
 1911   70      1840    66808.17    55308.33   122116.50
 1911   71      1840    64403.67    52715.33   117119.00
 1911   71      1839    55952.67    47893.00   103845.67
 1911   72      1839    53581.33    45264.50    98845.83
 1911   72      1838    52686.83    43283.00    95969.83
 1911   73      1838    50290.17    40734.33    91024.50
 1911   73      1837    46261.50    38108.83    84370.33
 1911   74      1837    43859.67    35587.17    79446.83
 1911   74      1836    46446.33    37023.50    83469.83
 1911   75      1836    43799.33    34415.67    78215.00
 1911   75      1835    43646.50    34713.00    78359.50
 1911   76      1835    40991.00    32108.83    73099.83
 1911   76      1834    35838.33    27871.50    63709.83
 1911   77      1834    33391.33    25574.17    58965.50
 1911   77      1833    31660.83    24469.00    56129.83
 1911   78      1833    29265.67    22304.50    51570.17
 1911   78      1832    27557.50    20695.83    48253.33
 1911   79      1832    25335.33    18589.33    43924.67
 1911   79      1831    24079.83    18375.17    42455.00
 1911   80      1831    23451.46    17202.56    40654.01
 1911   80      1830    23988.21    16721.75    40709.96
 1911   81      1830    21628.87    14715.42    36344.29
 1911   81      1829    19015.81    13237.80    32253.61
 1911   82      1829    16833.81    11469.47    28303.27
 1911   82      1828    16074.97    10774.44    26849.41
 1911   83      1828    14088.98     9257.77    23346.75
 1911   83      1827    13139.69     8583.46    21723.15
 1911   84      1827    11369.69     7203.79    18573.49
 1911   84      1826    10455.20     6793.69    17248.89
 1911   85      1826     8938.20     5622.03    14560.23
 1911   85      1825     8260.21     5125.76    13385.97
 1911   86      1825     6966.55     4164.43    11130.97
 1911   86      1824     6508.88     3795.45    10304.33
 1911   87      1824     5392.22     3045.45     8437.67
 1911   87      1823     5036.66     2774.35     7811.02
 1911   88      1823     4116.00     2179.69     6295.68
 1911   88      1822     3727.89     1949.58     5677.47
 1911   89      1822     3008.56     1486.25     4494.80
 1911   89      1821     2632.02     1416.94     4048.96
 1911   90      1821     2073.69     1087.27     3160.96
 1911   90      1820     1993.94      974.45     2968.39
 1911   91      1820     1544.94      727.78     2272.72
 1911   91      1819     1341.59      600.62     1942.21
 1911   92      1819     1019.26      438.62     1457.88
 1911   92      1818      846.54      381.73     1228.26
 1911   93      1818      643.20      275.06      918.26
 1911   93      1817      584.12      252.89      837.01
 1911   94      1817      429.46      176.22      605.68
 1911   94      1816      413.62      164.90      578.52
 1911   95      1816      299.29      111.24      410.52
 1911   95      1815      241.69       86.10      327.79
 1911   96      1815      164.69       56.10      220.79
 1911   96      1814      168.87       56.90      225.77
 1911   97      1814      112.87       37.90      150.77
 1911   97      1813       85.54       35.20      120.74
 1911   98      1813       55.21       25.20       80.41
 1911   98      1812       45.48       16.52       62.00
 1911   99      1812       31.15       11.52       42.67
 1911   99      1811       32.86        8.92       41.78
 1911   100     1811       17.53        4.92       22.45
 1911   100     1810       14.69        2.83       17.53
 1911   101     1810        8.69        0.83        9.53
 1911   101     1809        5.17        0.92        6.09
 1911   102     1809        4.17        0.59        4.75
 1911   102     1808        3.45        2.33        5.79
 1911   103     1808        1.79        2.00        3.79
 1911   103     1807        1.50        0.59        2.09
 1911   104     1807        0.83        0.59        1.42
 1911   104     1806        1.33        1.17        2.50
 1911   105     1806        1.00        0.50        1.50
 1911   105     1805        0.95        0.00        0.95
 1911   106     1805        0.62        0.00        0.62
 1911   106     1804        0.83        0.00        0.83
 1911   107     1804        0.50        0.00        0.50
 1911   107     1803        0.00        1.17        1.17
 1911   108     1803        0.00        1.17        1.17
 1911   108     1802        0.00        0.00        0.00
 1911   109     1802        0.00        0.00        0.00
 1911   109     1801        0.00        0.00        0.00
 1911   110+       .        0.00        0.00        0.00
 1912    0      1912   178414.65   185000.82   363415.47
 1912    0      1911   156026.46   158706.56   314733.02
 1912    1      1911   161419.96   163397.40   324817.36
 1912    1      1910   165956.95   168525.07   334482.01
 1912    2      1910   172235.43   174852.88   347088.30
 1912    2      1909   158766.85   160698.17   319465.01
 1912    3      1909   167521.17   169635.09   337156.26
 1912    3      1908   157436.60   159135.16   316571.76
 1912    4      1908   165546.57   167352.64   332899.21
 1912    4      1907   154599.74   156133.33   310733.06
 1912    5      1907   165022.56   166720.81   331743.36
 1912    5      1906   157623.29   159523.89   317147.19
 1912    6      1906   165937.48   167993.64   333931.12
 1912    6      1905   159875.38   161528.23   321403.61
 1912    7      1905   168997.71   170950.59   339948.30
 1912    7      1904   160009.20   161152.22   321161.41
 1912    8      1904   166021.75   167496.09   333517.84
 1912    8      1903   162031.96   163709.24   325741.20
 1912    9      1903   168554.46   170542.38   339096.84
 1912    9      1902   164484.27   166493.43   330977.70
 1912   10      1902   172106.62   174459.61   346566.24
 1912   10      1901   160168.40   162553.08   322721.49
 1912   11      1901   169422.95   172239.56   341662.51
 1912   11      1900   162867.04   164917.19   327784.22
 1912   12      1900   172244.25   174184.26   346428.51
 1912   12      1899   158467.68   159762.08   318229.76
 1912   13      1899   163924.28   165037.62   328961.90
 1912   13      1898   157739.71   159075.52   316815.23
 1912   14      1898   166372.11   167582.00   333954.11
 1912   14      1897   160074.13   163487.09   323561.22
 1912   15      1897   165775.19   169113.80   334888.99
 1912   15      1896   161902.96   164021.13   325924.09
 1912   16      1896   169452.13   171435.71   340887.84
 1912   16      1895   152419.19   153639.11   306058.30
 1912   17      1895   164375.99   165412.23   329788.22
 1912   17      1894   157206.11   158192.68   315398.79
 1912   18      1894   164037.41   164752.25   328789.66
 1912   18      1893   159695.43   160116.92   319812.35
 1912   19      1893   166837.56   166858.95   333696.50
 1912   19      1892   152597.37   150737.00   303334.37
 1912   20      1892   161398.12   159044.88   320443.00
 1912   20      1891   149258.87   145378.89   294637.77
 1912   21      1891   158981.67   154381.83   313363.50
 1912   21      1890   152907.72   144796.08   297703.79
 1912   22      1890   164430.77   155879.28   320310.04
 1912   22      1889   150533.10   152800.21   303333.30
 1912   23      1889   156900.49   159432.83   316333.32
 1912   23      1888   153516.96   152971.93   306488.90
 1912   24      1888   161002.02   160663.84   321665.85
 1912   24      1887   151761.43   147328.64   299090.06
 1912   25      1887   156364.79   151863.24   308228.03
 1912   25      1886   151728.48   146525.12   298253.61
 1912   26      1886   157853.69   152610.02   310463.72
 1912   26      1885   157557.09   153140.82   310697.91
 1912   27      1885   161291.44   157050.19   318341.63
 1912   27      1884   153798.74   149780.24   303578.98
 1912   28      1884   157093.05   153302.08   310395.14
 1912   28      1883   148155.57   146629.92   294785.49
 1912   29      1883   153278.13   152015.95   305294.08
 1912   29      1882   152431.10   148418.03   300849.13
 1912   30      1882   156653.30   152757.31   309410.61
 1912   30      1881   146638.50   147061.37   293699.87
 1912   31      1881   149427.10   150117.07   299544.17
 1912   31      1880   152051.01   146150.29   298201.30
 1912   32      1880   160461.21   154151.59   314612.80
 1912   32      1879   142667.59   142001.87   284669.46
 1912   33      1879   147070.30   146200.46   293270.76
 1912   33      1878   146161.00   143587.88   289748.89
 1912   34      1878   151932.16   149167.10   301099.26
 1912   34      1877   142487.83   143079.00   285566.83
 1912   35      1877   147155.83   147601.27   294757.10
 1912   35      1876   147107.15   146168.77   293275.92
 1912   36      1876   155960.06   154677.41   310637.47
 1912   36      1875   149582.98   147325.34   296908.32
 1912   37      1875   154446.11   152421.46   306867.57
 1912   37      1874   142048.87   142634.26   284683.13
 1912   38      1874   144042.34   144916.44   288958.78
 1912   38      1873   135298.01   135516.89   270814.90
 1912   39      1873   141230.06   141700.71   282930.78
 1912   39      1872   142459.66   141543.86   284003.52
 1912   40      1872   141883.73   141208.75   283092.48
 1912   40      1871   112055.50   110424.77   222480.27
 1912   41      1871   127151.24   125524.16   252675.40
 1912   41      1870   132094.09   127143.07   259237.16
 1912   42      1870   140926.85   135287.29   276214.14
 1912   42      1869   127907.33   125239.91   253147.23
 1912   43      1869   130046.06   126935.90   256981.96
 1912   43      1868   121653.33   117876.03   239529.36
 1912   44      1868   126800.00   122490.94   249290.94
 1912   44      1867   120749.69   119310.53   240060.22
 1912   45      1867   126793.99   124882.63   251676.62
 1912   45      1866   126838.99   123861.98   250700.97
 1912   46      1866   132020.47   128431.02   260451.48
 1912   46      1865   124065.27   119605.69   243670.96
 1912   47      1865   130418.15   125580.50   255998.64
 1912   47      1864   116814.78   114784.92   231599.70
 1912   48      1864   121885.22   119746.27   241631.48
 1912   48      1863   120344.78   115271.15   235615.93
 1912   49      1863   124603.77   119222.45   243826.22
 1912   49      1862   119057.33   113875.73   232933.06
 1912   50      1862   121279.54   115758.97   237038.51
 1912   50      1861   113409.28   110785.46   224194.74
 1912   51      1861   118728.28   115799.22   234527.51
 1912   51      1860   118012.00   111818.33   229830.33
 1912   52      1860   116996.67   111405.33   228402.00
 1912   52      1859   115157.00   110710.33   225867.33
 1912   53      1859   114161.83   109305.67   223467.50
 1912   53      1858   106299.17   100918.67   207217.83
 1912   54      1858   105456.17    99509.33   204965.50
 1912   54      1857   100206.17    94304.67   194510.83
 1912   55      1857    99209.33    92901.17   192110.50
 1912   55      1856   106685.17    97331.83   204017.00
 1912   56      1856   105539.50    95822.33   201361.83
 1912   56      1855   100999.00    92742.50   193741.50
 1912   57      1855    99866.67    91422.33   191289.00
 1912   57      1854    96241.33    88669.50   184910.83
 1912   58      1854    95088.50    87253.83   182342.33
 1912   58      1853    90670.50    87077.00   177747.50
 1912   59      1853    89410.50    85620.83   175031.33
 1912   59      1852    99057.50    89362.33   188419.83
 1912   60      1852    97565.67    87804.67   185370.33
 1912   60      1851    96769.67    87015.33   183785.00
 1912   61      1851    95351.83    85367.00   180718.83
 1912   61      1850    93731.67    88002.00   181733.67
 1912   62      1850    92647.17    86370.33   179017.50
 1912   62      1849    87016.00    75299.83   162315.83
 1912   63      1849    85823.50    73618.17   159441.67
 1912   63      1848    96230.67    76184.83   172415.50
 1912   64      1848    94948.00    74499.67   169447.67
 1912   64      1847    73350.33    63750.33   137100.67
 1912   65      1847    72090.00    62121.67   134211.67
 1912   65      1846    77708.00    66067.00   143775.00
 1912   66      1846    76360.17    64226.33   140586.50
 1912   66      1845    80415.33    68328.17   148743.50
 1912   67      1845    78258.50    66223.33   144481.83
 1912   67      1844    73458.33    63152.00   136610.33
 1912   68      1844    71252.17    60991.83   132244.00
 1912   68      1843    66761.67    58600.17   125361.83
 1912   69      1843    64451.17    56473.83   120925.00
 1912   69      1842    68185.67    57716.83   125902.50
 1912   70      1842    65696.00    55424.67   121120.67
 1912   70      1841    62161.83    53263.00   115424.83
 1912   71      1841    59738.17    50968.50   110706.67
 1912   71      1840    63188.50    51483.67   114672.17
 1912   72      1840    60806.33    49071.83   109878.17
 1912   72      1839    52415.50    44060.67    96476.17
 1912   73      1839    50201.17    41719.17    91920.33
 1912   73      1838    49088.33    39559.00    88647.33
 1912   74      1838    46810.83    37171.33    83982.17
 1912   74      1837    42683.83    34435.33    77119.17
 1912   75      1837    40468.67    32191.50    72660.17
 1912   75      1836    42552.00    33213.67    75765.67
 1912   76      1836    40253.83    30818.17    71072.00
 1912   76      1835    39725.67    30911.50    70637.17
 1912   77      1835    37396.50    28649.83    66046.33
 1912   77      1834    32172.50    24498.00    56670.50
 1912   78      1834    29944.67    22463.00    52407.67
 1912   78      1833    28156.67    21320.50    49477.17
 1912   79      1833    26216.83    19517.50    45734.33
 1912   79      1832    24240.00    17639.83    41879.83
 1912   80      1832    23373.82    16425.36    39799.18
 1912   80      1831    22393.62    16310.06    38703.68
 1912   81      1831    20355.62    14594.06    34949.68
 1912   81      1830    20625.37    13890.25    34515.63
 1912   82      1830    18637.37    12317.25    30954.63
 1912   82      1829    15954.81    10753.30    26708.11
 1912   83      1829    14291.81     9412.97    23704.77
 1912   83      1828    13264.31     8635.27    21899.58
 1912   84      1828    11719.64     7475.60    19195.25
 1912   84      1827    10649.69     6662.46    17312.15
 1912   85      1827     9302.69     5694.13    14996.82
 1912   85      1826     8325.87     5179.03    13504.89
 1912   86      1826     7197.53     4384.03    11581.56
 1912   86      1825     6444.21     3797.59    10241.81
 1912   87      1825     5498.88     3139.93     8638.81
 1912   87      1824     4965.38     2761.28     7726.66
 1912   88      1824     4179.38     2236.61     6416.00
 1912   88      1823     3760.83     1958.19     5719.02
 1912   89      1823     3137.50     1578.85     4716.35
 1912   89      1822     2741.39     1316.58     4057.97
 1912   90      1822     2260.72     1029.25     3289.97
 1912   90      1821     1869.19      968.61     2837.79
 1912   91      1821     1519.19      762.27     2281.46
 1912   91      1820     1387.11      642.45     2029.56
 1912   92      1820     1116.11      493.45     1609.56
 1912   92      1819      907.26      385.79     1293.04
 1912   93      1819      713.59      292.46     1006.04
 1912   93      1818      567.54      236.89      804.43
 1912   94      1818      434.20      172.56      606.76
 1912   94      1817      382.62      151.89      534.51
 1912   95      1817      299.96      111.89      411.85
 1912   95      1816      260.95       92.40      353.36
 1912   96      1816      194.62       62.74      257.36
 1912   96      1815      143.86       44.27      188.13
 1912   97      1815      103.86       31.93      135.79
 1912   97      1814       96.04       31.23      127.27
 1912   98      1814       70.04       21.90       91.94
 1912   98      1813       46.87       21.37       68.24
 1912   99      1813       34.87       16.70       51.57
 1912   99      1812       26.82        9.35       36.17
 1912   100     1812       20.48        6.02       26.50
 1912   100     1811       13.36        2.92       16.28
 1912   101     1811        8.03        1.59        9.61
 1912   101     1810        7.53        0.33        7.86
 1912   102     1810        5.19        0.00        5.19
 1912   102     1809        3.50        0.59        4.09
 1912   103     1809        1.50        0.59        2.09
 1912   103     1808        1.62        1.83        3.45
 1912   104     1808        1.62        0.83        2.45
 1912   104     1807        0.50        0.59        1.09
 1912   105     1807        0.50        0.59        1.09
 1912   105     1806        0.83        0.50        1.33
 1912   106     1806        0.17        0.17        0.33
 1912   106     1805        0.62        0.00        0.62
 1912   107     1805        0.62        0.00        0.62
 1912   107     1804        0.33        0.00        0.33
 1912   108     1804        0.00        0.00        0.00
 1912   108     1803        0.00        1.17        1.17
 1912   109     1803        0.00        1.17        1.17
 1912   109     1802        0.00        0.00        0.00
 1912   110+       .        0.00        0.00        0.00
 1913    0      1913   174071.09   184740.24   358811.33
 1913    0      1912   166425.12   171067.06   337492.19
 1913    1      1912   166963.62   170219.96   337183.58
 1913    1      1911   149909.20   151638.67   301547.87
 1913    2      1911   159221.52   159514.81   318736.33
 1913    2      1910   163714.48   166199.95   329914.43
 1913    3      1910   171798.76   173739.64   345538.41
 1913    3      1909   157595.91   159594.15   317190.06
 1913    4      1909   167993.75   169409.28   337403.03
 1913    4      1908   156656.24   158375.06   315031.30
 1913    5      1908   164488.06   166467.10   330955.16
 1913    5      1907   154094.17   155691.91   309786.08
 1913    6      1907   164182.13   166045.27   330227.40
 1913    6      1906   157269.79   159223.20   316492.99
 1913    7      1906   165212.61   167440.63   332653.24
 1913    7      1905   159600.20   161455.14   321055.34
 1913    8      1905   169344.07   171441.80   340785.87
 1913    8      1904   159775.82   161210.16   320985.98
 1913    9      1904   166790.69   168000.81   334791.50
 1913    9      1903   161847.68   163760.82   325608.51
 1913   10      1903   168082.53   170231.71   338314.24
 1913   10      1902   164293.32   166553.01   330846.33
 1913   11      1902   171546.96   174132.75   345679.71
 1913   11      1901   159980.86   162654.52   322635.39
 1913   12      1901   168842.64   171945.07   340787.71
 1913   12      1900   162951.31   164819.44   327770.74
 1913   13      1900   172751.62   174715.52   347467.14
 1913   13      1899   158553.83   159660.32   318214.15
 1913   14      1899   164330.83   165484.00   329814.83
 1913   14      1898   157732.74   158915.82   316648.56
 1913   15      1898   165953.65   167886.90   333840.55
 1913   15      1897   160016.79   163283.92   323300.71
 1913   16      1897   165190.05   169014.38   334204.43
 1913   16      1896   161742.97   163657.54   325400.51
 1913   17      1896   168813.70   171258.14   340071.83
 1913   17      1895   151940.97   152889.33   304830.31
 1913   18      1895   164290.20   164499.55   328789.75
 1913   18      1894   156661.15   157338.76   313999.92
 1913   19      1894   163820.78   163723.39   327544.17
 1913   19      1893   159159.23   159127.81   318287.04
 1913   20      1893   165451.67   166159.37   331611.04
 1913   20      1892   152009.93   149759.76   301769.69
 1913   21      1892   159955.28   158283.68   318238.96
 1913   21      1891   148626.25   144207.90   292834.16
 1913   22      1891   157497.02   153400.82   310897.84
 1913   22      1890   152190.95   144217.64   296408.59
 1913   23      1890   164613.57   154757.71   319371.28
 1913   23      1889   149794.93   152184.17   301979.10
 1913   24      1889   157041.79   158342.57   315384.36
 1913   24      1888   152697.21   152341.05   305038.26
 1913   25      1888   159985.62   159165.04   319150.66
 1913   25      1887   150935.25   146549.21   297484.47
 1913   26      1887   155333.96   150390.93   305724.89
 1913   26      1886   150934.91   145896.04   296830.96
 1913   27      1886   156789.79   151153.38   307943.17
 1913   27      1885   156509.99   152359.66   308869.65
 1913   28      1885   160510.81   157331.84   317842.65
 1913   28      1884   152711.00   148997.51   301708.51
 1913   29      1884   156297.05   153601.80   309898.85
 1913   29      1883   147125.80   145878.03   293003.83
 1913   30      1883   151804.42   150826.33   302630.76
 1913   30      1882   151370.30   147556.73   298927.02
 1913   31      1882   155177.79   151513.08   306690.87
 1913   31      1881   145563.75   146173.19   291736.94
 1913   32      1881   148004.91   148838.61   296843.51
 1913   32      1880   151672.58   145661.33   297333.91
 1913   33      1880   160830.95   154403.59   315234.54
 1913   33      1879   142333.74   141411.19   283744.93
 1913   34      1879   147199.15   146316.27   293515.42
 1913   34      1878   145765.18   143027.75   288792.93
 1913   35      1878   151355.60   148157.80   299513.40
 1913   35      1877   142060.04   142399.38   284459.42
 1913   36      1877   146621.73   146557.61   293179.33
 1913   36      1876   146660.28   145362.22   292022.50
 1913   37      1876   155292.63   153581.83   308874.46
 1913   37      1875   148051.61   145999.24   294050.86
 1913   38      1875   153113.58   151651.35   304764.93
 1913   38      1874   140567.92   141298.10   281866.02
 1913   39      1874   142667.45   144093.67   286761.12
 1913   39      1873   133876.97   134206.15   268083.11
 1913   40      1873   139659.36   140305.58   279964.94
 1913   40      1872   140927.49   140102.11   281029.60
 1913   41      1872   140367.58   139774.71   280142.29
 1913   41      1871   110879.64   109341.63   220221.26
 1913   42      1871   125635.40   124227.79   249863.19
 1913   42      1870   131515.25   126147.40   257662.66
 1913   43      1870   140277.83   134405.21   274683.04
 1913   43      1869   127362.82   124161.80   251524.62
 1913   44      1869   129540.85   125945.27   255486.13
 1913   44      1868   121106.75   116814.47   237921.22
 1913   45      1868   126086.39   121260.95   247347.33
 1913   45      1867   120134.22   118148.57   238282.79
 1913   46      1867   126004.48   123171.53   249176.00
 1913   46      1866   126204.08   122593.28   248797.36
 1913   47      1866   131177.69   126684.39   257862.08
 1913   47      1865   122497.54   117751.26   240248.79
 1913   48      1865   128971.62   123928.11   252899.73
 1913   48      1864   115155.35   112982.92   228138.27
 1913   49      1864   120456.59   118040.13   238496.72
 1913   49      1863   118620.94   113287.25   231908.18
 1913   50      1863   122912.58   117141.93   240054.51
 1913   50      1862   117344.59   111772.39   229116.98
 1913   51      1862   119639.09   113833.87   233472.97
 1913   51      1861   111698.43   108721.09   220419.52
 1913   52      1861   116993.60   113775.32   230768.92
 1913   52      1860   116516.17   110703.17   227219.33
 1913   53      1860   115398.64   108156.25   223554.89
 1913   53      1859   113639.33   108594.67   222234.00
 1913   54      1859   112416.73   106979.55   219396.28
 1913   54      1858   104955.67    98796.00   203751.67
 1913   55      1858   103545.00    97052.45   200597.44
 1913   55      1857    98691.83    92191.00   190882.83
 1913   56      1857    97378.59    90394.54   187773.13
 1913   56      1856   104974.50    95069.00   200043.50
 1913   57      1856   103582.66    93192.44   196775.10
 1913   57      1855    99334.83    90690.67   190025.50
 1913   58      1855    98634.67    89808.42   188443.09
 1913   58      1854    94500.83    86458.83   180959.67
 1913   59      1854    93696.67    85413.75   179110.42
 1913   59      1853    88770.17    84784.67   173554.83
 1913   60      1853    87285.46    83142.92   170428.38
 1913   60      1852    96874.83    86900.17   183775.00
 1913   61      1852    95318.37    85146.56   180464.93
 1913   61      1851    94626.83    84431.33   179058.17
 1913   62      1851    92897.69    82584.76   175482.44
 1913   62      1850    91845.67    85391.00   177236.67
 1913   63      1850    90790.46    83835.04   174625.50
 1913   63      1849    84980.83    72635.17   157616.00
 1913   64      1849    83816.03    71071.11   154887.14
 1913   64      1848    94041.17    73498.17   167539.33
 1913   65      1848    92179.52    71715.40   163894.92
 1913   65      1847    71223.83    61164.50   132388.33
 1913   66      1847    70220.16    59428.87   129649.03
 1913   66      1846    75420.17    63167.50   138587.67
 1913   67      1846    74198.75    61333.88   135532.63
 1913   67      1845    77222.50    65076.67   142299.17
 1913   68      1845    74888.13    62856.87   137745.00
 1913   68      1844    70178.17    59828.33   130006.50
 1913   69      1844    67836.37    57554.06   125390.44
 1913   69      1843    63295.00    55272.17   118567.17
 1913   70      1843    60818.63    52889.21   113707.83
 1913   70      1842    64514.00    54167.67   118681.67
 1913   71      1842    62151.57    51826.01   113977.58
 1913   71      1841    58530.33    49704.67   108235.00
 1913   72      1841    56007.43    47279.10   103286.53
 1913   72      1840    59504.50    47816.33   107320.83
 1913   73      1840    57072.09    45360.85   102432.93
 1913   73      1839    48954.67    40483.17    89437.83
 1913   74      1839    46536.84    38123.27    84660.12
 1913   74      1838    45529.17    35926.17    81455.33
 1913   75      1838    43313.73    33667.59    76981.32
 1913   75      1837    39228.67    31012.17    70240.83
 1913   76      1837    37060.37    28801.70    65862.07
 1913   76      1836    38945.17    29588.00    68533.17
 1913   77      1836    36666.67    27382.08    64048.75
 1913   77      1835    36085.67    27441.33    63527.00
 1913   78      1835    33628.58    25142.37    58770.95
 1913   78      1834    28711.33    21426.00    50137.33
 1913   79      1834    26463.33    19440.57    45903.89
 1913   79      1833    25055.17    18550.50    43605.67
 1913   80      1833    24004.72    16685.79    40690.51
 1913   80      1832    22292.99    15529.02    37822.01
 1913   81      1832    20251.99    13852.35    34104.34
 1913   81      1831    19325.96    13734.06    33060.01
 1913   82      1831    17371.29    12089.05    29460.34
 1913   82      1830    17650.37    11552.09    29202.46
 1913   83      1830    15819.37    10076.42    25895.79
 1913   83      1829    13444.97     8757.64    22202.61
 1913   84      1829    11838.97     7526.97    19365.94
 1913   84      1828    10976.48     6914.10    17890.58
 1913   85      1828     9572.47     5868.44    15440.91
 1913   85      1827     8662.53     5236.29    13898.82
 1913   86      1827     7476.86     4377.29    11854.15
 1913   86      1826     6649.53     3995.03    10644.56
 1913   87      1826     5651.87     3282.69     8934.56
 1913   87      1825     5060.05     2834.09     7894.14
 1913   88      1825     4276.04     2305.76     6581.80
 1913   88      1824     3805.55     1994.45     5800.00
 1913   89      1824     3157.88     1580.11     4738.00
 1913   89      1823     2845.16     1407.35     4252.51
 1913   90      1823     2318.83     1090.02     3408.85
 1913   90      1822     2030.39      907.41     2937.80
 1913   91      1822     1639.72      703.74     2343.47
 1913   91      1821     1360.85      669.27     2030.13
 1913   92      1821     1087.52      526.27     1613.79
 1913   92      1820      995.11      429.95     1425.06
 1913   93      1820      781.44      325.95     1107.39
 1913   93      1819      626.09      250.79      876.88
 1913   94      1819      484.42      183.79      668.21
 1913   94      1818      380.70      146.39      527.10
 1913   95      1818      286.04      104.39      390.43
 1913   95      1817      261.62       94.72      356.35
 1913   96      1817      198.29       68.06      266.35
 1913   96      1816      166.29       51.07      217.36
 1913   97      1816      122.62       34.74      157.35
 1913   97      1815       88.36       27.93      116.29
 1913   98      1815       65.03       20.26       85.29
 1913   98      1814       58.20       18.90       77.10
 1913   99      1814       41.53       13.90       55.43
 1913   99      1813       29.21       14.87       44.07
 1913   100     1813       20.21        8.53       28.74
 1913   100     1812       16.48        5.01       21.50
 1913   101     1812       11.49        3.68       15.17
 1913   101     1811        6.03        1.42        7.45
 1913   102     1811        2.36        0.75        3.11
 1913   102     1810        4.36        0.00        4.36
 1913   103     1810        2.69        0.00        2.69
 1913   103     1809        0.83        0.59        1.42
 1913   104     1809        0.17        0.59        0.75
 1913   104     1808        1.62        0.33        1.95
 1913   105     1808        0.95        0.00        0.95
 1913   105     1807        0.50        0.59        1.09
 1913   106     1807        0.17        0.59        0.75
 1913   106     1806        0.00        0.00        0.00
 1913   107     1806        0.00        0.00        0.00
 1913   107     1805        0.62        0.00        0.62
 1913   108     1805        0.62        0.00        0.62
 1913   108     1804        0.00        0.00        0.00
 1913   109     1804        0.00        0.00        0.00
 1913   109     1803        0.00        1.17        1.17
 1913   110+       .        0.00        1.17        1.17
 1914    0      1914   144230.64   148013.87   292244.52
 1914    0      1913   128348.72   136162.86   264511.57
 1914    1      1913   133868.35   140791.16   274659.50
 1914    1      1912   129251.23   132690.59   261941.81
 1914    2      1912   134444.48   137607.80   272052.28
 1914    2      1911   119970.98   121077.00   241047.98
 1914    3      1911   129367.28   130468.38   259835.66
 1914    3      1910   131994.78   134480.57   266475.35
 1914    4      1910   139773.64   141867.45   281641.09
 1914    4      1909   127648.17   129699.39   257347.57
 1914    5      1909   136983.81   139048.59   276032.39
 1914    5      1908   127094.41   128947.28   256041.69
 1914    6      1908   136055.81   138000.10   274055.91
 1914    6      1907   125141.27   126883.69   252024.96
 1914    7      1907   135873.05   137781.93   273654.97
 1914    7      1906   127790.05   129840.83   257630.88
 1914    8      1906   136907.44   139217.16   276124.61
 1914    8      1905   130515.17   132461.79   262976.96
 1914    9      1905   139988.34   141676.26   281664.60
 1914    9      1904   130996.34   132277.51   263273.85
 1914   10      1904   138140.12   139159.53   277299.65
 1914   10      1903   132510.80   134370.91   266881.71
 1914   11      1903   140039.27   141663.96   281703.24
 1914   11      1902   134453.84   136656.67   271110.52
 1914   12      1902   142900.60   145039.92   287940.51
 1914   12      1901   130885.05   133464.07   264349.11
 1914   13      1901   140943.38   143453.28   284396.67
 1914   13      1900   134167.39   135890.25   270057.64
 1914   14      1900   143547.50   143009.83   286557.33
 1914   14      1899   130476.47   131570.25   262046.71
 1914   15      1899   136659.89   135016.98   271676.87
 1914   15      1898   129782.62   131159.37   260941.99
 1914   16      1898   138316.39   137558.41   275874.81
 1914   16      1897   131521.40   134418.96   265940.36
 1914   17      1897   137706.52   138727.61   276434.13
 1914   17      1896   132927.38   134668.91   267596.29
 1914   18      1896   140718.69   144685.53   285404.22
 1914   18      1895   125275.69   125250.07   250525.76
 1914   19      1895   136963.55   131448.76   268412.31
 1914   19      1894   129059.68   128791.17   257850.85
 1914   20      1894   136431.19   129132.36   265563.55
 1914   20      1893   131121.52   130177.43   261298.95
 1914   21      1893   138611.72   131237.61   269849.33
 1914   21      1892   125180.58   122451.25   247631.83
 1914   22      1892   133959.77   123713.29   257673.06
