Denmark,  Exposures (Lexis triangle)	Last modified: 24 Feb 2024;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1842   70      1772     1309.58     1080.29     2389.86
 1842   70      1771     1276.81     1048.76     2325.57
 1842   71      1771     1207.65      989.11     2196.76
 1842   71      1770     1191.58      968.14     2159.72
 1842   72      1770     1130.33      915.47     2045.80
 1842   72      1769     1106.53      891.59     1998.12
 1842   73      1769     1061.55      842.06     1903.61
 1842   73      1768     1031.51      818.77     1850.28
 1842   74      1768      985.97      771.07     1757.03
 1842   74      1767      956.22      747.19     1703.40
 1842   75      1767      910.05      701.30     1611.35
 1842   75      1766      878.20      675.63     1553.82
 1842   76      1766      830.65      630.79     1461.44
 1842   76      1765      793.47      602.72     1396.18
 1842   77      1765      745.22      559.22     1304.45
 1842   77      1764      686.03      529.57     1215.60
 1842   78      1764      640.69      489.92     1130.61
 1842   78      1763      607.48      462.17     1069.65
 1842   79      1763      562.67      423.99      986.66
 1842   79      1762      531.76      399.05      930.81
 1842   80      1762      524.01      375.80      899.82
 1842   80      1761      487.59      350.10      837.69
 1842   81      1761      441.66      313.02      754.68
 1842   81      1760      411.46      291.74      703.20
 1842   82      1760      368.30      257.25      625.55
 1842   82      1759      343.06      240.80      583.86
 1842   83      1759      303.30      209.54      512.84
 1842   83      1758      283.10      196.47      479.56
 1842   84      1758      247.39      169.04      416.43
 1842   84      1757      231.23      158.05      389.29
 1842   85      1757      199.99      134.88      334.87
 1842   85      1756      186.67      125.45      312.11
 1842   86      1756      160.25      106.77      267.02
 1842   86      1755      149.66       98.30      247.96
 1842   87      1755      127.52       83.43      210.95
 1842   87      1754      118.07       75.21      193.28
 1842   88      1754       99.69       63.49      163.19
 1842   88      1753       91.84       55.25      147.08
 1842   89      1753       76.73       46.01      122.73
 1842   89      1752       70.99       39.70      110.69
 1842   90      1752       58.57       32.27       90.84
 1842   90      1751       55.07       27.77       82.84
 1842   91      1751       45.14       21.81       66.96
 1842   91      1750       42.54       19.10       61.64
 1842   92      1750       34.71       14.34       49.05
 1842   92      1749       32.04       13.36       45.40
 1842   93      1749       26.05        9.59       35.64
 1842   93      1748       23.20        9.90       33.10
 1842   94      1748       18.79        6.93       25.73
 1842   94      1747       16.18        7.61       23.80
 1842   95      1747       13.07        5.25       18.32
 1842   95      1746       10.86        5.91       16.77
 1842   96      1746        8.84        4.08       12.92
 1842   96      1745        6.87        4.53       11.40
 1842   97      1745        5.67        3.13        8.81
 1842   97      1744        3.56        3.39        6.95
 1842   98      1744        2.96        2.36        5.32
 1842   98      1743        1.56        2.29        3.85
 1842   99      1743        1.32        1.56        2.88
 1842   99      1742        0.82        1.40        2.22
 1842   100     1742        0.72        0.90        1.62
 1842   100     1741        0.45        0.81        1.26
 1842   101     1741        0.37        0.52        0.89
 1842   101     1740        0.28        0.32        0.60
 1842   102     1740        0.20        0.18        0.38
 1842   102     1739        0.17        0.04        0.21
 1842   103     1739        0.11        0.00        0.11
 1842   103     1738        0.10        0.00        0.10
 1842   104     1738        0.05        0.00        0.05
 1842   104     1737        0.11        0.00        0.11
 1842   105     1737        0.09        0.00        0.09
 1842   105     1736        0.18        0.00        0.18
 1842   106     1736        0.18        0.00        0.18
 1842   106     1735        0.17        0.00        0.17
 1842   107     1735        0.17        0.00        0.17
 1842   107     1734        0.08        0.00        0.08
 1842   108     1734        0.08        0.00        0.08
 1842   108     1733        0.00        0.00        0.00
 1842   109     1733        0.00        0.00        0.00
 1842   109     1732        0.00        0.00        0.00
 1842   110+       .        0.00        0.00        0.00
 1843    0      1843     9137.06     9391.72    18528.77
 1843    0      1842     8526.35     8665.45    17191.81
 1843    1      1842     8273.58     8336.74    16610.32
 1843    1      1841     7950.45     8142.87    16093.32
 1843    2      1841     8089.12     8278.84    16367.96
 1843    2      1840     7659.99     7739.01    15399.00
 1843    3      1840     7667.38     7775.15    15442.53
 1843    3      1839     7414.07     7499.80    14913.87
 1843    4      1839     7350.39     7449.88    14800.27
 1843    4      1838     7355.85     7444.11    14799.96
 1843    5      1838     7326.53     7438.73    14765.25
 1843    5      1837     7307.35     7410.43    14717.78
 1843    6      1837     7267.49     7393.38    14660.86
 1843    6      1836     7368.73     7482.34    14851.07
 1843    7      1836     7276.70     7409.10    14685.80
 1843    7      1835     7255.63     7365.90    14621.53
 1843    8      1835     7158.65     7287.12    14445.78
 1843    8      1834     6972.36     7126.99    14099.35
 1843    9      1834     6927.01     7093.23    14020.24
 1843    9      1833     6559.14     6693.78    13252.92
 1843   10      1833     6474.67     6618.10    13092.77
 1843   10      1832     6198.11     6316.60    12514.71
 1843   11      1832     6158.66     6286.67    12445.33
 1843   11      1831     6118.08     6231.13    12349.21
 1843   12      1831     6142.66     6267.29    12409.95
 1843   12      1830     6161.89     6274.69    12436.57
 1843   13      1830     6182.61     6305.43    12488.04
 1843   13      1829     6145.57     6247.49    12393.06
 1843   14      1829     6132.71     6215.80    12348.51
 1843   14      1828     6228.66     6337.90    12566.56
 1843   15      1828     6252.92     6344.94    12597.87
 1843   15      1827     6385.48     6506.45    12891.92
 1843   16      1827     6407.85     6510.77    12918.62
 1843   16      1826     6506.64     6640.10    13146.74
 1843   17      1826     6517.82     6631.60    13149.42
 1843   17      1825     6562.83     6692.45    13255.28
 1843   18      1825     6554.04     6660.72    13214.75
 1843   18      1824     6744.92     6729.78    13474.69
 1843   19      1824     6746.75     6701.66    13448.40
 1843   19      1823     6651.40     6643.51    13294.91
 1843   20      1823     6648.13     6606.92    13255.05
 1843   20      1822     6535.73     6530.91    13066.64
 1843   21      1822     6526.52     6486.33    13012.85
 1843   21      1821     6398.68     6393.12    12791.80
 1843   22      1821     6384.23     6342.06    12726.29
 1843   22      1820     6249.76     6231.84    12481.60
 1843   23      1820     6228.58     6177.13    12405.72
 1843   23      1819     6229.09     6124.84    12353.93
 1843   24      1819     6211.39     6104.75    12316.14
 1843   24      1818     6118.90     6008.75    12127.65
 1843   25      1818     6110.44     5999.03    12109.46
 1843   25      1817     5971.19     5856.37    11827.56
 1843   26      1817     5943.02     5829.43    11772.45
 1843   26      1816     5735.69     5619.51    11355.20
 1843   27      1816     5689.85     5577.13    11266.98
 1843   27      1815     5340.09     5229.63    10569.72
 1843   28      1815     5245.58     5141.77    10387.35
 1843   28      1814     4921.40     4844.08     9765.48
 1843   29      1814     4807.71     4743.28     9550.99
 1843   29      1813     4745.71     4668.43     9414.13
 1843   30      1813     4653.19     4590.77     9243.96
 1843   30      1812     4658.90     4581.72     9240.62
 1843   31      1812     4581.70     4520.89     9102.59
 1843   31      1811     4591.48     4514.59     9106.07
 1843   32      1811     4509.38     4450.17     8959.54
 1843   32      1810     4536.74     4463.24     8999.98
 1843   33      1810     4475.13     4419.30     8894.43
 1843   33      1809     4341.95     4292.77     8634.72
 1843   34      1809     4345.63     4308.51     8654.14
 1843   34      1808     4315.44     4268.52     8583.96
 1843   35      1808     4330.33     4294.96     8625.29
 1843   35      1807     4305.73     4261.33     8567.06
 1843   36      1807     4317.92     4284.10     8602.02
 1843   36      1806     4303.37     4261.54     8564.91
 1843   37      1806     4319.47     4287.22     8606.69
 1843   37      1805     4263.69     4230.62     8494.31
 1843   38      1805     4255.55     4229.43     8484.98
 1843   38      1804     4285.86     4311.51     8597.37
 1843   39      1804     4223.97     4238.53     8462.50
 1843   39      1803     4179.63     4209.51     8389.13
 1843   40      1803     4113.67     4131.00     8244.67
 1843   40      1802     4068.60     4103.24     8171.85
 1843   41      1802     4007.30     4027.68     8034.98
 1843   41      1801     3941.11     3980.65     7921.76
 1843   42      1801     3874.14     3898.08     7772.23
 1843   42      1800     3806.49     3833.69     7640.18
 1843   43      1800     3748.54     3759.06     7507.59
 1843   43      1799     3735.74     3589.51     7325.26
 1843   44      1799     3749.15     3581.72     7330.86
 1843   44      1798     3607.50     3471.21     7078.71
 1843   45      1798     3632.64     3475.59     7108.23
 1843   45      1797     3511.59     3383.83     6895.42
 1843   46      1797     3534.86     3387.16     6922.02
 1843   46      1796     3406.04     3286.73     6692.76
 1843   47      1796     3422.66     3284.56     6707.21
 1843   47      1795     3273.07     3149.95     6423.01
 1843   48      1795     3266.08     3128.17     6394.25
 1843   48      1794     3350.04     3089.43     6439.47
 1843   49      1794     3282.14     3033.11     6315.24
 1843   49      1793     3223.32     2975.39     6198.70
 1843   50      1793     3157.79     2920.07     6077.85
 1843   50      1792     3089.89     2853.46     5943.34
 1843   51      1792     3022.24     2795.36     5817.60
 1843   51      1791     2937.87     2713.29     5651.16
 1843   52      1791     2867.24     2651.92     5519.16
 1843   52      1790     2763.03     2546.11     5309.14
 1843   53      1790     2690.90     2482.82     5173.72
 1843   53      1789     2595.65     2335.67     4931.32
 1843   54      1789     2557.61     2299.24     4856.85
 1843   54      1788     2504.18     2251.67     4755.85
 1843   55      1788     2470.46     2220.24     4690.70
 1843   55      1787     2433.29     2186.68     4619.97
 1843   56      1787     2399.26     2155.83     4555.09
 1843   56      1786     2380.07     2138.13     4518.20
 1843   57      1786     2347.43     2108.60     4456.03
 1843   57      1785     2349.35     2106.47     4455.82
 1843   58      1785     2316.31     2074.73     4391.04
 1843   58      1784     2362.88     2086.63     4449.52
 1843   59      1784     2319.82     2032.65     4352.48
 1843   59      1783     2302.92     2031.80     4334.72
 1843   60      1783     2257.40     1974.32     4231.72
 1843   60      1782     2237.28     1970.66     4207.94
 1843   61      1782     2190.80     1911.70     4102.50
 1843   61      1781     2165.55     1903.25     4068.79
 1843   62      1781     2118.23     1843.80     3962.03
 1843   62      1780     2101.82     1838.67     3940.49
 1843   63      1780     2059.70     1784.69     3844.39
 1843   63      1779     2065.61     1764.92     3830.53
 1843   64      1779     2042.12     1728.37     3770.49
 1843   64      1778     1987.23     1694.44     3681.67
 1843   65      1778     1960.47     1657.09     3617.56
 1843   65      1777     1899.47     1617.49     3516.96
 1843   66      1777     1865.16     1575.72     3440.87
 1843   66      1776     1784.60     1519.20     3303.79
 1843   67      1776     1737.86     1468.47     3206.33
 1843   67      1775     1620.76     1376.78     2997.54
 1843   68      1775     1553.43     1310.46     2863.89
 1843   68      1774     1510.74     1249.08     2759.82
 1843   69      1774     1435.42     1180.50     2615.92
 1843   69      1773     1392.25     1149.17     2541.42
 1843   70      1773     1317.61     1082.21     2399.82
 1843   70      1772     1280.43     1052.65     2333.07
 1843   71      1772     1206.59      987.34     2193.93
 1843   71      1771     1178.12      961.54     2139.66
 1843   72      1771     1108.01      900.40     2008.40
 1843   72      1770     1100.71      888.23     1988.93
 1843   73      1770     1040.14      834.81     1874.96
 1843   73      1769     1032.14      815.37     1847.51
 1843   74      1769      988.93      765.50     1754.43
 1843   74      1768      957.06      745.18     1702.24
 1843   75      1768      913.95      697.33     1611.28
 1843   75      1767      881.91      676.43     1558.34
 1843   76      1767      837.86      629.96     1467.82
 1843   76      1766      803.39      607.04     1410.42
 1843   77      1766      757.99      561.74     1319.73
 1843   77      1765      718.91      536.66     1255.57
 1843   78      1765      672.92      493.20     1166.13
 1843   78      1764      615.40      468.61     1084.01
 1843   79      1764      572.73      430.10     1002.83
 1843   79      1763      538.47      404.02      942.49
 1843   80      1763      540.97      385.31      926.29
 1843   80      1762      501.01      357.25      858.26
 1843   81      1762      457.41      322.81      780.22
 1843   81      1761      420.09      295.97      716.06
 1843   82      1761      379.87      265.15      645.03
 1843   82      1760      348.41      241.83      590.24
 1843   83      1760      312.02      214.46      526.47
 1843   83      1759      285.37      195.84      481.20
 1843   84      1759      253.21      171.76      424.97
 1843   84      1758      231.66      157.17      388.84
 1843   85      1758      203.97      136.12      340.10
 1843   85      1757      186.64      124.89      311.53
 1843   86      1757      163.57      106.95      270.52
 1843   86      1756      149.08       98.54      247.62
 1843   87      1756      129.96       83.44      213.40
 1843   87      1755      118.25       76.74      194.99
 1843   88      1755      102.43       64.35      166.78
 1843   88      1754       92.03       58.17      150.20
 1843   89      1754       78.87       48.35      127.21
 1843   89      1753       70.38       41.84      112.23
 1843   90      1753       59.21       34.38       93.59
 1843   90      1752       53.29       29.08       82.37
 1843   91      1752       43.90       23.80       67.70
 1843   91      1751       40.82       19.42       60.23
 1843   92      1751       32.98       15.84       48.82
 1843   92      1750       31.25       12.59       43.83
 1843   93      1750       24.89       10.27       35.15
 1843   93      1749       23.37        8.32       31.69
 1843   94      1749       18.40        6.82       25.21
 1843   94      1748       16.80        5.99       22.79
 1843   95      1748       13.09        4.88       17.97
 1843   95      1747       11.69        4.49       16.18
 1843   96      1747        9.15        3.58       12.73
 1843   96      1746        7.95        3.47       11.42
 1843   97      1746        6.32        2.72        9.04
 1843   97      1745        5.16        2.66        7.82
 1843   98      1745        4.20        2.07        6.27
 1843   98      1744        2.70        2.01        4.71
 1843   99      1744        2.17        1.59        3.76
 1843   99      1743        1.20        1.32        2.52
 1843   100     1743        0.88        1.15        2.03
 1843   100     1742        0.63        0.80        1.44
 1843   101     1742        0.43        0.80        1.23
 1843   101     1741        0.31        0.47        0.77
 1843   102     1741        0.16        0.47        0.62
 1843   102     1740        0.16        0.16        0.32
 1843   103     1740        0.06        0.16        0.22
 1843   103     1739        0.07        0.00        0.07
 1843   104     1739        0.01        0.00        0.01
 1843   104     1738        0.03        0.00        0.03
 1843   105     1738        0.01        0.00        0.01
 1843   105     1737        0.09        0.00        0.09
 1843   106     1737        0.09        0.00        0.09
 1843   106     1736        0.18        0.00        0.18
 1843   107     1736        0.18        0.00        0.18
 1843   107     1735        0.17        0.00        0.17
 1843   108     1735        0.17        0.00        0.17
 1843   108     1734        0.08        0.00        0.08
 1843   109     1734        0.08        0.00        0.08
 1843   109     1733        0.00        0.00        0.00
 1843   110+       .        0.00        0.00        0.00
 1844    0      1844     9620.91     9949.60    19570.51
 1844    0      1843     8614.76     8747.79    17362.55
 1844    1      1843     8377.87     8463.67    16841.54
 1844    1      1842     8187.21     8245.87    16433.08
 1844    2      1842     8256.80     8326.91    16583.71
 1844    2      1841     8031.61     8215.87    16247.47
 1844    3      1841     8204.86     8383.58    16588.43
 1844    3      1840     7630.77     7739.99    15370.77
 1844    4      1840     7664.51     7811.56    15476.07
 1844    4      1839     7327.14     7431.07    14758.21
 1844    5      1839     7268.56     7391.60    14660.16
 1844    5      1838     7307.17     7421.78    14728.95
 1844    6      1838     7275.46     7412.52    14687.98
 1844    6      1837     7250.55     7376.63    14627.17
 1844    7      1837     7212.30     7355.44    14567.74
 1844    7      1836     7261.77     7393.08    14654.84
 1844    8      1836     7174.80     7318.11    14492.90
 1844    8      1835     7145.15     7272.23    14417.37
 1844    9      1835     7054.38     7194.24    14248.62
 1844    9      1834     6914.79     7080.27    13995.05
 1844   10      1834     6874.83     7049.95    13924.78
 1844   10      1833     6463.29     6607.38    13070.67
 1844   11      1833     6380.98     6535.89    12916.87
 1844   11      1832     6147.82     6277.74    12425.55
 1844   12      1832     6108.43     6252.20    12360.63
 1844   12      1831     6132.11     6259.46    12391.57
 1844   13      1831     6155.00     6299.23    12454.23
 1844   13      1830     6172.10     6298.02    12470.12
 1844   14      1830     6190.26     6331.05    12521.31
 1844   14      1829     6121.98     6208.15    12330.13
 1844   15      1829     6106.54     6177.18    12283.72
 1844   15      1828     6241.76     6336.45    12578.21
 1844   16      1828     6264.22     6342.46    12606.68
 1844   16      1827     6396.19     6501.17    12897.36
 1844   17      1827     6417.77     6503.91    12921.68
 1844   17      1826     6505.65     6620.73    13126.37
 1844   18      1826     6516.88     6610.68    13127.56
 1844   18      1825     6541.33     6648.39    13189.72
 1844   19      1825     6533.17     6615.85    13149.02
 1844   19      1824     6733.48     6687.70    13421.19
 1844   20      1824     6736.06     6659.70    13395.77
 1844   20      1823     6634.31     6591.23    13225.54
 1844   21      1823     6632.36     6558.40    13190.76
 1844   21      1822     6512.28     6469.42    12981.70
 1844   22      1822     6504.13     6430.44    12934.57
 1844   22      1821     6369.72     6324.53    12694.25
 1844   23      1821     6355.97     6280.65    12636.63
 1844   23      1820     6213.95     6159.59    12373.54
 1844   24      1820     6192.73     6112.56    12305.30
 1844   24      1819     6196.79     6087.79    12284.58
 1844   25      1819     6177.93     6074.63    12252.56
 1844   25      1818     6096.00     5983.13    12079.12
 1844   26      1818     6085.26     5978.87    12064.13
 1844   26      1817     5928.74     5814.60    11743.34
 1844   27      1817     5897.54     5790.79    11688.33
 1844   27      1816     5675.71     5563.25    11238.96
 1844   28      1816     5627.09     5522.36    11149.45
 1844   28      1815     5231.55     5128.72    10360.27
 1844   29      1815     5135.58     5041.44    10177.02
 1844   29      1814     4793.77     4730.93     9524.69
 1844   30      1814     4680.92     4630.56     9311.47
 1844   30      1813     4639.29     4578.97     9218.26
 1844   31      1813     4550.34     4501.57     9051.91
 1844   31      1812     4567.76     4509.39     9077.15
 1844   32      1812     4496.38     4448.96     8945.33
 1844   32      1811     4495.30     4438.68     8933.98
 1844   33      1811     4420.29     4374.53     8794.82
 1844   33      1810     4460.81     4407.55     8868.36
 1844   34      1810     4406.57     4363.60     8770.17
 1844   34      1809     4330.97     4296.21     8627.18
 1844   35      1809     4341.42     4311.80     8653.22
 1844   35      1808     4315.28     4281.89     8597.17
 1844   36      1808     4335.52     4307.55     8643.07
 1844   36      1807     4302.55     4270.30     8572.85
 1844   37      1807     4318.89     4292.77     8611.66
 1844   37      1806     4303.89     4272.78     8576.67
 1844   38      1806     4322.93     4298.56     8621.50
 1844   38      1805     4239.89     4214.44     8454.32
 1844   39      1805     4233.57     4213.90     8447.47
 1844   39      1804     4208.33     4223.09     8431.42
 1844   40      1804     4147.18     4151.58     8298.76
 1844   40      1803     4098.14     4115.19     8213.33
 1844   41      1803     4031.89     4038.39     8070.28
 1844   41      1802     3991.83     4011.50     8003.33
 1844   42      1802     3929.31     3938.11     7867.42
 1844   42      1801     3858.67     3881.51     7740.17
 1844   43      1801     3789.88     3801.10     7590.98
 1844   43      1800     3732.98     3742.06     7475.04
 1844   44      1800     3672.97     3669.25     7342.22
 1844   44      1799     3733.43     3564.29     7297.72
 1844   45      1799     3744.90     3557.83     7302.72
 1844   45      1798     3616.72     3457.72     7074.44
 1844   46      1798     3640.36     3462.52     7102.88
 1844   46      1797     3518.81     3368.89     6887.69
 1844   47      1797     3541.07     3372.14     6913.21
 1844   47      1796     3406.57     3265.94     6672.51
 1844   48      1796     3422.42     3263.26     6685.68
 1844   48      1795     3250.07     3109.26     6359.33
 1844   49      1795     3242.21     3086.75     6328.96
 1844   49      1794     3266.31     3013.96     6280.27
 1844   50      1794     3197.15     2956.85     6154.00
 1844   50      1793     3142.19     2900.74     6042.93
 1844   51      1793     3074.57     2844.69     5919.26
 1844   51      1792     3006.74     2775.89     5782.64
 1844   52      1792     2936.33     2717.00     5653.33
 1844   52      1791     2851.67     2632.35     5484.02
 1844   53      1791     2777.99     2569.99     5347.97
 1844   53      1790     2675.09     2463.17     5138.25
 1844   54      1790     2600.14     2398.53     4998.68
 1844   54      1789     2541.38     2279.55     4820.92
 1844   55      1789     2501.28     2241.21     4742.49
 1844   55      1788     2453.63     2200.49     4654.12
 1844   56      1788     2418.74     2166.44     4585.18
 1844   56      1787     2381.67     2135.78     4517.45
 1844   57      1787     2347.17     2101.66     4448.84
 1844   57      1786     2328.93     2087.95     4416.88
 1844   58      1786     2295.95     2055.09     4351.04
 1844   58      1785     2296.74     2053.18     4349.92
 1844   59      1785     2262.89     2018.70     4281.59
 1844   59      1784     2299.02     2009.92     4308.94
 1844   60      1784     2254.34     1954.54     4208.87
 1844   60      1783     2235.25     1950.20     4185.45
 1844   61      1783     2186.63     1893.14     4079.77
 1844   61      1782     2167.36     1886.34     4053.71
 1844   62      1782     2117.15     1829.93     3947.08
 1844   62      1781     2093.63     1817.46     3911.08
 1844   63      1781     2042.20     1761.95     3804.14
 1844   63      1780     2034.04     1757.61     3791.65
 1844   64      1780     1987.81     1708.15     3695.96
 1844   64      1779     2015.51     1700.81     3716.32
 1844   65      1779     1988.56     1668.67     3657.22
 1844   65      1778     1933.03     1629.27     3562.30
 1844   66      1778     1903.14     1595.18     3498.32
 1844   66      1777     1837.06     1547.71     3384.77
 1844   67      1777     1800.81     1508.20     3309.01
 1844   67      1776     1709.27     1440.34     3149.61
 1844   68      1776     1661.65     1390.96     3052.61
 1844   68      1775     1524.54     1282.25     2806.79
 1844   69      1775     1457.44     1216.63     2674.08
 1844   69      1774     1406.39     1152.25     2558.65
 1844   70      1774     1332.55     1084.14     2416.69
 1844   70      1773     1288.60     1054.01     2342.60
 1844   71      1773     1215.96      987.31     2203.27
 1844   71      1772     1177.63      959.35     2136.97
 1844   72      1772     1106.21      894.70     2000.91
 1844   72      1771     1079.09      872.79     1951.88
 1844   73      1771     1011.04      812.73     1823.78
 1844   73      1770     1011.27      807.79     1819.06
 1844   74      1770      951.79      755.99     1707.78
 1844   74      1769      960.10      739.24     1699.34
 1844   75      1769      916.63      691.72     1608.35
 1844   75      1768      885.23      672.01     1557.24
 1844   76      1768      839.98      626.82     1466.80
 1844   76      1767      809.49      605.74     1415.23
 1844   77      1767      762.39      562.47     1324.86
 1844   77      1766      730.29      538.76     1269.05
 1844   78      1766      681.37      496.82     1178.19
 1844   78      1765      646.19      471.62     1117.81
 1844   79      1765      596.81      431.43     1028.24
 1844   79      1764      547.28      410.06      957.33
 1844   80      1764      550.12      391.08      941.20
 1844   80      1763      517.09      366.93      884.01
 1844   81      1763      468.73      331.04      799.77
 1844   81      1762      435.26      306.08      741.34
 1844   82      1762      390.75      273.16      663.91
 1844   82      1761      359.63      250.04      609.67
 1844   83      1761      319.17      220.12      539.29
 1844   83      1760      293.83      200.94      494.76
 1844   84      1760      257.63      174.04      431.66
 1844   84      1759      237.22      159.80      397.03
 1844   85      1759      205.33      135.82      341.14
 1844   85      1758      190.30      125.69      315.99
 1844   86      1758      162.96      104.90      267.86
 1844   86      1757      152.03       98.02      250.05
 1844   87      1757      128.86       80.26      209.12
 1844   87      1756      120.33       75.96      196.29
 1844   88      1756      101.05       61.22      162.27
 1844   88      1755       94.49       58.28      152.77
 1844   89      1755       78.81       46.57      125.38
 1844   89      1754       72.39       43.66      116.05
 1844   90      1754       59.94       34.85       94.79
 1844   90      1753       53.98       31.01       84.99
 1844   91      1753       44.54       24.93       69.47
 1844   91      1752       39.74       21.51       61.25
 1844   92      1752       32.70       17.53       50.23
 1844   92      1751       29.74       14.37       44.11
 1844   93      1751       24.57       11.89       36.46
 1844   93      1750       22.41        9.35       31.76
 1844   94      1750       18.58        7.77       26.35
 1844   94      1749       16.52        6.19       22.71
 1844   95      1749       13.53        4.93       18.46
 1844   95      1748       11.67        4.34       16.01
 1844   96      1748        9.29        3.16       12.45
 1844   96      1747        8.11        3.09       11.20
 1844   97      1747        6.22        1.98        8.20
 1844   97      1746        5.60        2.29        7.89
 1844   98      1746        4.19        1.31        5.50
 1844   98      1745        3.73        1.72        5.45
 1844   99      1745        2.76        0.92        3.68
 1844   99      1744        1.89        1.33        3.23
 1844   100     1744        1.51        0.76        2.27
 1844   100     1743        0.82        1.05        1.87
 1844   101     1743        0.82        0.73        1.55
 1844   101     1742        0.38        0.75        1.13
 1844   102     1742        0.38        0.64        1.02
 1844   102     1741        0.13        0.46        0.59
 1844   103     1741        0.13        0.46        0.59
 1844   103     1740        0.04        0.16        0.20
 1844   104     1740        0.04        0.16        0.20
 1844   104     1739        0.00        0.00        0.00
 1844   105     1739        0.00        0.00        0.00
 1844   105     1738        0.01        0.00        0.01
 1844   106     1738        0.00        0.00        0.00
 1844   106     1737        0.08        0.00        0.08
 1844   107     1737        0.03        0.00        0.03
 1844   107     1736        0.15        0.00        0.15
 1844   108     1736        0.03        0.00        0.03
 1844   108     1735        0.14        0.00        0.14
 1844   109     1735        0.03        0.00        0.03
 1844   109     1734        0.05        0.00        0.05
 1844   110+       .        0.00        0.00        0.00
 1845    0      1845     9433.43     9715.37    19148.80
 1845    0      1844     9073.11     9270.64    18343.75
 1845    1      1844     8682.87     8782.17    17465.04
 1845    1      1843     8285.32     8363.42    16648.74
 1845    2      1843     8299.99     8381.02    16681.01
 1845    2      1842     8193.75     8256.71    16450.46
 1845    3      1842     7934.38     8031.94    15966.32
 1845    3      1841     8164.08     8343.69    16507.77
 1845    4      1841     7923.17     8104.58    16027.75
 1845    4      1840     7635.84     7788.03    15423.87
 1845    5      1840     7684.91     7857.98    15542.89
 1845    5      1839     7246.02     7372.07    14618.09
 1845    6      1839     7173.29     7327.98    14501.26
 1845    6      1838     7256.10     7393.64    14649.73
 1845    7      1838     7121.82     7272.17    14393.99
 1845    7      1837     7195.75     7338.08    14533.83
 1845    8      1837     7167.23     7314.34    14481.58
 1845    8      1836     7160.25     7302.57    14462.82
 1845    9      1836     7111.22     7252.37    14363.59
 1845    9      1835     7040.92     7180.69    14221.60
 1845   10      1835     7095.89     7234.09    14329.98
 1845   10      1834     6861.99     7038.77    13900.77
 1845   11      1834     6947.04     7111.31    14058.35
 1845   11      1833     6368.56     6526.50    12895.06
 1845   12      1833     6677.54     6830.57    13508.11
 1845   12      1832     6096.34     6243.91    12340.25
 1845   13      1832     6155.45     6294.21    12449.66
 1845   13      1831     6143.17     6291.34    12434.51
 1845   14      1831     5880.50     6019.25    11899.75
 1845   14      1830     6178.61     6322.87    12501.48
 1845   15      1830     5969.78     6104.34    12074.12
 1845   15      1829     6094.99     6168.11    12263.10
 1845   16      1829     6243.54     6149.82    12393.36
 1845   16      1828     6252.62     6332.32    12584.95
 1845   17      1828     6160.79     6093.12    12253.91
 1845   17      1827     6405.97     6492.61    12898.58
 1845   18      1827     6321.13     6275.65    12596.79
 1845   18      1826     6504.73     6598.12    13102.84
 1845   19      1826     6463.65     6430.29    12893.94
 1845   19      1825     6520.51     6601.93    13122.44
 1845   20      1825     6574.91     6531.62    13106.52
 1845   20      1824     6722.78     6644.47    13367.26
 1845   21      1824     6624.79     6510.61    13135.41
 1845   21      1823     6618.52     6542.22    13160.74
 1845   22      1823     6552.91     6420.23    12973.13
 1845   22      1822     6489.83     6413.82    12903.65
 1845   23      1822     6471.05     6317.77    12788.81
 1845   23      1821     6341.30     6264.09    12605.39
 1845   24      1821     6361.23     6190.75    12551.98
 1845   24      1820     6177.80     6096.55    12274.35
 1845   25      1820     6221.39     6047.35    12268.74
 1845   25      1819     6162.84     6059.58    12222.42
 1845   26      1819     5958.36     5871.30    11829.66
 1845   26      1818     6070.21     5964.76    12034.96
 1845   27      1818     5831.34     5738.02    11569.36
 1845   27      1817     5882.72     5777.50    11660.22
 1845   28      1817     5762.74     5665.03    11427.76
 1845   28      1816     5612.70     5509.79    11122.49
 1845   29      1816     5581.88     5482.81    11064.69
 1845   29      1815     5121.83     5029.48    10151.32
 1845   30      1815     5335.73     5242.54    10578.27
 1845   30      1814     4667.90     4619.09     9286.99
 1845   31      1814     4795.14     4753.84     9548.98
 1845   31      1813     4537.79     4490.33     9028.12
 1845   32      1813     4578.97     4542.17     9121.14
 1845   32      1812     4483.92     4437.68     8921.59
 1845   33      1812     4446.51     4416.41     8862.92
 1845   33      1811     4407.55     4362.93     8770.49
 1845   34      1811     4397.66     4375.29     8772.95
 1845   34      1810     4393.18     4351.42     8744.61
 1845   35      1810     4304.95     4288.24     8593.19
 1845   35      1809     4327.11     4298.83     8625.95
 1845   36      1809     4326.06     4287.14     8613.20
 1845   36      1808     4320.46     4293.88     8614.34
 1845   37      1808     4238.66     4209.50     8448.16
 1845   37      1807     4303.34     4278.55     8581.89
 1845   38      1807     4231.13     4210.91     8442.03
 1845   38      1806     4307.18     4283.94     8591.12
 1845   39      1806     4198.49     4187.84     8386.33
 1845   39      1805     4217.87     4199.02     8416.89
 1845   40      1805     4207.62     4204.17     8411.79
 1845   40      1804     4131.75     4136.55     8268.31
 1845   41      1804     4122.43     4102.97     8225.39
 1845   41      1803     4016.69     4023.10     8039.79
