Year,Age,Cohort,Country,Sex,TL_Deaths,TU_Deaths_Next_Year,Deaths,Population,TL_Deaths_Prev_Year,TU_Deaths_Same_Year,Exposure
1915,80,1835,swe,m,377,391,768,13430.690000000004,161,163,13430.023333333338
1916,80,1836,dnk,f,187.2,201.29,388.49,17497.43,470,460,17500.763333333332
1916,80,1836,dnk,m,160.83,160.53,321.36,12906.849999999997,377,391,12902.18333333333
1916,80,1836,fin,f,158.75,225,383.75,17497.43,187.2,201.29,17492.733333333334
1916,80,1836,fin,m,122.18,161,283.18,12906.849999999997,160.83,160.53,12906.949999999997
1916,80,1836,nor,f,178,172,350,17497.43,158.75,225,17475.346666666668
1916,80,1836,nor,m,157,136,293,12906.849999999997,122.18,161,12893.909999999996
1916,80,1836,swe,f,433,488,921,17497.43,178,172,17499.43
1916,80,1836,swe,m,358,380,738,12906.849999999997,157,136,12913.849999999997
1917,80,1837,dnk,f,181.06,127.16,308.22,16656.739999999998,433,488,16638.406666666666
1917,80,1837,dnk,m,148.51,117.15,265.65999999999997,12544.060000000001,358,380,12536.726666666667
1917,80,1837,fin,f,190,173,363,16656.739999999998,181.06,127.16,16674.706666666665
1917,80,1837,fin,m,157,146,303,12544.060000000001,148.51,117.15,12554.513333333334
1917,80,1837,nor,f,150.5,133.5,284,16656.739999999998,190,173,16662.406666666666
1917,80,1837,nor,m,149,112,261,12544.060000000001,157,146,12547.726666666667
1917,80,1837,swe,f,395,419,814,16656.739999999998,150.5,133.5,16662.406666666666
1917,80,1837,swe,m,332,376,708,12544.060000000001,149,112,12556.393333333335
1918,80,1838,dnk,f,176.14,179.6,355.74,16470.08,395,419,16462.08
1918,80,1838,dnk,m,147.32,165.18,312.5,12153.559999999998,332,376,12138.893333333332
1918,80,1838,fin,f,218,201,419,16470.08,176.14,179.6,16468.92666666667
1918,80,1838,fin,m,149,129,278,12153.559999999998,147.32,165.18,12147.606666666665
1918,80,1838,nor,f,164.5,129.5,294,16470.08,218,201,16475.74666666667
1918,80,1838,nor,m,127,121,248,12153.559999999998,149,129,12160.226666666664
1918,80,1838,swe,f,443,377,820,16470.08,164.5,129.5,16481.74666666667
1918,80,1838,swe,m,368,324,692,12153.559999999998,127,121,12155.559999999998
1919,80,1839,dnk,f,147.01,193.04,340.04999999999995,16691.69,443,377,16713.69
1919,80,1839,dnk,m,131.36,152.27,283.63,12168.050000000003,368,324,12182.716666666669
1919,80,1839,fin,f,186,175,361,16691.69,147.01,193.04,16676.346666666665
1919,80,1839,fin,m,141,112,253,12168.050000000003,131.36,152.27,12161.080000000004
1919,80,1839,nor,f,147,118,265,16691.69,186,175,16695.356666666667
1919,80,1839,nor,m,125,100.5,225.5,12168.050000000003,141,112,12177.716666666669
1919,80,1839,swe,f,406,451,857,16691.69,147,118,16701.356666666667
1919,80,1839,swe,m,318,362,680,12168.050000000003,125,100.5,12176.216666666669
1920,80,1840,dnk,f,181.4,207.56,388.96000000000004,18538.079999999998,406,451,18523.079999999998
1920,80,1840,dnk,m,148.36,156.61,304.97,13628.09,318,362,13613.423333333334
1920,80,1840,fin,f,190,195,385,18538.079999999998,181.4,207.56,18529.359999999997
1920,80,1840,fin,m,114,116,230,13628.09,148.36,156.61,13625.34
1920,80,1840,nor,f,171,160,331,18538.079999999998,190,195,18536.41333333333
1920,80,1840,nor,m,141,132.5,273.5,13628.09,114,116,13627.423333333334
1920,80,1840,swe,f,456,420,876,18538.079999999998,171,160,18541.746666666666
1920,80,1840,swe,m,362,336,698,13628.09,141,132.5,13630.923333333334
1921,80,1841,dnk,f,192.52,239.64,432.15999999999997,17518.74,456,420,17530.74
1921,80,1841,dnk,m,152.6,198.66,351.26,13288.200000000003,362,336,13296.866666666669
1921,80,1841,fin,f,181,194,375,17518.74,192.52,239.64,17503.033333333336
1921,80,1841,fin,m,145,133,278,13288.200000000003,152.6,198.66,13272.84666666667
1921,80,1841,nor,f,156.5,147.5,304,17518.74,181,194,17514.40666666667
1921,80,1841,nor,m,119.5,128,247.5,13288.200000000003,145,133,13292.200000000003
1921,80,1841,swe,f,409,502,911,17518.74,156.5,147.5,17521.74
1921,80,1841,swe,m,349,402,751,13288.200000000003,119.5,128,13285.366666666669
1922,80,1842,dnk,f,203.54,228.49,432.03,18634.64,409,502,18603.64
1922,80,1842,dnk,m,194.64,193.54,388.17999999999995,13782.840000000006,349,402,13765.17333333334
1922,80,1842,fin,f,205,193,398,18634.64,203.54,228.49,18626.323333333334
1922,80,1842,fin,m,142,145,287,13782.840000000006,194.64,193.54,13783.206666666672
1922,80,1842,nor,f,177,186,363,18634.64,205,193,18638.64
1922,80,1842,nor,m,158.5,142.5,301,13782.840000000006,142,145,13781.840000000006
1922,80,1842,swe,f,422,399,821,18634.64,177,186,18631.64
1922,80,1842,swe,m,356,376,732,13782.840000000006,158.5,142.5,13788.17333333334
1923,80,1843,dnk,f,207.44,196.4,403.84000000000003,18469.994153194333,422,399,18477.660819861
1923,80,1843,dnk,m,194.54,178.33,372.87,13692.38,356,376,13685.713333333333
1923,80,1843,fin,f,188,250,438,18469.994153194333,207.44,196.4,18473.674153194333
1923,80,1843,fin,m,145,159,304,13692.38,194.54,178.33,13697.783333333333
1923,80,1843,nor,f,171.5,148,319.5,18469.994153194333,188,250,18449.327486527665
1923,80,1843,nor,m,159,127,286,13692.38,145,159,13687.713333333333
1923,80,1843,swe,f,408,483,891,18469.994153194333,171.5,148,18477.827486527665
1923,80,1843,swe,m,351,402,753,13692.38,159,127,13703.046666666665
1924,80,1844,dnk,f,210.42,211.39,421.80999999999995,19286.356229791505,408,483,19261.356229791505
1924,80,1844,dnk,m,166.31,171.43,337.74,14640.974153194338,351,402,14623.974153194338
1924,80,1844,fin,f,200,185,385,19286.356229791505,210.42,211.39,19286.03289645817
1924,80,1844,fin,m,141,118,259,14640.974153194338,166.31,171.43,14639.267486527671
1924,80,1844,nor,f,178.5,153,331.5,19286.356229791505,200,185,19291.356229791505
1924,80,1844,nor,m,144,148,292,14640.974153194338,141,118,14648.640819861004
1924,80,1844,swe,f,405,489,894,19286.356229791505,178.5,153,19294.856229791505
1924,80,1844,swe,m,374,413,787,14640.974153194338,144,148,14639.640819861004
1925,80,1845,dnk,f,221.41,220.25,441.65999999999997,18860.262459582995,405,489,18832.262459582995
1925,80,1845,dnk,m,152.38,176.3,328.68,14109.512459583011,374,413,14096.512459583011
1925,80,1845,fin,f,206,207,413,18860.262459582995,221.41,220.25,18860.64912624966
1925,80,1845,fin,m,134,129,263,14109.512459583011,152.38,176.3,14101.539126249678
1925,80,1845,nor,f,171.5,163.5,335,18860.262459582995,206,207,18859.929126249663
1925,80,1845,nor,m,125,134.5,259.5,14109.512459583011,134,129,14111.179126249677
1925,80,1845,swe,f,428,438,866,18860.262459582995,171.5,163.5,18862.929126249663
1925,80,1845,swe,m,336,385,721,14109.512459583011,125,134.5,14106.345792916345
1926,80,1846,dnk,f,175.2,238.28,413.48,18056.99699576318,428,438,18053.663662429848
1926,80,1846,dnk,m,182.31,202.3,384.61,13720.530765971685,336,385,13704.197432638352
1926,80,1846,fin,f,198,204,402,18056.99699576318,175.2,238.28,18035.97032909651
1926,80,1846,fin,m,128,123,251,13720.530765971685,182.31,202.3,13713.867432638352
1926,80,1846,nor,f,164,187,351,18056.99699576318,198,204,18054.99699576318
1926,80,1846,nor,m,138,136,274,13720.530765971685,128,123,13722.197432638352
1926,80,1846,swe,f,426,504,930,18056.99699576318,164,187,18049.330329096512
1926,80,1846,swe,m,348,412,760,13720.530765971685,138,136,13721.197432638352
1927,80,1847,dnk,f,219.25,216.32,435.57,18756.287378749024,426,504,18730.287378749024
1927,80,1847,dnk,m,184.27,172.22,356.49,14109.159455346195,348,412,14087.82612201286
1927,80,1847,fin,f,186,204,390,18756.287378749024,219.25,216.32,18757.26404541569
1927,80,1847,fin,m,127,129,256,14109.159455346195,184.27,172.22,14113.176122012861
1927,80,1847,nor,f,188.5,186,374.5,18756.287378749024,186,204,18750.287378749024
1927,80,1847,nor,m,161.5,146,307.5,14109.159455346195,127,129,14108.492788679529
1927,80,1847,swe,f,413,461,874,18756.287378749024,188.5,186,18757.120712082356
1927,80,1847,swe,m,360,415,775,14109.159455346195,161.5,146,14114.32612201286
1928,80,1848,dnk,f,234.35,262.37,496.72,19831.587983052737,413,461,19815.587983052737
1928,80,1848,dnk,m,194.25,222.14,416.39,14670.208144720707,360,415,14651.874811387373
1928,80,1848,fin,f,228,250,478,19831.587983052737,234.35,262.37,19822.247983052737
1928,80,1848,fin,m,144,159,303,14670.208144720707,194.25,222.14,14660.91147805404
1928,80,1848,nor,f,191,174.5,365.5,19831.587983052737,228,250,19824.254649719405
1928,80,1848,nor,m,153.5,158.5,312,14670.208144720707,144,159,14665.208144720707
1928,80,1848,swe,f,446,554,1000,19831.587983052737,191,174.5,19837.087983052737
1928,80,1848,swe,m,383,420,803,14670.208144720707,153.5,158.5,14668.541478054041
1929,80,1849,dnk,f,216.31,225.29,441.6,20608.493285204597,446,554,20572.493285204597
1929,80,1849,dnk,m,183.11,181.26,364.37,15380.282680900882,383,420,15367.949347567548
1929,80,1849,fin,f,216,198,414,20608.493285204597,216.31,225.29,20605.499951871265
1929,80,1849,fin,m,161,149,310,15380.282680900882,183.11,181.26,15380.899347567549
1929,80,1849,nor,f,211,172.5,383.5,20608.493285204597,216,198,20614.493285204597
1929,80,1849,nor,m,162,159.5,321.5,15380.282680900882,161,149,15384.282680900882
1929,80,1849,swe,f,417,525,942,20608.493285204597,211,172.5,20621.32661853793
1929,80,1849,swe,m,391,415,806,15380.282680900882,162,159.5,15381.116014234216
1930,80,1850,dnk,f,181.23,281.05,462.28,20674.38651075929,417,525,20638.38651075929
1930,80,1850,dnk,m,185.27,224.07,409.34000000000003,15487.343668190437,391,415,15479.343668190437
1930,80,1850,fin,f,223,249,472,20674.38651075929,181.23,281.05,20641.113177425956
1930,80,1850,fin,m,141,161,302,15487.343668190437,185.27,224.07,15474.410334857104
1930,80,1850,nor,f,193,215.5,408.5,20674.38651075929,223,249,20665.719844092622
1930,80,1850,nor,m,142.5,162,304.5,15487.343668190437,141,161,15480.67700152377
1930,80,1850,swe,f,522,627,1149,20674.38651075929,193,215.5,20666.88651075929
1930,80,1850,swe,m,397,485,882,15487.343668190437,142.5,162,15480.843668190437
1931,80,1851,dnk,f,196.04,269,465.03999999999996,20372.39017894972,522,627,20337.39017894972
1931,80,1851,dnk,m,192.06,196.05,388.11,15552.645966105474,397,485,15523.31263277214
1931,80,1851,fin,f,235,213,448,20372.39017894972,196.04,269,20348.07017894972
1931,80,1851,fin,m,155,143,298,15552.645966105474,192.06,196.05,15551.315966105474
1931,80,1851,nor,f,194,181,375,20372.39017894972,235,213,20379.723512283053
1931,80,1851,nor,m,170,155.5,325.5,15552.645966105474,155,143,15556.645966105474
1931,80,1851,swe,f,474,494,968,20372.39017894972,194,181,20376.723512283053
1931,80,1851,swe,m,414,436,850,15552.645966105474,170,155.5,15557.479299438808
1932,80,1852,dnk,f,253,211,464,20362.10509811574,474,494,20355.43843144907
1932,80,1852,dnk,m,221.06,186.05,407.11,15180.650340617682,414,436,15173.317007284348
1932,80,1852,fin,f,217,255,472,20362.10509811574,253,211,20376.10509811574
1932,80,1852,fin,m,151,143,294,15180.650340617682,221.06,186.05,15192.320340617682
1932,80,1852,nor,f,205.5,178,383.5,20362.10509811574,217,255,20349.43843144907
1932,80,1852,nor,m,154,146.5,300.5,15180.650340617682,151,143,15183.317007284348
1932,80,1852,swe,f,469,422,891,20362.10509811574,205.5,178,20371.271764782407
1932,80,1852,swe,m,371,397,768,15180.650340617682,154,146.5,15183.150340617682
1933,80,1853,dnk,f,220,220.01,440.01,20816.109915263685,469,422,20831.776581930353
1933,80,1853,dnk,m,212.06,184.04,396.1,15936.375702419446,371,397,15927.70903575278
1933,80,1853,fin,f,197,212,409,20816.109915263685,220,220.01,20816.10658193035
1933,80,1853,fin,m,139,140,279,15936.375702419446,212.06,184.04,15945.715702419446
1933,80,1853,nor,f,209,183.5,392.5,20816.109915263685,197,212,20811.109915263685
1933,80,1853,nor,m,170.5,154,324.5,15936.375702419446,139,140,15936.042369086112
1933,80,1853,swe,f,396,454,850,20816.109915263685,209,183.5,20824.609915263685
1933,80,1853,swe,m,345,428,773,15936.375702419446,170.5,154,15941.875702419446
1934,80,1854,dnk,f,233.01,242.02,475.03,22733.24987289553,396,454,22713.916539562197
1934,80,1854,dnk,m,205.04,228.06,433.1,17404.971608875017,345,428,17377.30494220835
1934,80,1854,fin,f,227,255,482,22733.24987289553,233.01,242.02,22730.246539562195
1934,80,1854,fin,m,156,143,299,17404.971608875017,205.04,228.06,17397.298275541685
1934,80,1854,nor,f,219.5,229.5,449,22733.24987289553,227,255,22723.916539562197
1934,80,1854,nor,m,166,185.5,351.5,17404.971608875017,156,143,17409.30494220835
1934,80,1854,swe,f,513,623,1136,22733.24987289553,219.5,229.5,22729.916539562197
1934,80,1854,swe,m,421,488,909,17404.971608875017,166,185.5,17398.471608875017
1935,80,1855,dnk,f,253.02,221.02,474.04,21648.983481436055,513,623,21612.316814769387
1935,80,1855,dnk,m,227.06,235.02,462.08000000000004,16453.767898316422,421,488,16431.43456498309
1935,80,1855,fin,f,216,250,466,21648.983481436055,253.02,221.02,21659.650148102723
1935,80,1855,fin,m,122,158,280,16453.767898316422,227.06,235.02,16451.11456498309
1935,80,1855,nor,f,211,210,421,21648.983481436055,216,250,21637.650148102723
1935,80,1855,nor,m,170,172.5,342.5,16453.767898316422,122,158,16441.767898316422
1935,80,1855,swe,f,474,544,1018,21648.983481436055,211,210,21649.316814769387
1935,80,1855,swe,m,444,494,938,16453.767898316422,170,172.5,16452.93456498309
1936,80,1856,dnk,f,261.03,296.04,557.0699999999999,21773.228077266136,474,544,21749.894743932804
1936,80,1856,dnk,m,226.02,238.05,464.07000000000005,16529.56495372951,444,494,16512.898287062842
1936,80,1856,fin,f,256,184,440,21773.228077266136,261.03,296.04,21761.558077266138
1936,80,1856,fin,m,158,137,295,16529.56495372951,226.02,238.05,16525.554953729512
1936,80,1856,nor,f,204,212,416,21773.228077266136,256,184,21797.228077266136
1936,80,1856,nor,m,178,194.5,372.5,16529.56495372951,158,137,16536.56495372951
1936,80,1856,swe,f,536,537,1073,21773.228077266136,204,212,21770.56141059947
1936,80,1856,swe,m,399,422,821,16529.56495372951,178,194.5,16524.06495372951
1937,80,1857,dnk,f,233.03,266.05,499.08000000000004,21790.962349760284,536,537,21790.629016426952
1937,80,1857,dnk,m,197.04,206.05,403.09000000000003,16333.913541085962,399,422,16326.246874419296
1937,80,1857,fin,f,187,216,403,21790.962349760284,233.03,266.05,21779.955683093616
1937,80,1857,fin,m,141,146,287,16333.913541085962,197.04,206.05,16330.910207752628
1937,80,1857,nor,f,203,201.5,404.5,21790.962349760284,187,216,21781.295683093616
1937,80,1857,nor,m,175,157.5,332.5,16333.913541085962,141,146,16332.246874419296
1937,80,1857,swe,f,497,564,1061,21790.962349760284,203,201.5,21791.462349760284
1937,80,1857,swe,m,450,495,945,16333.913541085962,175,157.5,16339.746874419296
1938,80,1858,dnk,f,259.05,297,556.05,22927.42914148734,497,564,22905.09580815401
1938,80,1858,dnk,m,236.06,235.12,471.18,17323.91688594046,450,495,17308.91688594046
1938,80,1858,fin,f,213,221,434,22927.42914148734,259.05,297,22914.77914148734
1938,80,1858,fin,m,125,171,296,17323.91688594046,236.06,235.12,17324.23021927379
1938,80,1858,nor,f,202,224.5,426.5,22927.42914148734,213,221,22924.762474820673
1938,80,1858,nor,m,182.5,174.5,357,17323.91688594046,125,171,17308.583552607128
1938,80,1858,swe,f,545,636,1181,22927.42914148734,202,224.5,22919.92914148734
1938,80,1858,swe,m,482,491,973,17323.91688594046,182.5,174.5,17326.583552607128
1939,80,1859,dnk,f,279,302.09,581.0899999999999,23455.374401271045,545,636,23425.041067937713
1939,80,1859,dnk,m,200.1,278.2,478.29999999999995,17810.840009477088,482,491,17807.840009477088
1939,80,1859,fin,f,240,290,530,23455.374401271045,279,302.09,23447.67773460438
1939,80,1859,fin,m,158,203,361,17810.840009477088,200.1,278.2,17784.806676143755
1939,80,1859,nor,f,218,213.5,431.5,23455.374401271045,240,290,23438.707734604377
1939,80,1859,nor,m,179.5,187.5,367,17810.840009477088,158,203,17795.840009477088
1939,80,1859,swe,f,600,675,1275,23455.374401271045,218,213.5,23456.874401271045
1939,80,1859,swe,m,484,557,1041,17810.840009477088,179.5,187.5,17808.17334281042
1940,80,1860,dnk,f,247.07,305,552.0699999999999,23381.11145668413,600,675,23356.11145668413
1940,80,1860,dnk,m,242.17,246,488.16999999999996,17524.82805217973,484,557,17500.4947188464
1940,80,1860,fin,f,242,266,508,23381.11145668413,247.07,305,23361.80145668413
1940,80,1860,fin,m,158,184,342,17524.82805217973,242.17,246,17523.551385513063
1940,80,1860,nor,f,210.5,207,417.5,23381.11145668413,242,266,23373.11145668413
1940,80,1860,nor,m,164.5,186,350.5,17524.82805217973,158,184,17516.161385513064
1940,80,1860,swe,f,567,636,1203,23381.11145668413,210.5,207,23382.2781233508
1940,80,1860,swe,m,511,548,1059,17524.82805217973,164.5,186,17517.661385513064
1941,80,1861,dnk,f,263,255,518,22429.94369494927,567,636,22406.94369494927
1941,80,1861,dnk,m,247,225,472,16302.111439402386,511,548,16289.778106069052
1941,80,1861,fin,f,222,267,489,22429.94369494927,263,255,22432.610361615938
1941,80,1861,fin,m,148,165,313,16302.111439402386,247,225,16309.44477273572
1941,80,1861,nor,f,204,185,389,22429.94369494927,222,267,22414.94369494927
1941,80,1861,nor,m,158.5,140,298.5,16302.111439402386,148,165,16296.44477273572
1941,80,1861,swe,f,513,479,992,22429.94369494927,204,185,22436.277028282602
1941,80,1861,swe,m,409,423,832,16302.111439402386,158.5,140,16308.278106069052
1942,80,1862,dnk,f,222,256,478,23475.105669528377,513,479,23486.43900286171
1942,80,1862,dnk,m,192,189,381,17258.310792730517,409,423,17253.64412606385
1942,80,1862,fin,f,219,204,423,23475.105669528377,222,256,23463.772336195045
1942,80,1862,fin,m,170,135,305,17258.310792730517,192,189,17259.310792730517
1942,80,1862,nor,f,206,194.5,400.5,23475.105669528377,219,204,23480.105669528377
1942,80,1862,nor,m,158.5,171,329.5,17258.310792730517,170,135,17269.977459397185
1942,80,1862,swe,f,446,466,912,23475.105669528377,206,194.5,23478.93900286171
1942,80,1862,swe,m,412,414,826,17258.310792730517,158.5,171,17254.14412606385
1943,80,1863,dnk,f,223,265,488,24338.323712231017,446,466,24331.65704556435
1943,80,1863,dnk,m,198,232,430,18017.437465157767,412,414,18016.7707984911
1943,80,1863,fin,f,211,267,478,24338.323712231017,223,265,24324.323712231017
1943,80,1863,fin,m,145,157,302,18017.437465157767,198,232,18006.104131824435
1943,80,1863,nor,f,210,210.5,420.5,24338.323712231017,211,267,24319.65704556435
1943,80,1863,nor,m,170.5,174,344.5,18017.437465157767,145,157,18013.437465157767
1943,80,1863,swe,f,520,572,1092,24338.323712231017,210,210.5,24338.15704556435
1943,80,1863,swe,m,459,490,949,18017.437465157767,170.5,174,18016.2707984911
1944,80,1864,dnk,f,259,274,533,25173.40469952057,520,572,25156.07136618724
1944,80,1864,dnk,m,221,222,443,18371.06621418218,459,490,18360.73288084885
1944,80,1864,fin,f,255,255,510,25173.40469952057,259,274,25168.40469952057
1944,80,1864,fin,m,135,134,269,18371.06621418218,221,222,18370.73288084885
1944,80,1864,nor,f,201,198.5,399.5,25173.40469952057,255,255,25173.40469952057
1944,80,1864,nor,m,157,174,331,18371.06621418218,135,134,18371.399547515513
1944,80,1864,swe,f,606,573.1878135801093,1179.1878135801094,25173.40469952057,201,198.5,25174.238032853904
1944,80,1864,swe,m,473,516.069447541532,989.069447541532,18371.06621418218,157,174,18365.399547515513
1945,80,1865,dnk,f,242,269,511,24865.173277399932,606,573.1878135801093,24876.11067287323
1945,80,1865,dnk,m,206,261,467,18299.96561768313,473,516.069447541532,18285.609135169285
1945,80,1865,fin,f,225,212,437,24865.173277399932,242,269,24856.173277399932
1945,80,1865,fin,m,134,137,271,18299.96561768313,206,261,18281.6322843498
1945,80,1865,nor,f,201,223,424,24865.173277399932,225,212,24869.506610733264
1945,80,1865,nor,m,168,162,330,18299.96561768313,134,137,18298.96561768313
1945,80,1865,swe,f,566.1732773999331,628,1194.173277399933,24865.173277399932,201,223,24857.8399440666
1945,80,1865,swe,m,465.9656176831308,518,983.9656176831309,18299.96561768313,168,162,18301.96561768313
1946,80,1866,dnk,f,262,338,600,24973.5,566.1732773999331,628,24952.891092466645
1946,80,1866,dnk,m,287,273,560,18957,465.9656176831308,518,18939.655205894378
1946,80,1866,fin,f,210,195,405,24973.5,262,338,24948.166666666668
1946,80,1866,fin,m,101,133,234,18957,287,273,18961.666666666668
1946,80,1866,nor,f,212.5,236,448.5,24973.5,210,195,24978.5
1946,80,1866,nor,m,173,190,363,18957,101,133,18946.333333333332
1946,80,1866,swe,f,524,663,1187,24973.5,212.5,236,24965.666666666668
1946,80,1866,swe,m,490,625,1115,18957,173,190,18951.333333333332
1947,80,1867,dnk,f,250,257,507,23558.5,524,663,23512.166666666668
1947,80,1867,dnk,m,221,204,425,17588,490,625,17543
1947,80,1867,fin,f,193,193,386,23558.5,250,257,23556.166666666668
1947,80,1867,fin,m,106,109,215,17588,221,204,17593.666666666668
1947,80,1867,nor,f,218.5,206,424.5,23558.5,193,193,23558.5
1947,80,1867,nor,m,175,170.5,345.5,17588,106,109,17587
1947,80,1867,swe,f,518,500,1018,23558.5,218.5,206,23562.666666666668
1947,80,1867,swe,m,482,412,894,17588,175,170.5,17589.5
1948,80,1868,dnk,f,218,253,471,22514.5,518,500,22520.5
1948,80,1868,dnk,m,229,234,463,17025.5,482,412,17048.833333333332
1948,80,1868,fin,f,154,197,351,22514.5,218,253,22502.833333333332
1948,80,1868,fin,m,101,94,195,17025.5,229,234,17023.833333333332
1948,80,1868,nor,f,207.5,237.5,445,22514.5,154,197,22500.166666666668
1948,80,1868,nor,m,152.5,181,333.5,17025.5,101,94,17027.833333333332
1948,80,1868,swe,f,437,492,929,22514.5,207.5,237.5,22504.5
1948,80,1868,swe,m,358,409,767,17025.5,152.5,181,17016
1949,80,1869,dnk,f,287,283,570,25079.5,437,492,25061.166666666668
1949,80,1869,dnk,m,234,245,479,19018,358,409,19001
1949,80,1869,fin,f,225,285,510,25079.5,287,283,25080.833333333332
1949,80,1869,fin,m,141,164,305,19018,234,245,19014.333333333332
1949,80,1869,nor,f,226.5,235,461.5,25079.5,225,285,25059.5
1949,80,1869,nor,m,199,198,397,19018,141,164,19010.333333333332
1949,80,1869,swe,f,549,562,1111,25079.5,226.5,235,25076.666666666668
1949,80,1869,swe,m,475,517,992,19018,199,198,19018.333333333332
1950,80,1870,dnk,f,323,288,611,26157.5,549,562,26153.166666666668
1950,80,1870,dnk,m,277,256,533,19789,475,517,19775
1950,80,1870,fin,f,267,305,572,26157.5,323,288,26169.166666666668
1950,80,1870,fin,m,174,182,356,19789,277,256,19796
1950,80,1870,nor,f,239.5,219,458.5,26157.5,267,305,26144.833333333332
1950,80,1870,nor,m,173,163,336,19789,174,182,19786.333333333332
1950,80,1870,swe,f,578,560,1138,26157.5,239.5,219,26164.333333333332
1950,80,1870,swe,m,473,480,953,19789,173,163,19792.333333333332
1951,80,1871,dnk,f,249,253,502,26504,578,560,26510
1951,80,1871,dnk,m,261,246,507,20685,473,480,20682.666666666668
1951,80,1871,fin,f,280,290,570,26504,249,253,26502.666666666668
1951,80,1871,fin,m,175,170,345,20685,261,246,20690
1951,80,1871,nor,f,196,208.5,404.5,26504,280,290,26500.666666666668
1951,80,1871,nor,m,171,180,351,20685,175,170,20686.666666666668
1951,80,1871,swe,f,552,544,1096,26504,196,208.5,26499.833333333332
1951,80,1871,swe,m,517,487,1004,20685,171,180,20682
1952,80,1872,dnk,f,288,304,592,27594.5,552,544,27597.166666666668
1952,80,1872,dnk,m,266,288,554,21446.5,517,487,21456.5
1952,80,1872,fin,f,294,296,590,27594.5,288,304,27589.166666666668
1952,80,1872,fin,m,146,186,332,21446.5,266,288,21439.166666666668
1952,80,1872,nor,f,244.5,265,509.5,27594.5,294,296,27593.833333333332
1952,80,1872,nor,m,190.5,201.5,392,21446.5,146,186,21433.166666666668
1952,80,1872,swe,f,556,580,1136,27594.5,244.5,265,27587.666666666668
1952,80,1872,swe,m,482,533,1015,21446.5,190.5,201.5,21442.833333333332
1953,80,1873,dnk,f,326,304,630,27763,556,580,27755
1953,80,1873,dnk,m,278,303,581,21647.5,482,533,21630.5
1953,80,1873,fin,f,260,257,517,27763,326,304,27770.333333333332
1953,80,1873,fin,m,174,178,352,21647.5,278,303,21639.166666666668
1953,80,1873,nor,f,227,232.5,459.5,27763,260,257,27764
1953,80,1873,nor,m,197.5,191,388.5,21647.5,174,178,21646.166666666668
1953,80,1873,swe,f,571,596,1167,27763,227,232.5,27761.166666666668
1953,80,1873,swe,m,493,562,1055,21647.5,197.5,191,21649.666666666668
1954,80,1874,dnk,f,283,282,565,28866,571,596,28857.666666666668
1954,80,1874,dnk,m,284,277,561,22767.5,493,562,22744.5
1954,80,1874,fin,f,304,329,633,28866,283,282,28866.333333333332
1954,80,1874,fin,m,162,175,337,22767.5,284,277,22769.833333333332
1954,80,1874,nor,f,242,227,469,28866,304,329,28857.666666666668
1954,80,1874,nor,m,213.5,215.5,429,22767.5,162,175,22763.166666666668
1954,80,1874,swe,f,547,602,1149,28866,242,227,28871
1954,80,1874,swe,m,536,552,1088,22767.5,213.5,215.5,22766.833333333332
1955,80,1875,dnk,f,310,326,636,30144.5,547,602,30126.166666666668
1955,80,1875,dnk,m,275,308,583,24008.5,536,552,24003.166666666668
1955,80,1875,fin,f,311,288,599,30144.5,310,326,30139.166666666668
1955,80,1875,fin,m,180,174,354,24008.5,275,308,23997.5
1955,80,1875,nor,f,262.5,256.5,519,30144.5,311,288,30152.166666666668
1955,80,1875,nor,m,229.5,221.5,451,24008.5,180,174,24010.5
1955,80,1875,swe,f,565,586,1151,30144.5,262.5,256.5,30146.5
1955,80,1875,swe,m,570,602,1172,24008.5,229.5,221.5,24011.166666666668
1956,80,1876,dnk,f,330,307,637,31225,565,586,31218
1956,80,1876,dnk,m,315,328,643,24510,570,602,24499.333333333332
1956,80,1876,fin,f,253,310,563,31225,330,307,31232.666666666668
1956,80,1876,fin,m,192,166,358,24510,315,328,24505.666666666668
1956,80,1876,nor,f,269,272,541,31225,253,310,31206
1956,80,1876,nor,m,217,221.5,438.5,24510,192,166,24518.666666666668
1956,80,1876,swe,f,625,606,1231,31225,269,272,31224
1956,80,1876,swe,m,588,600,1188,24510,217,221.5,24508.5
1957,80,1877,dnk,f,352,347,699,32469,625,606,32475.333333333332
1957,80,1877,dnk,m,319,376,695,25795.5,588,600,25791.5
1957,80,1877,fin,f,314,289,603,32469,352,347,32470.666666666668
1957,80,1877,fin,m,200,185,385,25795.5,319,376,25776.5
1957,80,1877,nor,f,289,269.5,558.5,32469,314,289,32477.333333333332
1957,80,1877,nor,m,225.5,251,476.5,25795.5,200,185,25800.5
1957,80,1877,swe,f,709,711,1420,32469,289,269.5,32475.5
1957,80,1877,swe,m,637,595,1232,25795.5,225.5,251,25787
1958,80,1878,dnk,f,310,329,639,32646.5,709,711,32645.833333333332
1958,80,1878,dnk,m,340,314,654,25250,637,595,25264
1958,80,1878,fin,f,306,300,606,32646.5,310,329,32640.166666666668
1958,80,1878,fin,m,183,152,335,25250,340,314,25258.666666666668
1958,80,1878,nor,f,258.5,262,520.5,32646.5,306,300,32648.5
1958,80,1878,nor,m,220,237,457,25250,183,152,25260.333333333332
1958,80,1878,swe,f,649,642,1291,32646.5,258.5,262,32645.333333333332
