adec;sexe;age_atteint;age_revolu;nbdec
2005;1;0;0;1338
2005;1;1;0;226
2005;1;1;1;58
2005;1;2;1;67
2005;1;2;2;44
2005;1;3;2;38
2005;1;3;3;26
2005;1;4;3;33
2005;1;4;4;24
2005;1;5;4;29
2005;1;5;5;33
2005;1;6;5;14
2005;1;6;6;27
2005;1;7;6;18
2005;1;7;7;25
2005;1;8;7;19
2005;1;8;8;17
2005;1;9;8;22
2005;1;9;9;15
2005;1;10;9;16
2005;1;10;10;11
2005;1;11;10;23
2005;1;11;11;20
2005;1;12;11;22
2005;1;12;12;17
2005;1;13;12;21
2005;1;13;13;24
2005;1;14;13;28
2005;1;14;14;26
2005;1;15;14;39
2005;1;15;15;53
2005;1;16;15;57
2005;1;16;16;92
2005;1;17;16;76
2005;1;17;17;102
2005;1;18;17;100
2005;1;18;18;138
2005;1;19;18;142
2005;1;19;19;151
2005;1;20;19;165
2005;1;20;20;154
2005;1;21;20;171
2005;1;21;21;157
2005;1;22;21;147
2005;1;22;22;173
2005;1;23;22;162
2005;1;23;23;192
2005;1;24;23;199
2005;1;24;24;174
2005;1;25;24;183
2005;1;25;25;161
2005;1;26;25;179
2005;1;26;26;181
2005;1;27;26;160
2005;1;27;27;158
2005;1;28;27;143
2005;1;28;28;174
2005;1;29;28;139
2005;1;29;29;153
2005;1;30;29;176
2005;1;30;30;187
2005;1;31;30;193
2005;1;31;31;218
2005;1;32;31;218
2005;1;32;32;232
2005;1;33;32;226
2005;1;33;33;243
2005;1;34;33;242
2005;1;34;34;255
2005;1;35;34;284
2005;1;35;35;257
2005;1;36;35;252
2005;1;36;36;306
2005;1;37;36;319
2005;1;37;37;310
2005;1;38;37;299
2005;1;38;38;343
2005;1;39;38;357
2005;1;39;39;369
2005;1;40;39;397
2005;1;40;40;456
2005;1;41;40;463
2005;1;41;41;465
2005;1;42;41;478
2005;1;42;42;485
2005;1;43;42;505
2005;1;43;43;520
2005;1;44;43;527
2005;1;44;44;656
2005;1;45;44;649
2005;1;45;45;698
2005;1;46;45;727
2005;1;46;46;745
2005;1;47;46;794
2005;1;47;47;866
2005;1;48;47;868
2005;1;48;48;986
2005;1;49;48;959
2005;1;49;49;1032
2005;1;50;49;1114
2005;1;50;50;1181
2005;1;51;50;1158
2005;1;51;51;1220
2005;1;52;51;1160
2005;1;52;52;1293
2005;1;53;52;1230
2005;1;53;53;1409
2005;1;54;53;1357
2005;1;54;54;1472
2005;1;55;54;1520
2005;1;55;55;1636
2005;1;56;55;1562
2005;1;56;56;1744
2005;1;57;56;1683
2005;1;57;57;1877
2005;1;58;57;1829
2005;1;58;58;2005
2005;1;59;58;1858
2005;1;59;59;1994
2005;1;60;59;1505
2005;1;60;60;1561
2005;1;61;60;1583
2005;1;61;61;1617
2005;1;62;61;1587
2005;1;62;62;1683
2005;1;63;62;1594
2005;1;63;63;1679
2005;1;64;63;1548
2005;1;64;64;1526
2005;1;65;64;1636
2005;1;65;65;1890
2005;1;66;65;1946
2005;1;66;66;1975
2005;1;67;66;2041
2005;1;67;67;2106
2005;1;68;67;2113
2005;1;68;68;2247
2005;1;69;68;2304
2005;1;69;69;2519
2005;1;70;69;2471
2005;1;70;70;2549
2005;1;71;70;2648
2005;1;71;71;2949
2005;1;72;71;2966
2005;1;72;72;3111
2005;1;73;72;3193
2005;1;73;73;3386
2005;1;74;73;3346
2005;1;74;74;3580
2005;1;75;74;3812
2005;1;75;75;3697
2005;1;76;75;3629
2005;1;76;76;3721
2005;1;77;76;3922
2005;1;77;77;4031
2005;1;78;77;4042
2005;1;78;78;4090
2005;1;79;78;4384
2005;1;79;79;4295
2005;1;80;79;4391
2005;1;80;80;4525
2005;1;81;80;4508
2005;1;81;81;4570
2005;1;82;81;4728
2005;1;82;82;4759
2005;1;83;82;4817
2005;1;83;83;4865
2005;1;84;83;5131
2005;1;84;84;4921
2005;1;85;84;5167
2005;1;85;85;5073
2005;1;86;85;3542
2005;1;86;86;2534
2005;1;87;86;2664
2005;1;87;87;2405
2005;1;88;87;2222
2005;1;88;88;2037
2005;1;89;88;2012
2005;1;89;89;1742
2005;1;90;89;1831
2005;1;90;90;2323
2005;1;91;90;3068
2005;1;91;91;2693
2005;1;92;91;2751
2005;1;92;92;2279
2005;1;93;92;2279
2005;1;93;93;1903
2005;1;94;93;1758
2005;1;94;94;1458
2005;1;95;94;1454
2005;1;95;95;1177
2005;1;96;95;1094
2005;1;96;96;820
2005;1;97;96;825
2005;1;97;97;564
2005;1;98;97;594
2005;1;98;98;412
2005;1;99;98;385
2005;1;99;99;258
2005;1;100;99;228
2005;1;100;100;144
2005;1;101;100;154
2005;1;101;101;94
2005;1;102;101;84
2005;1;102;102;72
2005;1;103;102;46
2005;1;103;103;31
2005;1;104;103;26
2005;1;104;104;12
2005;1;105;104;17
2005;1;105;105;8
2005;1;106;105;4
2005;1;106;106;4
2005;1;107;106;3
2005;1;107;107;1
2005;1;108;108;2
2005;1;109;108;1
2005;1;109;109;1
2005;1;110;109;1
2005;1;116;116;1
2005;2;0;0;1035
2005;2;1;0;141
2005;2;1;1;53
2005;2;2;1;48
2005;2;2;2;33
2005;2;3;2;32
2005;2;3;3;29
2005;2;4;3;25
2005;2;4;4;24
2005;2;5;4;22
2005;2;5;5;20
2005;2;6;5;20
2005;2;6;6;18
2005;2;7;6;16
2005;2;7;7;15
2005;2;8;7;9
2005;2;8;8;21
2005;2;9;8;10
2005;2;9;9;13
2005;2;10;9;9
2005;2;10;10;14
2005;2;11;10;16
2005;2;11;11;8
2005;2;12;11;15
2005;2;12;12;8
2005;2;13;12;10
2005;2;13;13;16
2005;2;14;13;22
2005;2;14;14;27
2005;2;15;14;21
2005;2;15;15;20
2005;2;16;15;29
2005;2;16;16;35
2005;2;17;16;41
2005;2;17;17;36
2005;2;18;17;42
2005;2;18;18;53
2005;2;19;18;50
2005;2;19;19;57
2005;2;20;19;46
2005;2;20;20;68
2005;2;21;20;60
2005;2;21;21;69
2005;2;22;21;53
2005;2;22;22;54
2005;2;23;22;46
2005;2;23;23;58
2005;2;24;23;60
2005;2;24;24;39
2005;2;25;24;45
2005;2;25;25;54
2005;2;26;25;52
2005;2;26;26;59
2005;2;27;26;58
2005;2;27;27;52
2005;2;28;27;57
2005;2;28;28;58
2005;2;29;28;56
2005;2;29;29;59
2005;2;30;29;69
2005;2;30;30;67
2005;2;31;30;77
2005;2;31;31;97
2005;2;32;31;90
2005;2;32;32;94
2005;2;33;32;99
2005;2;33;33;105
2005;2;34;33;106
2005;2;34;34;112
2005;2;35;34;104
2005;2;35;35;121
2005;2;36;35;142
2005;2;36;36;130
2005;2;37;36;139
2005;2;37;37;149
2005;2;38;37;155
2005;2;38;38;172
2005;2;39;38;186
2005;2;39;39;210
2005;2;40;39;203
2005;2;40;40;207
2005;2;41;40;233
2005;2;41;41;219
2005;2;42;41;246
2005;2;42;42;261
2005;2;43;42;272
2005;2;43;43;281
2005;2;44;43;304
2005;2;44;44;335
2005;2;45;44;280
2005;2;45;45;331
2005;2;46;45;376
2005;2;46;46;420
2005;2;47;46;389
2005;2;47;47;403
2005;2;48;47;418
2005;2;48;48;478
2005;2;49;48;433
2005;2;49;49;476
2005;2;50;49;515
2005;2;50;50;533
2005;2;51;50;489
2005;2;51;51;591
2005;2;52;51;546
2005;2;52;52;564
2005;2;53;52;577
2005;2;53;53;594
2005;2;54;53;614
2005;2;54;54;680
2005;2;55;54;670
2005;2;55;55;680
2005;2;56;55;710
2005;2;56;56;752
2005;2;57;56;726
2005;2;57;57;810
2005;2;58;57;777
2005;2;58;58;790
2005;2;59;58;804
2005;2;59;59;832
2005;2;60;59;676
2005;2;60;60;731
2005;2;61;60;707
2005;2;61;61;717
2005;2;62;61;719
2005;2;62;62;771
2005;2;63;62;743
2005;2;63;63;720
2005;2;64;63;724
2005;2;64;64;677
2005;2;65;64;721
2005;2;65;65;816
2005;2;66;65;882
2005;2;66;66;976
2005;2;67;66;952
2005;2;67;67;1031
2005;2;68;67;1081
2005;2;68;68;1119
2005;2;69;68;1172
2005;2;69;69;1271
2005;2;70;69;1189
2005;2;70;70;1354
2005;2;71;70;1487
2005;2;71;71;1610
2005;2;72;71;1608
2005;2;72;72;1661
2005;2;73;72;1801
2005;2;73;73;1914
2005;2;74;73;1969
2005;2;74;74;2115
2005;2;75;74;2297
2005;2;75;75;2392
2005;2;76;75;2366
2005;2;76;76;2548
2005;2;77;76;2686
2005;2;77;77;2867
2005;2;78;77;3080
2005;2;78;78;3137
2005;2;79;78;3282
2005;2;79;79;3572
2005;2;80;79;3740
2005;2;80;80;3912
2005;2;81;80;4129
2005;2;81;81;4291
2005;2;82;81;4455
2005;2;82;82;4714
2005;2;83;82;4889
2005;2;83;83;5014
2005;2;84;83;5649
2005;2;84;84;5643
2005;2;85;84;6160
2005;2;85;85;6252
2005;2;86;85;4606
2005;2;86;86;3297
2005;2;87;86;3826
2005;2;87;87;3567
2005;2;88;87;3437
2005;2;88;88;3272
2005;2;89;88;3269
2005;2;89;89;3021
2005;2;90;89;3529
2005;2;90;90;4430
2005;2;91;90;6092
2005;2;91;91;5645
2005;2;92;91;5827
2005;2;92;92;5153
2005;2;93;92;5390
2005;2;93;93;4839
2005;2;94;93;4739
2005;2;94;94;3885
2005;2;95;94;4158
2005;2;95;95;3474
2005;2;96;95;3623
2005;2;96;96;2935
2005;2;97;96;2881
2005;2;97;97;2346
2005;2;98;97;2249
2005;2;98;98;1685
2005;2;99;98;1745
2005;2;99;99;1209
2005;2;100;99;1145
2005;2;100;100;819
2005;2;101;100;835
2005;2;101;101;594
2005;2;102;101;547
2005;2;102;102;394
2005;2;103;102;357
2005;2;103;103;249
2005;2;104;103;219
2005;2;104;104;161
2005;2;105;104;124
2005;2;105;105;91
2005;2;106;105;52
2005;2;106;106;29
2005;2;107;106;43
2005;2;107;107;24
2005;2;108;107;14
2005;2;108;108;7
2005;2;109;108;11
2005;2;109;109;5
2005;2;110;109;4
2005;2;111;111;1
2005;2;112;111;1
2005;2;112;112;1
2005;2;115;114;1
2006;1;0;0;1440
2006;1;1;0;212
2006;1;1;1;82
2006;1;2;1;53
2006;1;2;2;53
2006;1;3;2;32
2006;1;3;3;30
2006;1;4;3;30
2006;1;4;4;19
2006;1;5;4;25
2006;1;5;5;19
2006;1;6;5;23
2006;1;6;6;16
2006;1;7;6;25
2006;1;7;7;17
2006;1;8;7;20
2006;1;8;8;18
2006;1;9;8;12
2006;1;9;9;24
2006;1;10;9;10
2006;1;10;10;15
2006;1;11;10;22
2006;1;11;11;16
2006;1;12;11;22
2006;1;12;12;21
2006;1;13;12;26
2006;1;13;13;28
2006;1;14;13;29
2006;1;14;14;39
2006;1;15;14;45
2006;1;15;15;53
2006;1;16;15;58
2006;1;16;16;67
2006;1;17;16;69
2006;1;17;17;101
2006;1;18;17;112
2006;1;18;18;119
2006;1;19;18;129
2006;1;19;19;140
2006;1;20;19;154
2006;1;20;20;154
2006;1;21;20;140
2006;1;21;21;142
2006;1;22;21;137
2006;1;22;22;140
2006;1;23;22;129
2006;1;23;23;161
2006;1;24;23;161
2006;1;24;24;200
2006;1;25;24;147
2006;1;25;25;173
2006;1;26;25;136
2006;1;26;26;170
2006;1;27;26;161
2006;1;27;27;160
2006;1;28;27;155
2006;1;28;28;148
2006;1;29;28;166
2006;1;29;29;171
2006;1;30;29;157
2006;1;30;30;145
2006;1;31;30;180
2006;1;31;31;204
2006;1;32;31;201
2006;1;32;32;211
2006;1;33;32;203
2006;1;33;33;225
2006;1;34;33;236
2006;1;34;34;260
2006;1;35;34;265
2006;1;35;35;275
2006;1;36;35;259
2006;1;36;36;306
2006;1;37;36;325
2006;1;37;37;296
2006;1;38;37;315
2006;1;38;38;329
2006;1;39;38;354
2006;1;39;39;342
2006;1;40;39;355
2006;1;40;40;400
2006;1;41;40;445
2006;1;41;41;485
2006;1;42;41;433
2006;1;42;42;519
2006;1;43;42;485
2006;1;43;43;508
2006;1;44;43;558
2006;1;44;44;614
2006;1;45;44;631
2006;1;45;45;692
2006;1;46;45;678
2006;1;46;46;773
2006;1;47;46;784
2006;1;47;47;849
2006;1;48;47;851
2006;1;48;48;906
2006;1;49;48;876
2006;1;49;49;978
2006;1;50;49;992
2006;1;50;50;1133
2006;1;51;50;1101
2006;1;51;51;1240
2006;1;52;51;1270
2006;1;52;52;1274
2006;1;53;52;1232
2006;1;53;53;1400
2006;1;54;53;1360
2006;1;54;54;1473
2006;1;55;54;1418
2006;1;55;55;1504
2006;1;56;55;1622
2006;1;56;56;1790
2006;1;57;56;1684
2006;1;57;57;1844
2006;1;58;57;1749
2006;1;58;58;1908
2006;1;59;58;1857
2006;1;59;59;1977
2006;1;60;59;1946
2006;1;60;60;2037
2006;1;61;60;1543
2006;1;61;61;1580
2006;1;62;61;1593
2006;1;62;62;1741
2006;1;63;62;1630
2006;1;63;63;1770
2006;1;64;63;1669
2006;1;64;64;1758
2006;1;65;64;1609
2006;1;65;65;1634
2006;1;66;65;1621
2006;1;66;66;1927
2006;1;67;66;1883
2006;1;67;67;2111
2006;1;68;67;2057
2006;1;68;68;2188
2006;1;69;68;2250
2006;1;69;69;2340
2006;1;70;69;2341
2006;1;70;70;2484
2006;1;71;70;2486
2006;1;71;71;2663
2006;1;72;71;2750
2006;1;72;72;3027
2006;1;73;72;2883
2006;1;73;73;3182
2006;1;74;73;3169
2006;1;74;74;3406
2006;1;75;74;3341
2006;1;75;75;3539
2006;1;76;75;3637
2006;1;76;76;3934
2006;1;77;76;3745
2006;1;77;77;3913
2006;1;78;77;3795
2006;1;78;78;4114
2006;1;79;78;3999
2006;1;79;79;4123
2006;1;80;79;4333
2006;1;80;80;4455
2006;1;81;80;4516
2006;1;81;81;4515
2006;1;82;81;4406
2006;1;82;82;4523
2006;1;83;82;4481
2006;1;83;83;4665
2006;1;84;83;4680
2006;1;84;84;4691
2006;1;85;84;4783
2006;1;85;85;4866
2006;1;86;85;4885
2006;1;86;86;4926
2006;1;87;86;3348
2006;1;87;87;2315
2006;1;88;87;2419
2006;1;88;88;2213
2006;1;89;88;2035
2006;1;89;89;1880
2006;1;90;89;1736
2006;1;90;90;1646
2006;1;91;90;1593
2006;1;91;91;2103
2006;1;92;91;2515
2006;1;92;92;2329
2006;1;93;92;2259
2006;1;93;93;2001
2006;1;94;93;1850
2006;1;94;94;1593
2006;1;95;94;1322
2006;1;95;95;1162
2006;1;96;95;1132
2006;1;96;96;889
2006;1;97;96;775
2006;1;97;97;567
2006;1;98;97;608
2006;1;98;98;454
2006;1;99;98;378
2006;1;99;99;263
2006;1;100;99;215
2006;1;100;100;167
2006;1;101;100;150
2006;1;101;101;121
2006;1;102;101;96
2006;1;102;102;62
2006;1;103;102;50
2006;1;103;103;33
2006;1;104;103;32
2006;1;104;104;15
2006;1;105;104;16
2006;1;105;105;12
2006;1;106;105;8
2006;1;106;106;3
2006;1;107;106;3
2006;1;107;107;2
2006;1;108;107;3
2006;1;110;109;1
2006;1;112;111;1
2006;2;0;0;1065
2006;2;1;0;162
2006;2;1;1;57
2006;2;2;1;46
2006;2;2;2;34
2006;2;3;2;29
2006;2;3;3;26
2006;2;4;3;20
2006;2;4;4;18
2006;2;5;4;30
2006;2;5;5;18
2006;2;6;5;21
2006;2;6;6;14
2006;2;7;6;16
2006;2;7;7;14
2006;2;8;7;8
2006;2;8;8;17
2006;2;9;8;10
2006;2;9;9;13
2006;2;10;9;16
2006;2;10;10;9
2006;2;11;10;7
2006;2;11;11;15
2006;2;12;11;13
2006;2;12;12;21
2006;2;13;12;12
2006;2;13;13;20
2006;2;14;13;21
2006;2;14;14;16
2006;2;15;14;17
2006;2;15;15;32
2006;2;16;15;22
2006;2;16;16;33
2006;2;17;16;37
2006;2;17;17;45
2006;2;18;17;41
2006;2;18;18;47
2006;2;19;18;44
2006;2;19;19;44
2006;2;20;19;56
2006;2;20;20;42
2006;2;21;20;67
2006;2;21;21;58
2006;2;22;21;52
2006;2;22;22;57
2006;2;23;22;48
2006;2;23;23;47
2006;2;24;23;51
2006;2;24;24;54
2006;2;25;24;62
2006;2;25;25;50
2006;2;26;25;48
2006;2;26;26;58
2006;2;27;26;63
2006;2;27;27;54
2006;2;28;27;50
2006;2;28;28;55
2006;2;29;28;67
2006;2;29;29;52
2006;2;30;29;54
2006;2;30;30;58
2006;2;31;30;64
2006;2;31;31;79
2006;2;32;31;73
2006;2;32;32;101
2006;2;33;32;79
2006;2;33;33;98
2006;2;34;33;98
2006;2;34;34;113
2006;2;35;34;107
2006;2;35;35;136
2006;2;36;35;130
2006;2;36;36;129
2006;2;37;36;137
2006;2;37;37;148
2006;2;38;37;138
2006;2;38;38;175
2006;2;39;38;180
2006;2;39;39;212
2006;2;40;39;200
2006;2;40;40;209
2006;2;41;40;203
2006;2;41;41;233
2006;2;42;41;236
2006;2;42;42;282
2006;2;43;42;260
2006;2;43;43;308
2006;2;44;43;271
2006;2;44;44;298
2006;2;45;44;272
2006;2;45;45;289
2006;2;46;45;366
2006;2;46;46;409
2006;2;47;46;395
2006;2;47;47;415
2006;2;48;47;378
2006;2;48;48;427
2006;2;49;48;474
2006;2;49;49;510
2006;2;50;49;473
2006;2;50;50;563
2006;2;51;50;523
2006;2;51;51;607
2006;2;52;51;566
2006;2;52;52;578
2006;2;53;52;608
2006;2;53;53;636
2006;2;54;53;612
2006;2;54;54;672
2006;2;55;54;617
2006;2;55;55;716
2006;2;56;55;669
2006;2;56;56;753
2006;2;57;56;731
2006;2;57;57;842
2006;2;58;57;832
2006;2;58;58;780
2006;2;59;58;798
2006;2;59;59;834
2006;2;60;59;844
2006;2;60;60;892
2006;2;61;60;697
2006;2;61;61;705
2006;2;62;61;698
2006;2;62;62;794
2006;2;63;62;735
2006;2;63;63;831
2006;2;64;63;788
2006;2;64;64;824
2006;2;65;64;745
2006;2;65;65;669
2006;2;66;65;821
2006;2;66;66;875
2006;2;67;66;969
2006;2;67;67;989
2006;2;68;67;982
2006;2;68;68;1102
2006;2;69;68;1160
2006;2;69;69;1184
2006;2;70;69;1166
2006;2;70;70;1328
2006;2;71;70;1297
2006;2;71;71;1538
2006;2;72;71;1507
2006;2;72;72;1709
2006;2;73;72;1576
2006;2;73;73;1767
2006;2;74;73;1964
2006;2;74;74;2154
2006;2;75;74;2159
2006;2;75;75;2288
2006;2;76;75;2439
2006;2;76;76;2611
2006;2;77;76;2611
2006;2;77;77;2826
2006;2;78;77;2878
2006;2;78;78;3186
2006;2;79;78;3144
2006;2;79;79;3295
2006;2;80;79;3504
2006;2;80;80;3720
2006;2;81;80;3787
2006;2;81;81;4069
2006;2;82;81;4212
2006;2;82;82;4473
2006;2;83;82;4705
2006;2;83;83;4992
2006;2;84;83;4886
2006;2;84;84;5477
2006;2;85;84;5637
2006;2;85;85;5887
2006;2;86;85;6059
2006;2;86;86;6268
2006;2;87;86;4564
2006;2;87;87;3361
2006;2;88;87;3644
2006;2;88;88;3471
2006;2;89;88;3187
2006;2;89;89;3200
2006;2;90;89;3150
2006;2;90;90;2998
2006;2;91;90;3140
2006;2;91;91;4293
2006;2;92;91;5505
2006;2;92;92;5285
2006;2;93;92;5276
2006;2;93;93;4826
2006;2;94;93;4733
2006;2;94;94;4151
2006;2;95;94;3896
2006;2;95;95;3312
2006;2;96;95;3459
2006;2;96;96;3021
2006;2;97;96;2774
2006;2;97;97;2290
2006;2;98;97;2097
2006;2;98;98;1778
2006;2;99;98;1562
2006;2;99;99;1317
2006;2;100;99;1132
2006;2;100;100;924
2006;2;101;100;813
2006;2;101;101;646
2006;2;102;101;559
2006;2;102;102;418
2006;2;103;102;357
2006;2;103;103;266
2006;2;104;103;237
2006;2;104;104;136
2006;2;105;104;125
2006;2;105;105;91
2006;2;106;105;63
2006;2;106;106;40
2006;2;107;106;37
2006;2;107;107;22
2006;2;108;107;20
2006;2;108;108;13
2006;2;109;108;13
2006;2;109;109;3
2006;2;110;109;2
2006;2;110;110;1
2006;2;111;110;3
2006;2;111;111;2
2006;2;113;112;1
2006;2;114;114;1
2006;2;115;114;1
2007;1;0;0;1422
2007;1;1;0;213
2007;1;1;1;68
2007;1;2;1;65
2007;1;2;2;41
2007;1;3;2;47
2007;1;3;3;28
2007;1;4;3;31
2007;1;4;4;28
2007;1;5;4;21
2007;1;5;5;20
2007;1;6;5;9
2007;1;6;6;17
2007;1;7;6;14
2007;1;7;7;16
2007;1;8;7;21
2007;1;8;8;14
2007;1;9;8;23
2007;1;9;9;18
2007;1;10;9;13
2007;1;10;10;10
2007;1;11;10;14
2007;1;11;11;16
2007;1;12;11;15
2007;1;12;12;22
2007;1;13;12;23
2007;1;13;13;24
2007;1;14;13;24
2007;1;14;14;33
2007;1;15;14;32
2007;1;15;15;51
2007;1;16;15;51
2007;1;16;16;57
2007;1;17;16;63
2007;1;17;17;100
2007;1;18;17;94
2007;1;18;18;114
2007;1;19;18;141
2007;1;19;19;132
2007;1;20;19;125
2007;1;20;20;158
2007;1;21;20;174
2007;1;21;21;150
2007;1;22;21;169
2007;1;22;22;160
2007;1;23;22;148
2007;1;23;23;166
2007;1;24;23;145
2007;1;24;24;145
2007;1;25;24;144
2007;1;25;25;187
2007;1;26;25;168
2007;1;26;26;186
2007;1;27;26;172
2007;1;27;27;157
2007;1;28;27;175
2007;1;28;28;161
2007;1;29;28;156
2007;1;29;29;160
2007;1;30;29;156
2007;1;30;30;168
2007;1;31;30;151
2007;1;31;31;141
2007;1;32;31;175
2007;1;32;32;202
2007;1;33;32;210
2007;1;33;33;203
2007;1;34;33;210
2007;1;34;34;248
2007;1;35;34;232
2007;1;35;35;275
2007;1;36;35;259
2007;1;36;36;310
2007;1;37;36;294
2007;1;37;37;326
2007;1;38;37;300
2007;1;38;38;337
2007;1;39;38;325
2007;1;39;39;302
2007;1;40;39;352
2007;1;40;40;364
2007;1;41;40;414
2007;1;41;41;420
2007;1;42;41;467
2007;1;42;42;498
2007;1;43;42;499
2007;1;43;43;538
2007;1;44;43;500
2007;1;44;44;599
2007;1;45;44;547
2007;1;45;45;671
2007;1;46;45;688
2007;1;46;46;724
2007;1;47;46;707
2007;1;47;47;743
2007;1;48;47;827
2007;1;48;48;838
2007;1;49;48;842
2007;1;49;49;1009
2007;1;50;49;1023
2007;1;50;50;1054
2007;1;51;50;1011
2007;1;51;51;1107
2007;1;52;51;1202
2007;1;52;52;1282
2007;1;53;52;1284
2007;1;53;53;1347
2007;1;54;53;1342
2007;1;54;54;1410
2007;1;55;54;1478
2007;1;55;55;1574
2007;1;56;55;1564
2007;1;56;56;1654
2007;1;57;56;1581
2007;1;57;57;1872
2007;1;58;57;1844
2007;1;58;58;1893
2007;1;59;58;1905
2007;1;59;59;1906
2007;1;60;59;2007
2007;1;60;60;2166
2007;1;61;60;1981
2007;1;61;61;2125
2007;1;62;61;1543
2007;1;62;62;1745
2007;1;63;62;1616
2007;1;63;63;1833
2007;1;64;63;1721
2007;1;64;64;1872
2007;1;65;64;1722
2007;1;65;65;1805
2007;1;66;65;1679
2007;1;66;66;1622
2007;1;67;66;1722
2007;1;67;67;2017
2007;1;68;67;2001
2007;1;68;68;2332
2007;1;69;68;2151
2007;1;69;69;2310
2007;1;70;69;2223
2007;1;70;70;2539
2007;1;71;70;2314
2007;1;71;71;2629
2007;1;72;71;2571
2007;1;72;72;2832
2007;1;73;72;2731
2007;1;73;73;2967
2007;1;74;73;2995
2007;1;74;74;3213
2007;1;75;74;3261
2007;1;75;75;3576
2007;1;76;75;3431
2007;1;76;76;3698
2007;1;77;76;3726
2007;1;77;77;4013
2007;1;78;77;3812
2007;1;78;78;4162
2007;1;79;78;4086
2007;1;79;79;4289
2007;1;80;79;4116
2007;1;80;80;4357
2007;1;81;80;4496
2007;1;81;81;4622
2007;1;82;81;4434
2007;1;82;82;4680
2007;1;83;82;4489
2007;1;83;83;4591
2007;1;84;83;4594
2007;1;84;84;4780
2007;1;85;84;4637
2007;1;85;85;4742
2007;1;86;85;4713
2007;1;86;86;4861
2007;1;87;86;4791
2007;1;87;87;4849
2007;1;88;87;3220
2007;1;88;88;2249
2007;1;89;88;2294
2007;1;89;89;2237
2007;1;90;89;1952
2007;1;90;90;1799
2007;1;91;90;1656
2007;1;91;91;1499
2007;1;92;91;1536
2007;1;92;92;1829
2007;1;93;92;2198
2007;1;93;93;1989
2007;1;94;93;1953
2007;1;94;94;1686
2007;1;95;94;1544
2007;1;95;95;1264
2007;1;96;95;1067
2007;1;96;96;941
2007;1;97;96;845
2007;1;97;97;699
2007;1;98;97;592
2007;1;98;98;513
2007;1;99;98;402
2007;1;99;99;287
2007;1;100;99;259
2007;1;100;100;205
2007;1;101;100;155
2007;1;101;101;119
2007;1;102;101;120
2007;1;102;102;62
2007;1;103;102;65
2007;1;103;103;41
2007;1;104;103;28
2007;1;104;104;21
2007;1;105;104;18
2007;1;105;105;10
2007;1;106;105;10
2007;1;106;106;3
2007;1;107;106;4
2007;1;107;107;4
2007;1;108;107;1
2007;1;108;108;1
2007;1;109;108;2
2007;1;109;109;1
2007;1;110;110;2
2007;2;0;0;985
2007;2;1;0;167
2007;2;1;1;54
2007;2;2;1;51
2007;2;2;2;27
2007;2;3;2;31
2007;2;3;3;22
2007;2;4;3;20
2007;2;4;4;20
2007;2;5;4;19
2007;2;5;5;20
2007;2;6;5;16
2007;2;6;6;17
2007;2;7;6;18
2007;2;7;7;18
2007;2;8;7;12
2007;2;8;8;17
2007;2;9;8;18
2007;2;9;9;16
2007;2;10;9;12
2007;2;10;10;13
2007;2;11;10;9
2007;2;11;11;14
2007;2;12;11;9
2007;2;12;12;19
2007;2;13;12;11
2007;2;13;13;16
2007;2;14;13;13
2007;2;14;14;17
2007;2;15;14;21
2007;2;15;15;22
2007;2;16;15;21
2007;2;16;16;31
2007;2;17;16;36
2007;2;17;17;33
2007;2;18;17;36
2007;2;18;18;39
2007;2;19;18;51
2007;2;19;19;45
2007;2;20;19;44
2007;2;20;20;48
2007;2;21;20;51
2007;2;21;21;50
2007;2;22;21;47
2007;2;22;22;35
2007;2;23;22;30
2007;2;23;23;60
2007;2;24;23;53
2007;2;24;24;48
2007;2;25;24;54
2007;2;25;25;53
2007;2;26;25;42
2007;2;26;26;58
2007;2;27;26;64
2007;2;27;27;71
2007;2;28;27;58
2007;2;28;28;54
2007;2;29;28;67
2007;2;29;29;63
2007;2;30;29;64
2007;2;30;30;72
2007;2;31;30;58
2007;2;31;31;68
2007;2;32;31;58
2007;2;32;32;71
2007;2;33;32;70
2007;2;33;33;78
2007;2;34;33;96
2007;2;34;34;102
2007;2;35;34;118
2007;2;35;35;115
2007;2;36;35;113
2007;2;36;36;130
2007;2;37;36;123
2007;2;37;37;154
2007;2;38;37;147
2007;2;38;38;160
2007;2;39;38;165
2007;2;39;39;198
2007;2;40;39;170
2007;2;40;40;187
2007;2;41;40;200
2007;2;41;41;218
2007;2;42;41;233
2007;2;42;42;251
2007;2;43;42;259
2007;2;43;43;268
2007;2;44;43;280
2007;2;44;44;321
2007;2;45;44;312
2007;2;45;45;349
2007;2;46;45;320
2007;2;46;46;370
2007;2;47;46;342
2007;2;47;47;398
2007;2;48;47;393
2007;2;48;48;453
2007;2;49;48;459
2007;2;49;49;465
2007;2;50;49;470
2007;2;50;50;521
2007;2;51;50;518
2007;2;51;51;533
2007;2;52;51;555
2007;2;52;52;558
2007;2;53;52;581
2007;2;53;53;625
2007;2;54;53;601
2007;2;54;54;629
2007;2;55;54;639
2007;2;55;55;707
2007;2;56;55;641
2007;2;56;56;718
2007;2;57;56;745
2007;2;57;57;829
2007;2;58;57;773
2007;2;58;58;872
2007;2;59;58;819
2007;2;59;59;914
2007;2;60;59;860
2007;2;60;60;992
2007;2;61;60;899
2007;2;61;61;890
2007;2;62;61;715
