PopName,Area,Year,YearReg,YearInterval,Sex,Age,AgeInterval,Lexis,RefCode,Access,Deaths,NoteCode1,NoteCode2,NoteCode3,LDB
DNK,2,1837,1837,1,f,5,5,RR,15,O,464,.,.,.,1
DNK,2,1837,1837,1,f,10,5,RR,15,O,378,.,.,.,1
DNK,2,1837,1837,1,f,15,5,RR,15,O,351,.,.,.,1
DNK,2,1837,1837,1,f,20,5,RR,15,O,403,.,.,.,1
DNK,2,1837,1837,1,f,25,5,RR,15,O,422,.,.,.,1
DNK,2,1837,1837,1,f,30,5,RR,15,O,447,.,.,.,1
DNK,2,1837,1837,1,f,35,5,RR,15,O,506,.,.,.,1
DNK,2,1837,1837,1,f,40,5,RR,15,O,447,.,.,.,1
DNK,2,1837,1837,1,f,45,5,RR,15,O,476,.,.,.,1
DNK,2,1837,1837,1,f,50,5,RR,15,O,500,.,.,.,1
DNK,2,1837,1837,1,f,55,5,RR,15,O,622,.,.,.,1
DNK,2,1837,1837,1,f,60,5,RR,15,O,775,.,.,.,1
DNK,2,1837,1837,1,f,65,5,RR,15,O,853,.,.,.,1
DNK,2,1837,1837,1,f,70,5,RR,15,O,966,.,.,.,1
DNK,2,1837,1837,1,f,75,5,RR,15,O,804,.,.,.,1
DNK,2,1837,1837,1,f,80,5,RR,15,O,618,.,.,.,1
DNK,2,1837,1837,1,f,85,5,RR,15,O,339,.,.,.,1
DNK,2,1837,1837,1,f,90,5,RR,15,O,107,.,.,.,1
DNK,2,1837,1837,1,f,95,5,RR,15,O,26,.,.,.,1
DNK,2,1837,1837,1,f,100,5,RR,15,O,3,.,.,.,1
DNK,2,1837,1837,1,f,105,5,RR,15,O,0,.,.,.,1
DNK,2,1837,1837,1,f,110,+,RR,15,O,0,.,.,.,1
DNK,2,1837,1837,1,m,0,1,RR,15,O,3992,.,.,.,1
DNK,2,1837,1837,1,m,1,2,RR,15,O,1176,.,.,.,1
DNK,2,1837,1837,1,m,3,2,RR,15,O,390,.,.,.,1
DNK,2,1837,1837,1,m,5,5,RR,15,O,517,.,.,.,1
DNK,2,1837,1837,1,m,10,5,RR,15,O,320,.,.,.,1
DNK,2,1837,1837,1,m,15,5,RR,15,O,333,.,.,.,1
DNK,2,1837,1837,1,m,20,5,RR,15,O,475,.,.,.,1
DNK,2,1837,1837,1,m,25,5,RR,15,O,369,.,.,.,1
DNK,2,1837,1837,1,m,30,5,RR,15,O,447,.,.,.,1
DNK,2,1837,1837,1,m,35,5,RR,15,O,530,.,.,.,1
DNK,2,1837,1837,1,m,40,5,RR,15,O,504,.,.,.,1
DNK,2,1837,1837,1,m,45,5,RR,15,O,566,.,.,.,1
DNK,2,1837,1837,1,m,50,5,RR,15,O,573,.,.,.,1
DNK,2,1837,1837,1,m,55,5,RR,15,O,707,.,.,.,1
DNK,2,1837,1837,1,m,60,5,RR,15,O,839,.,.,.,1
DNK,2,1837,1837,1,m,65,5,RR,15,O,866,.,.,.,1
DNK,2,1837,1837,1,m,70,5,RR,15,O,803,.,.,.,1
DNK,2,1837,1837,1,m,75,5,RR,15,O,739,.,.,.,1
DNK,2,1837,1837,1,m,80,5,RR,15,O,520,.,.,.,1
DNK,2,1837,1837,1,m,85,5,RR,15,O,244,.,.,.,1
DNK,2,1837,1837,1,m,90,5,RR,15,O,52,.,.,.,1
DNK,2,1837,1837,1,m,95,5,RR,15,O,13,.,.,.,1
DNK,2,1837,1837,1,m,100,5,RR,15,O,0,.,.,.,1
DNK,2,1837,1837,1,m,105,5,RR,15,O,0,.,.,.,1
DNK,2,1837,1837,1,m,110,+,RR,15,O,0,.,.,.,1
DNK,2,1838,1838,1,f,0,1,RR,15,O,2930,.,.,.,1
DNK,2,1838,1838,1,f,1,2,RR,15,O,1043,.,.,.,1
DNK,2,1838,1838,1,f,3,2,RR,15,O,447,.,.,.,1
DNK,2,1838,1838,1,f,5,5,RR,15,O,430,.,.,.,1
DNK,2,1838,1838,1,f,10,5,RR,15,O,369,.,.,.,1
DNK,2,1838,1838,1,f,15,5,RR,15,O,373,.,.,.,1
DNK,2,1838,1838,1,f,20,5,RR,15,O,391,.,.,.,1
DNK,2,1838,1838,1,f,25,5,RR,15,O,367,.,.,.,1
DNK,2,1838,1838,1,f,30,5,RR,15,O,441,.,.,.,1
DNK,2,1838,1838,1,f,35,5,RR,15,O,453,.,.,.,1
DNK,2,1838,1838,1,f,40,5,RR,15,O,426,.,.,.,1
DNK,2,1838,1838,1,f,45,5,RR,15,O,449,.,.,.,1
DNK,2,1838,1838,1,f,50,5,RR,15,O,482,.,.,.,1
DNK,2,1838,1838,1,f,55,5,RR,15,O,580,.,.,.,1
DNK,2,1838,1838,1,f,60,5,RR,15,O,718,.,.,.,1
DNK,2,1838,1838,1,f,65,5,RR,15,O,770,.,.,.,1
