COUNTRY;IDL_ID;AGEYEARS;DAYSSINCEBD;AGEDAYS;SEX;BIRTH_DAY;BIRTH_MONTH;BIRTH_YEAR;DEATH_DAY;DEATH_MONTH;DEATH_YEAR;BIRTH_COUNTRY;BIRTH_LOCALITY;DEATH_COUNTRY;DEATH_LOCALITY;VALIDATION
FRA;FRA1883198900213;106;207;38923;F;27;3;1883;20;10;1989;FRA;FRH03;FRA;FR101;SAMPLE OUT
FRA;FRA1883198900216;106;241;38957;F;11;3;1883;7;11;1989;FRA;FRD22;FRA;FRB04;SAMPLE OUT
FRA;FRA1881198900223;107;269;39350;F;3;8;1881;29;4;1989;FRA;FRJ25;FRA;FRB02;SAMPLE OUT
FRA;FRA1882198900226;107;37;39118;F;27;9;1882;3;11;1989;FRA;FR108;FRA;FR103;SAMPLE OUT
FRA;FRA1882198900224;107;17;39098;F;2;4;1882;19;4;1989;FRA;FRL04;FRA;FRL04;SAMPLE OUT
FRA;FRA1881198900222;107;111;39192;F;1;11;1881;20;2;1989;FRA;FRI31;FRA;FRI12;SAMPLE OUT
FRA;FRA1882198900227;107;45;39126;F;20;4;1882;4;6;1989;FRA;FRL05;FRA;FRL05;SAMPLE OUT
FRA;FRA1881198900230;107;150;39231;F;26;9;1881;23;2;1989;FRA;FRJ26;FRA;FRJ23;SAMPLE OUT
FRA;FRA1881198900229;107;200;39281;F;16;11;1881;4;6;1989;FRA;FRK28;FRA;FRL04;SAMPLE OUT
FRA;FRA1882198900221;107;264;39345;F;22;1;1882;13;10;1989;FRA;FRJ25;FRA;FRJ25;SAMPLE OUT
FRA;FRA1882198900220;107;56;39137;F;22;8;1882;17;10;1989;FRA;FRI13;FRA;FRI13;SAMPLE OUT
FRA;FRA1881198900219;107;260;39341;F;16;12;1881;2;9;1989;FRA;FRI32;FRA;FRI31;SAMPLE OUT
FRA;FRA1881198900228;107;150;39231;F;29;11;1881;28;4;1989;FRA;FRG05;FRA;FRG05;SAMPLE OUT
FRA;FRA1881198900225;107;87;39168;F;24;12;1881;21;3;1989;FRA;FRE11;FRA;FRG05;SAMPLE OUT
FRA;FRA1881198900234;108;21;39467;F;1;1;1881;22;1;1989;FRA;FR101;FRA;FRE23;SAMPLE OUT
FRA;FRA1881198900231;108;50;39496;F;7;10;1881;26;11;1989;FRA;FRC22;FRA;FR103;SAMPLE OUT
FRA;FRA1880198900233;108;231;39677;F;17;5;1880;3;1;1989;FRA;FR106;FRA;FR102;YES
FRA;FRA1881198900235;108;307;39753;F;31;1;1881;4;12;1989;FRA;FR101;FRA;FR107;SAMPLE OUT
FRA;FRA1880198900232;108;213;39659;F;2;10;1880;3;5;1989;FRA;FRJ23;FRA;FRL03;SAMPLE OUT
FRA;FRA1879198900236;109;50;39862;F;22;11;1879;11;1;1989;FRA;FRD22;FRA;FR106;SAMPLE OUT
FRA;FRA1884198900238;105;30;38381;M;8;1;1884;7;2;1989;FRA;FRJ24;FRA;FRJ24;SAMPLE OUT
FRA;FRA1883198900237;105;323;38674;M;29;5;1883;17;4;1989;FRA;FRB04;FRA;FRB04;SAMPLE OUT
FRA;FRA1883198900239;105;95;38446;M;17;11;1883;20;2;1989;FRA;FR105;FRA;FRI11;SAMPLE OUT
FRA;FRA1883198900242;106;44;38760;M;27;7;1883;9;9;1989;FRA;FRG04;FRA;FRI11;SAMPLE OUT
FRA;FRA1883198900240;106;33;38749;M;29;8;1883;1;10;1989;FRA;FRK14;FRA;FR101;SAMPLE OUT
FRA;FRA1883198900241;106;185;38901;M;24;5;1883;25;11;1989;FRA;FRK23;FRA;FRK26;SAMPLE OUT
FRA;FRA1880198900243;108;310;39756;M;18;4;1880;22;2;1989;FRA;FRJ11;FRA;FRJ11;SAMPLE OUT
FRA;FRA1884199000261;105;304;38654;F;9;6;1884;9;4;1990;FRA;FRJ28;FRA;FRJ28;SAMPLE OUT
FRA;FRA1885199000267;105;94;38444;F;7;9;1885;10;12;1990;FRA;FRG01;FRA;FRG01;SAMPLE OUT
FRA;FRA1884199000252;105;165;38515;F;12;12;1884;26;5;1990;FRA;FR101;FRA;FR106;SAMPLE OUT
FRA;FRA1885199000260;105;157;38507;F;20;7;1885;24;12;1990;FRA;FRE21;FRA;FRF23;SAMPLE OUT
FRA;FRA1884199000259;105;315;38665;F;13;10;1884;24;8;1990;FRA;FRI32;FRA;FRI12;SAMPLE OUT
FRA;FRA1885199000247;105;82;38432;F;27;4;1885;18;7;1990;FRA;FRK24;FRA;FRK24;SAMPLE OUT
FRA;FRA1885199000264;105;307;38657;F;27;2;1885;31;12;1990;FRA;FRK25;FRA;FRI11;SAMPLE OUT
FRA;FRA1885199000263;105;199;38549;F;11;2;1885;29;8;1990;FRA;FRG01;FRA;FRH04;SAMPLE OUT
FRA;FRA1885199000249;105;226;38576;F;20;4;1885;2;12;1990;FRA;FR103;FRA;FR102;SAMPLE OUT
FRA;FRA1884199000257;105;181;38531;F;31;8;1884;28;2;1990;FRA;FRB05;FRA;FRG04;SAMPLE OUT
FRA;FRA1885199000275;105;190;38540;F;1;2;1885;10;8;1990;FRA;FRF31;FRA;FR105;SAMPLE OUT
FRA;FRA1884199000256;105;94;38444;F;26;10;1884;28;1;1990;FRA;FRB01;FRA;FRB05;SAMPLE OUT
FRA;FRA1885199000273;105;170;38520;F;26;1;1885;15;7;1990;FRA;FRB02;FRA;FRB02;SAMPLE OUT
FRA;FRA1884199000250;105;239;38589;F;6;12;1884;2;8;1990;FRA;FRG05;FRA;FR101;SAMPLE OUT
FRA;FRA1885199000274;105;179;38529;F;9;3;1885;4;9;1990;FRA;FRM02;FRA;FRL05;SAMPLE OUT
FRA;FRA1884199000269;105;81;38431;F;24;11;1884;13;2;1990;FRA;FRL06;FRA;FRL04;SAMPLE OUT
FRA;FRA1885199000246;105;96;38446;F;20;9;1885;25;12;1990;FRA;FRC11;FRA;FRD13;SAMPLE OUT
FRA;FRA1885199000253;105;60;38410;F;3;4;1885;2;6;1990;FRA;FRJ23;FRA;FRJ23;SAMPLE OUT
FRA;FRA1884199000268;105;176;38526;F;26;12;1884;20;6;1990;FRA;FRK22;FRA;FRK23;SAMPLE OUT
FRA;FRA1885199000270;105;4;38354;F;28;6;1885;2;7;1990;FRA;FRC13;FRA;FRK26;SAMPLE OUT
FRA;FRA1885199000245;105;75;38425;F;14;4;1885;28;6;1990;FRA;FRK23;FRA;FRK23;SAMPLE OUT
FRA;FRA1884199000255;105;128;38478;F;31;12;1884;8;5;1990;FRA;FRD11;FRA;FRD12;SAMPLE OUT
FRA;FRA1885199000262;105;114;38464;F;28;7;1885;19;11;1990;FRA;FRC23;FRA;FRI11;SAMPLE OUT
FRA;FRA1884199000251;105;143;38493;F;20;10;1884;12;3;1990;FRA;FRI23;FRA;FR105;SAMPLE OUT
FRA;FRA1884199000271;105;143;38493;F;23;10;1884;15;3;1990;FRA;FRI11;FRA;FRI11;SAMPLE OUT
FRA;FRA1885199000265;105;22;38372;F;1;4;1885;23;4;1990;FRA;FRB01;FRA;FRB01;SAMPLE OUT
FRA;FRA1885199000266;105;67;38417;F;13;9;1885;19;11;1990;FRA;FRC14;FRA;FRC14;SAMPLE OUT
FRA;FRA1884199000258;105;298;38648;F;29;5;1884;23;3;1990;FRA;FRE11;FRA;FRE11;SAMPLE OUT
FRA;FRA1885199000244;105;151;38501;F;6;5;1885;4;10;1990;FRA;FRC13;FRA;FRC11;SAMPLE OUT
FRA;FRA1885199000272;105;165;38515;F;25;5;1885;6;11;1990;FRA;FRF34;FRA;FRF24;SAMPLE OUT
FRA;FRA1885199000254;105;14;38364;F;21;6;1885;5;7;1990;FRA;FRC13;FRA;FRC13;SAMPLE OUT
FRA;FRA1885199000248;105;181;38531;F;9;2;1885;9;8;1990;FRA;FRK22;FRA;FRK22;SAMPLE OUT
FRA;FRA1884199000295;106;217;38932;F;22;3;1884;25;10;1990;FRA;FRF34;FRA;FRF11;SAMPLE OUT
FRA;FRA1883199000281;106;162;38878;F;7;9;1883;16;2;1990;FRA;FR101;FRA;FR102;SAMPLE OUT
FRA;FRA1884199000292;106;39;38754;F;27;10;1884;5;12;1990;FRA;FRE12;FRA;FRE12;SAMPLE OUT
FRA;FRA1884199000293;106;113;38828;F;29;4;1884;20;8;1990;FRA;FRC12;FRA;FR101;SAMPLE OUT
FRA;FRA1883199000285;106;110;38826;F;19;10;1883;6;2;1990;FRA;FRK25;FRA;FRK25;SAMPLE OUT
FRA;FRA1884199000287;106;0;38715;F;31;12;1884;31;12;1990;FRA;FRD22;FRA;FRD22;SAMPLE OUT
FRA;FRA1883199000286;106;330;39046;F;16;3;1883;9;2;1990;FRA;FRF21;FRA;FR102;SAMPLE OUT
FRA;FRA1884199000282;106;11;38726;F;16;11;1884;27;11;1990;FRA;FRF21;FRA;FRF21;SAMPLE OUT
FRA;FRA1884199000288;106;141;38856;F;18;5;1884;6;10;1990;FRA;FRK28;FRA;FRK28;SAMPLE OUT
FRA;FRA1884199000284;106;54;38770;F;2;1;1884;25;2;1990;FRA;FRD22;FRA;FRD22;SAMPLE OUT
FRA;FRA1884199000283;106;15;38730;F;20;3;1884;4;4;1990;FRA;FRJ13;FRA;FRJ11;SAMPLE OUT
FRA;FRA1884199000277;106;33;38748;F;16;11;1884;19;12;1990;FRA;FRE22;FRA;FRB05;SAMPLE OUT
FRA;FRA1884199000289;106;2;38718;F;23;1;1884;25;1;1990;FRA;FRI12;FRA;FRI12;SAMPLE OUT
FRA;FRA1884199000278;106;157;38873;F;27;2;1884;3;8;1990;FRA;FRL04;FRA;FRC14;SAMPLE OUT
FRA;FRA1883199000291;106;207;38923;F;20;9;1883;15;4;1990;FRA;FRG02;FRA;FRG02;SAMPLE OUT
FRA;FRA1883199000276;106;119;38835;F;29;11;1883;28;3;1990;FRA;FR108;FRA;FR108;SAMPLE OUT
FRA;FRA1883199000290;106;143;38859;F;21;10;1883;13;3;1990;FRA;FRE11;FRA;FRB05;SAMPLE OUT
FRA;FRA1883199000279;106;276;38992;F;16;9;1883;19;6;1990;FRA;FRB02;FRA;FRB02;SAMPLE OUT
FRA;FRA1883199000280;106;289;39005;F;8;4;1883;22;1;1990;FRA;FRJ22;FRA;FRJ13;SAMPLE OUT
FRA;FRA1884199000294;106;234;38949;F;14;3;1884;3;11;1990;FRA;FRD22;FRA;FRD22;SAMPLE OUT
FRA;FRA1883199000299;107;7;39088;F;26;6;1883;3;7;1990;FRA;FRF21;FRA;FR103;SAMPLE OUT
FRA;FRA1882199000301;107;331;39412;F;4;5;1882;31;3;1990;FRA;FRC11;FRA;FRC11;SAMPLE OUT
FRA;FRA1882199000303;107;229;39310;F;7;7;1882;21;2;1990;FRA;FRM01;FRA;FRM01;SAMPLE OUT
FRA;FRA1883199000302;107;315;39396;F;1;2;1883;13;12;1990;FRA;FRE12;FRA;FRI31;SAMPLE OUT
FRA;FRA1882199000300;107;334;39415;F;5;12;1882;4;11;1990;FRA;FRI34;FRA;FRI12;SAMPLE OUT
FRA;FRA1882199000298;107;151;39232;F;19;11;1882;19;4;1990;FRA;FRL04;FRA;FR105;SAMPLE OUT
FRA;FRA1883199000297;107;254;39335;F;20;4;1883;30;12;1990;FRA;FR101;FRA;FR101;SAMPLE OUT
FRA;FRA1883199000296;107;21;39102;F;2;4;1883;23;4;1990;FRA;FRE22;FRA;FRB02;SAMPLE OUT
FRA;FRA1881199000304;108;127;39573;F;11;10;1881;15;2;1990;FRA;FRB01;FRA;FR105;SAMPLE OUT
FRA;FRA1881199000305;108;312;39758;F;10;12;1881;18;10;1990;FRA;FRK27;FRA;FR103;SAMPLE OUT
FRA;FRA1879199000306;111;286;40828;F;19;3;1879;30;12;1990;FRA;FRJ27;FRA;FRJ27;YES
FRA;FRA1885199000307;105;167;38517;M;11;1;1885;27;6;1990;FRA;FRB03;FRA;FRB03;SAMPLE OUT
FRA;FRA1884199000308;105;116;38466;M;23;11;1884;19;3;1990;FRA;FRB05;FRA;FRB05;SAMPLE OUT
FRA;FRA1884199000309;106;23;38739;M;1;2;1884;24;2;1990;FRA;FRE11;FRA;FRE11;SAMPLE OUT
FRA;FRA1884199000312;106;233;38948;M;9;3;1884;28;10;1990;FRA;FRK22;FRA;FRK22;SAMPLE OUT
FRA;FRA1884199000310;106;20;38735;M;19;3;1884;8;4;1990;FRA;FRI32;FRA;FRG02;SAMPLE OUT
FRA;FRA1883199000311;106;303;39019;M;30;7;1883;29;5;1990;FRA;FRI11;FRA;FRI11;SAMPLE OUT
FRA;FRA1883199000313;107;27;39108;M;18;7;1883;14;8;1990;FRA;FRK21;FRA;FRK26;SAMPLE OUT
FRA;FRA1886199100322;105;70;38420;F;12;10;1886;21;12;1991;FRA;FRJ14;FRA;FRJ14;SAMPLE OUT
FRA;FRA1886199100325;105;73;38423;F;5;7;1886;16;9;1991;FRA;FRB02;FRA;FRG04;SAMPLE OUT
FRA;FRA1886199100323;105;300;38650;F;13;2;1886;10;12;1991;FRA;FRJ25;FRA;FRJ25;SAMPLE OUT
FRA;FRA1886199100336;105;141;38491;F;15;6;1886;3;11;1991;FRA;FRL04;FRA;FRL04;SAMPLE OUT
FRA;FRA1886199100333;105;15;38365;F;13;10;1886;28;10;1991;FRA;FRC21;FRA;FR101;SAMPLE OUT
FRA;FRA1885199100335;105;307;38657;F;19;12;1885;22;10;1991;FRA;FRL05;FRA;FRL05;SAMPLE OUT
FRA;FRA1885199100314;105;317;38667;F;29;7;1885;11;6;1991;FRA;FRI23;FRA;FRI23;SAMPLE OUT
FRA;FRA1886199100330;105;276;38626;F;24;1;1886;27;10;1991;FRA;FRL05;FRA;FRL04;SAMPLE OUT
FRA;FRA1885199100324;105;286;38636;F;25;10;1885;7;8;1991;FRA;FRF22;FRA;FRF22;SAMPLE OUT
FRA;FRA1885199100345;105;288;38638;F;15;12;1885;29;9;1991;FRA;FRD21;FRA;FRD22;SAMPLE OUT
FRA;FRA1886199100339;105;26;38376;F;9;2;1886;7;3;1991;FRA;FRG02;FRA;FRB04;SAMPLE OUT
FRA;FRA1886199100347;105;264;38614;F;3;3;1886;22;11;1991;FRA;FR101;FRA;FR104;SAMPLE OUT
FRA;FRA1886199100342;105;120;38470;F;13;8;1886;11;12;1991;FRA;FRK26;FRA;FRK26;SAMPLE OUT
FRA;FRA1886199100344;105;156;38506;F;23;5;1886;26;10;1991;FRA;FRI12;FRA;FRI11;SAMPLE OUT
FRA;FRA1886199100319;105;222;38572;F;18;4;1886;26;11;1991;FRA;FRB04;FRA;FRG03;SAMPLE OUT
FRA;FRA1885199100350;105;128;38478;F;17;10;1885;22;2;1991;FRA;FRD22;FRA;FRD22;SAMPLE OUT
FRA;FRA1886199100352;105;167;38517;F;14;7;1886;28;12;1991;FRA;FRI12;FRA;FRI12;SAMPLE OUT
FRA;FRA1885199100332;105;364;38714;F;20;1;1885;19;1;1991;FRA;FRG04;FRA;FRG04;SAMPLE OUT
FRA;FRA1885199100329;105;212;38562;F;25;8;1885;25;3;1991;FRA;FRD12;FRA;FRD12;SAMPLE OUT
FRA;FRA1886199100334;105;231;38581;F;27;3;1886;13;11;1991;FRA;FRK26;FRA;FRK26;SAMPLE OUT
FRA;FRA1885199100341;105;241;38591;F;26;7;1885;24;3;1991;FRA;FRB01;FRA;FRK11;SAMPLE OUT
FRA;FRA1886199100321;105;93;38443;F;1;8;1886;2;11;1991;FRA;FRY20;FRA;FRY20;SAMPLE OUT
FRA;FRA1885199100318;105;145;38495;F;13;10;1885;7;3;1991;FRA;FRE21;FRA;FR102;SAMPLE OUT
FRA;FRA1886199100328;105;85;38435;F;10;6;1886;3;9;1991;FRA;FRF12;FRA;FRF12;SAMPLE OUT
FRA;FRA1885199100326;105;197;38547;F;10;7;1885;23;1;1991;FRA;FRY20;FRA;FRY20;SAMPLE OUT
FRA;FRA1885199100349;105;359;38709;F;1;11;1885;26;10;1991;FRA;FRB03;FRA;FRB03;SAMPLE OUT
FRA;FRA1885199100337;105;214;38564;F;24;10;1885;26;5;1991;FRA;FRK12;FRA;FRI12;SAMPLE OUT
FRA;FRA1886199100317;105;45;38395;F;23;8;1886;7;10;1991;FRA;FRK27;FRA;FRK27;SAMPLE OUT
FRA;FRA1886199100327;105;29;38379;F;30;9;1886;29;10;1991;FRA;FRF23;FRA;FR102;SAMPLE OUT
FRA;FRA1886199100320;105;224;38574;F;28;2;1886;10;10;1991;FRA;FRF31;FRA;FRF32;SAMPLE OUT
FRA;FRA1885199100316;105;160;38510;F;5;12;1885;14;5;1991;FRA;FRE11;FRA;FR102;SAMPLE OUT
FRA;FRA1886199100351;105;0;38350;F;19;1;1886;19;1;1991;FRA;FRG02;FRA;FRG02;SAMPLE OUT
FRA;FRA1885199100348;105;232;38582;F;25;6;1885;12;2;1991;FRA;FRI32;FRA;FRI32;SAMPLE OUT
FRA;FRA1885199100331;105;226;38576;F;5;6;1885;17;1;1991;FRA;FRK11;FRA;FRK25;SAMPLE OUT
FRA;FRA1885199100353;105;272;38622;F;10;10;1885;9;7;1991;FRA;FR102;FRA;FR105;SAMPLE OUT
FRA;FRA1885199100340;105;292;38642;F;31;8;1885;19;6;1991;FRA;FRE11;FRA;FRE11;SAMPLE OUT
FRA;FRA1885199100346;105;266;38616;F;1;8;1885;24;4;1991;FRA;FRE11;FRA;FRE11;SAMPLE OUT
FRA;FRA1886199100315;105;1;38351;F;14;4;1886;15;4;1991;FRA;FR101;FRA;FR101;SAMPLE OUT
FRA;FRA1886199100343;105;191;38541;F;9;2;1886;19;8;1991;FRA;FRK23;FRA;FR101;SAMPLE OUT
FRA;FRA1886199100338;105;98;38448;F;12;9;1886;19;12;1991;FRA;FRJ12;FRA;FR103;SAMPLE OUT
FRA;FRA1884199100367;106;136;38851;F;17;10;1884;2;3;1991;FRA;FRI22;FRA;FR102;SAMPLE OUT
FRA;FRA1885199100369;106;75;38790;F;23;2;1885;9;5;1991;FRA;FRB01;FRA;FRB01;SAMPLE OUT
FRA;FRA1884199100373;106;309;39024;F;14;5;1884;19;3;1991;FRA;FRY10;FRA;FRY10;SAMPLE OUT
FRA;FRA1885199100356;106;4;38719;F;7;9;1885;11;9;1991;FRA;FRF23;FRA;FRI12;SAMPLE OUT
FRA;FRA1885199100364;106;39;38754;F;22;11;1885;31;12;1991;FRA;FRE11;FRA;FRE11;SAMPLE OUT
FRA;FRA1885199100358;106;77;38792;F;3;5;1885;19;7;1991;FRA;FRL06;FRA;FRL04;SAMPLE OUT
FRA;FRA1884199100359;106;302;39017;F;25;7;1884;23;5;1991;FRA;FRY20;FRA;FRY20;SAMPLE OUT
FRA;FRA1884199100372;106;264;38979;F;4;10;1884;25;6;1991;FRA;FRB04;FRA;FRB06;SAMPLE OUT
FRA;FRA1884199100354;106;219;38934;F;4;11;1884;11;6;1991;FRA;FRI32;FRA;FRJ11;SAMPLE OUT
FRA;FRA1885199100361;106;207;38922;F;29;5;1885;22;12;1991;FRA;FRH01;FRA;FRH01;SAMPLE OUT
FRA;FRA1885199100355;106;129;38844;F;29;4;1885;5;9;1991;FRA;FRD22;FRA;FRD22;SAMPLE OUT
FRA;FRA1884199100375;106;168;38883;F;18;12;1884;4;6;1991;FRA;FRJ24;FRA;FRI12;SAMPLE OUT
FRA;FRA1884199100368;106;319;39034;F;4;8;1884;19;6;1991;FRA;FRI34;FRA;FRI34;SAMPLE OUT
FRA;FRA1885199100377;106;73;38788;F;9;5;1885;21;7;1991;FRA;FRK22;FRA;FRK22;SAMPLE OUT
FRA;FRA1884199100376;106;247;38962;F;12;8;1884;16;4;1991;FRA;FRY20;FRA;FRY20;SAMPLE OUT
FRA;FRA1885199100363;106;176;38891;F;7;4;1885;30;9;1991;FRA;FRG01;FRA;FRG01;SAMPLE OUT
FRA;FRA1885199100362;106;318;39033;F;11;2;1885;26;12;1991;FRA;FRJ23;FRA;FRJ23;SAMPLE OUT
FRA;FRA1884199100357;106;161;38876;F;12;9;1884;20;2;1991;FRA;FRM02;FRA;FRL03;SAMPLE OUT
FRA;FRA1885199100379;106;126;38841;F;11;8;1885;15;12;1991;FRA;FR101;FRA;FR103;SAMPLE OUT
FRA;FRA1884199100371;106;201;38916;F;19;8;1884;8;3;1991;FRA;FRF22;FRA;FRF22;SAMPLE OUT
FRA;FRA1885199100378;106;69;38784;F;18;6;1885;26;8;1991;FRA;FRI22;FRA;FR107;SAMPLE OUT
FRA;FRA1885199100370;106;6;38721;F;25;8;1885;31;8;1991;FRA;FR105;FRA;FR101;YES
FRA;FRA1884199100365;106;176;38891;F;31;8;1884;23;2;1991;FRA;FRG02;FRA;FRG02;SAMPLE OUT
FRA;FRA1885199100374;106;146;38861;F;29;4;1885;22;9;1991;FRA;FRF21;FRA;FRF21;SAMPLE OUT
FRA;FRA1884199100366;106;157;38872;F;15;12;1884;21;5;1991;FRA;FRI13;FRA;FRL04;SAMPLE OUT
FRA;FRA1885199100360;106;207;38922;F;9;4;1885;2;11;1991;FRA;FRL05;FRA;FRL05;SAMPLE OUT
FRA;FRA1883199100382;107;139;39220;F;5;12;1883;23;4;1991;FRA;FR101;FRA;FRG02;YES
FRA;FRA1883199100381;107;30;39111;F;13;12;1883;12;1;1991;FRA;FRY10;FRA;FRY10;SAMPLE OUT
FRA;FRA1883199100385;107;163;39244;F;26;7;1883;5;1;1991;FRA;FRF11;FRA;FRF11;SAMPLE OUT
FRA;FRA1884199100380;107;46;39126;F;17;9;1884;2;11;1991;FRA;FRK23;FRA;FRL06;SAMPLE OUT
FRA;FRA1884199100386;107;109;39189;F;6;5;1884;23;8;1991;FRA;FRI14;FRA;FRI14;SAMPLE OUT
FRA;FRA1883199100384;107;260;39341;F;4;7;1883;21;3;1991;FRA;FRB02;FRA;FR101;SAMPLE OUT
FRA;FRA1884199100387;107;145;39226;F;1;2;1884;26;6;1991;FRA;FRI14;FRA;FRI14;SAMPLE OUT
FRA;FRA1884199100383;107;96;39176;F;20;5;1884;24;8;1991;FRA;FRK23;FRA;FRK23;SAMPLE OUT
FRA;FRA1883199100393;108;77;39523;F;24;7;1883;9;10;1991;FRA;FRD11;FRA;FRD11;SAMPLE OUT
FRA;FRA1882199100388;108;116;39562;F;7;9;1882;1;1;1991;FRA;FRF22;FRA;FRF22;SAMPLE OUT
FRA;FRA1883199100392;108;284;39730;F;24;1;1883;4;11;1991;FRA;FRI23;FRA;FRI31;SAMPLE OUT
FRA;FRA1882199100390;108;289;39735;F;3;4;1882;17;1;1991;FRA;FR101;FRA;FR103;SAMPLE OUT
FRA;FRA1882199100394;108;174;39620;F;12;9;1882;5;3;1991;FRA;FRK22;FRA;FRJ12;SAMPLE OUT
FRA;FRA1883199100395;108;35;39481;F;28;3;1883;2;5;1991;FRA;FRK23;FRA;FR101;SAMPLE OUT
FRA;FRA1882199100396;108;272;39718;F;9;10;1882;8;7;1991;FRA;FRJ21;FRA;FRJ23;SAMPLE OUT
FRA;FRA1883199100389;108;124;39570;F;8;8;1883;10;12;1991;FRA;FRJ27;FRA;FRJ27;SAMPLE OUT
FRA;FRA1883199100391;108;87;39533;F;8;3;1883;3;6;1991;FRA;FRK26;FRA;FR101;SAMPLE OUT
FRA;FRA1881199100397;109;210;40021;F;21;10;1881;19;5;1991;FRA;FRF33;FRA;FRF33;SAMPLE OUT
FRA;FRA1882199100398;109;32;39843;F;16;2;1882;20;3;1991;FRA;FRD12;FRA;FR101;SAMPLE OUT
FRA;FRA1885199100400;105;326;38676;M;17;2;1885;9;1;1991;FRA;FRB01;FRA;FR102;SAMPLE OUT
FRA;FRA1886199100402;105;11;38361;M;3;5;1886;14;5;1991;FRA;FRK22;FRA;FRK22;SAMPLE OUT
FRA;FRA1886199100401;105;0;38350;M;14;6;1886;14;6;1991;FRA;FRI21;FRA;FRI21;SAMPLE OUT
FRA;FRA1886199100399;105;78;38428;M;22;8;1886;8;11;1991;FRA;FR101;FRA;FR104;SAMPLE OUT
FRA;FRA1885199100403;106;240;38955;M;6;3;1885;1;11;1991;FRA;FRG04;FRA;FRL03;SAMPLE OUT
FRA;FRA1885199100404;106;55;38770;M;19;1;1885;15;3;1991;FRA;FRF12;FRA;FRF12;SAMPLE OUT
FRA;FRA1883199100405;107;212;39293;M;13;6;1883;11;1;1991;FRA;FRL06;FRA;FRL01;SAMPLE OUT
FRA;FRA1883199100406;108;17;39463;M;16;11;1883;3;12;1991;FRA;FRI32;FRA;FR105;SAMPLE OUT
FRA;FRA1886199200447;105;62;38412;F;12;12;1886;12;2;1992;FRA;FRJ21;FRA;FRJ21;SAMPLE OUT
FRA;FRA1886199200432;105;197;38547;F;25;9;1886;9;4;1992;FRA;FRY10;FRA;FRY10;SAMPLE OUT
FRA;FRA1886199200427;105;91;38441;F;6;11;1886;5;2;1992;FRA;FRM02;FRA;FRM01;SAMPLE OUT
FRA;FRA1887199200413;105;155;38506;F;12;4;1887;14;9;1992;FRA;FR101;FRA;FR103;SAMPLE OUT
FRA;FRA1887199200423;105;185;38536;F;30;5;1887;1;12;1992;FRA;FRE23;FRA;FRJ13;SAMPLE OUT
FRA;FRA1887199200431;105;113;38464;F;7;6;1887;28;9;1992;FRA;FRI21;FRA;FRC11;SAMPLE OUT
FRA;FRA1887199200408;105;132;38483;F;27;4;1887;6;9;1992;FRA;FRI23;FRA;FRI23;SAMPLE OUT
FRA;FRA1887199200419;105;226;38577;F;4;5;1887;16;12;1992;FRA;FRI15;FRA;FRI15;SAMPLE OUT
FRA;FRA1886199200455;105;86;38436;F;17;10;1886;11;1;1992;FRA;FRJ26;FRA;FRJ26;SAMPLE OUT
FRA;FRA1887199200440;105;49;38400;F;26;7;1887;13;9;1992;FRA;FRB03;FRA;FRB03;SAMPLE OUT
FRA;FRA1887199200457;105;85;38436;F;14;7;1887;7;10;1992;FRA;FRI13;FRA;FRI13;SAMPLE OUT
FRA;FRA1886199200441;105;125;38475;F;3;9;1886;6;1;1992;FRA;FRC12;FRA;FRC12;SAMPLE OUT
FRA;FRA1886199200426;105;155;38505;F;15;9;1886;17;2;1992;FRA;FRD21;FRA;FR103;SAMPLE OUT
FRA;FRA1887199200421;105;138;38489;F;18;3;1887;3;8;1992;FRA;FRC13;FRA;FRK26;SAMPLE OUT
FRA;FRA1886199200433;105;258;38608;F;31;12;1886;14;9;1992;FRA;FRD12;FRA;FRD12;SAMPLE OUT
FRA;FRA1886199200425;105;281;38631;F;13;4;1886;19;1;1992;FRA;FR101;FRA;FR107;SAMPLE OUT
FRA;FRA1887199200437;105;13;38364;F;21;8;1887;3;9;1992;FRA;FRC14;FRA;FRC14;SAMPLE OUT
FRA;FRA1886199200428;105;358;38708;F;9;3;1886;1;3;1992;FRA;FRK22;FRA;FRL06;SAMPLE OUT
FRA;FRA1886199200439;105;236;38586;F;16;7;1886;8;3;1992;FRA;FRI31;FRA;FRI31;SAMPLE OUT
FRA;FRA1886199200450;105;220;38570;F;19;10;1886;26;5;1992;FRA;FRF32;FRA;FRK26;SAMPLE OUT
FRA;FRA1887199200409;105;85;38435;F;10;2;1887;5;5;1992;FRA;FRI23;FRA;FRI23;SAMPLE OUT
FRA;FRA1887199200410;105;37;38387;F;21;1;1887;27;2;1992;FRA;FRI12;FRA;FRL03;SAMPLE OUT
FRA;FRA1887199200416;105;42;38393;F;22;7;1887;2;9;1992;FRA;FRF23;FRA;FRF23;SAMPLE OUT
FRA;FRA1887199200446;105;74;38425;F;22;3;1887;4;6;1992;FRA;FRK22;FRA;FRL04;SAMPLE OUT
FRA;FRA1886199200436;105;195;38545;F;31;12;1886;13;7;1992;FRA;FRH02;FRA;FRH02;SAMPLE OUT
FRA;FRA1887199200452;105;43;38394;F;15;7;1887;27;8;1992;FRA;FRE12;FRA;FRE11;SAMPLE OUT
FRA;FRA1887199200417;105;13;38363;F;22;2;1887;6;3;1992;FRA;FRB06;FRA;FR103;SAMPLE OUT
