IDL_ID;AGEYEARS;DAYSSINCEBD;AGEDAYS;SEX;BIRTH_DAY;BIRTH_MONTH;BIRTH_YEAR;DEATH_DAY;DEATH_MONTH;DEATH_YEAR;BIRTH_COUNTRY;BIRTH_LOCALITY;DEATH_COUNTRY;DEATH_LOCALITY;VALIDATION
USA21891200200667;110;137;40314;F;;;1891;;;2002;USA;;USA;;EXHAUSTIVE
USA21891200300668;111;93;40635;F;;;1891;;;2003;USA;;USA;;EXHAUSTIVE
USA21891200300669;111;321;40863;F;;;1891;;;2003;USA;;USA;;EXHAUSTIVE
USA21891200200670;110;80;40257;F;;;1891;;;2002;USA;;USA;;EXHAUSTIVE
USA21891200200671;110;27;40204;F;;;1891;;;2002;USA;;USA;;EXHAUSTIVE
USA21891199900672;108;257;39703;F;;;1891;;;1999;USA;;USA;;EXHAUSTIVE
USA21891200000673;108;298;39744;F;;;1891;;;2000;USA;;USA;;EXHAUSTIVE
USA21891199900674;108;61;39507;F;;;1891;;;1999;USA;;USA;;EXHAUSTIVE
USA21891199900675;108;191;39637;F;;;1891;;;1999;USA;;USA;;EXHAUSTIVE
USA21891200100676;109;342;40153;F;;;1891;;;2001;USA;;USA;;EXHAUSTIVE
USA21892200300677;111;151;40693;F;;;1892;;;2003;USA;;USA;;EXHAUSTIVE
USA21892200400678;112;49;40956;F;;;1892;;;2004;USA;;USA;;EXHAUSTIVE
USA21892200300679;111;345;40887;F;;;1892;;;2003;USA;;USA;;EXHAUSTIVE
USA21892200400680;112;25;40932;F;;;1892;;;2004;USA;;USA;;EXHAUSTIVE
USA21892200400681;112;339;41246;F;;;1892;;;2004;USA;;USA;;EXHAUSTIVE
USA21892200300682;110;354;40531;F;;;1892;;;2003;USA;;USA;;EXHAUSTIVE
USA21892200200683;110;79;40256;F;;;1892;;;2002;USA;;USA;;EXHAUSTIVE
USA21892200200684;110;10;40187;F;;;1892;;;2002;USA;;USA;;EXHAUSTIVE
USA21892200400685;112;141;41048;F;;;1892;;;2004;USA;;USA;;EXHAUSTIVE
USA21892200200686;110;195;40372;F;;;1892;;;2002;USA;;USA;;EXHAUSTIVE
USA21892200300687;111;243;40784;F;;;1892;;;2003;USA;;USA;;EXHAUSTIVE
USA21892200200688;110;156;40332;F;;;1892;;;2002;USA;;USA;;EXHAUSTIVE
USA21892200200689;110;84;40260;F;;;1892;;;2002;USA;;USA;;EXHAUSTIVE
USA21892200400690;111;211;40752;F;;;1892;;;2004;USA;;USA;;EXHAUSTIVE
USA21892200300691;110;213;40389;F;;;1892;;;2003;USA;;USA;;EXHAUSTIVE
USA21892200200692;110;143;40319;F;;;1892;;;2002;USA;;USA;;EXHAUSTIVE
USA21892200400693;111;159;40700;F;;;1892;;;2004;USA;;USA;;EXHAUSTIVE
USA21892200300694;110;245;40421;F;;;1892;;;2003;USA;;USA;;EXHAUSTIVE
USA21892200300695;111;47;40588;F;;;1892;;;2003;USA;;USA;;EXHAUSTIVE
USA21892200400696;112;27;40934;F;;;1892;;;2004;USA;;USA;;EXHAUSTIVE
USA21892200200697;110;24;40200;F;;;1892;;;2002;USA;;USA;;EXHAUSTIVE
USA21892200700698;114;67;41704;F;;;1892;;;2007;USA;;USA;;EXHAUSTIVE
USA21892200300699;110;224;40400;F;;;1892;;;2003;USA;;USA;;EXHAUSTIVE
USA21892200300700;110;175;40351;F;;;1892;;;2003;USA;;USA;;EXHAUSTIVE
USA21892200100701;108;153;39599;F;;;1892;;;2001;USA;;USA;;EXHAUSTIVE
USA21892200100702;108;308;39754;F;;;1892;;;2001;USA;;USA;;EXHAUSTIVE
USA21892200000703;108;126;39572;F;;;1892;;;2000;USA;;USA;;EXHAUSTIVE
USA21892200100704;108;184;39630;F;;;1892;;;2001;USA;;USA;;EXHAUSTIVE
USA21892200100705;108;346;39792;F;;;1892;;;2001;USA;;USA;;EXHAUSTIVE
USA21892200000706;108;146;39592;F;;;1892;;;2000;USA;;USA;;EXHAUSTIVE
USA21892200000707;108;226;39672;F;;;1892;;;2000;USA;;USA;;EXHAUSTIVE
USA21892200000708;108;242;39688;F;;;1892;;;2000;USA;;USA;;EXHAUSTIVE
USA21892200200709;109;233;40044;F;;;1892;;;2002;USA;;USA;;EXHAUSTIVE
USA21892200200710;109;311;40122;F;;;1892;;;2002;USA;;USA;;EXHAUSTIVE
USA21893200400711;111;17;40558;F;;;1893;;;2004;USA;;USA;;EXHAUSTIVE
USA21893200400712;110;296;40472;F;;;1893;;;2004;USA;;USA;;EXHAUSTIVE
USA21893200500713;112;221;41128;F;;;1893;;;2005;USA;;USA;;EXHAUSTIVE
USA21893200500714;111;358;40900;F;;;1893;;;2005;USA;;USA;;EXHAUSTIVE
USA21893200800715;115;220;42223;F;;;1893;;;2008;USA;;USA;;EXHAUSTIVE
USA21893200300716;110;122;40298;F;;;1893;;;2003;USA;;USA;;EXHAUSTIVE
USA21893200300717;110;128;40304;F;;;1893;;;2003;USA;;USA;;EXHAUSTIVE
USA21893200600718;112;255;41162;F;;;1893;;;2006;USA;;USA;;EXHAUSTIVE
USA21893200400719;111;98;40640;F;;;1893;;;2004;USA;;USA;;EXHAUSTIVE
USA21893200400720;110;347;40523;F;;;1893;;;2004;USA;;USA;;EXHAUSTIVE
USA21893200300721;110;50;40226;F;;;1893;;;2003;USA;;USA;;EXHAUSTIVE
USA21893200400722;110;175;40351;F;;;1893;;;2004;USA;;USA;;EXHAUSTIVE
USA21893200400723;111;77;40619;F;;;1893;;;2004;USA;;USA;;EXHAUSTIVE
USA21893200300724;110;4;40180;F;;;1893;;;2003;USA;;USA;;EXHAUSTIVE
USA21893200400725;110;185;40361;F;;;1893;;;2004;USA;;USA;;EXHAUSTIVE
USA21893200300726;110;43;40219;F;;;1893;;;2003;USA;;USA;;EXHAUSTIVE
USA21893200400727;111;67;40609;F;;;1893;;;2004;CAN;;USA;;EXHAUSTIVE
USA21893200400728;110;230;40406;F;;;1893;;;2004;USA;;USA;;EXHAUSTIVE
USA21893200300729;110;92;40268;F;;;1893;;;2003;PER;;USA;;EXHAUSTIVE
USA21893200400730;110;122;40298;F;;;1893;;;2004;USA;;USA;;EXHAUSTIVE
USA21893200400731;110;162;40338;F;;;1893;;;2004;USA;;USA;;EXHAUSTIVE
USA21893200500732;111;286;40828;F;;;1893;;;2005;USA;;USA;;EXHAUSTIVE
USA21893200500733;111;234;40776;F;;;1893;;;2005;USA;;USA;;EXHAUSTIVE
USA21893200300734;110;55;40231;F;;;1893;;;2003;USA;;USA;;EXHAUSTIVE
USA21893200400735;110;145;40321;F;;;1893;;;2004;USA;;USA;;EXHAUSTIVE
USA21893200500736;111;344;40886;F;;;1893;;;2005;USA;;USA;;EXHAUSTIVE
USA21893200400737;110;111;40287;F;;;1893;;;2004;USA;;USA;;EXHAUSTIVE
USA21893200700738;113;195;41467;F;;;1893;;;2007;USA;;USA;;EXHAUSTIVE
USA21893200700739;113;348;41620;F;;;1893;;;2007;USA;;USA;;EXHAUSTIVE
USA21893200500740;111;275;40817;F;;;1893;;;2005;USA;;USA;;EXHAUSTIVE
USA21893200400741;110;258;40434;F;;;1893;;;2004;USA;;USA;;EXHAUSTIVE
USA21893200600742;112;81;40988;F;;;1893;;;2006;USA;;USA;;EXHAUSTIVE
USA21893200400743;110;145;40321;F;;;1893;;;2004;USA;;USA;;EXHAUSTIVE
USA21893200400744;110;300;40476;F;;;1893;;;2004;USA;;USA;;EXHAUSTIVE
USA21893200300745;110;237;40413;F;;;1893;;;2003;IRL;;USA;;EXHAUSTIVE
USA21893200100746;108;8;39454;F;;;1893;;;2001;USA;;USA;;EXHAUSTIVE
USA21893200100747;108;148;39594;F;;;1893;;;2001;USA;;USA;;EXHAUSTIVE
USA21893200200748;109;37;39848;F;;;1893;;;2002;USA;;USA;;EXHAUSTIVE
USA21893200300749;109;306;40117;F;;;1893;;;2003;USA;;USA;;EXHAUSTIVE
USA21893200100750;108;1;39447;F;;;1893;;;2001;CAN;;USA;;EXHAUSTIVE
USA21893200200751;109;307;40118;F;;;1893;;;2002;CAN;;USA;;EXHAUSTIVE
USA21893200300752;109;242;40053;F;;;1893;;;2003;USA;;USA;;EXHAUSTIVE
USA21893200100753;108;161;39607;F;;;1893;;;2001;USA;;USA;;EXHAUSTIVE
USA21894200500754;111;155;40697;F;;;1894;;;2005;USA;;USA;;EXHAUSTIVE
USA21894200400755;110;16;40192;F;;;1894;;;2004;USA;;USA;;EXHAUSTIVE
USA21894200400756;110;116;40292;F;;;1894;;;2004;USA;;USA;;EXHAUSTIVE
USA21894200400757;110;307;40483;F;;;1894;;;2004;USA;;USA;;EXHAUSTIVE
USA21894200400758;110;114;40290;F;;;1894;;;2004;USA;;USA;;EXHAUSTIVE
USA21894200400759;110;99;40275;F;;;1894;;;2004;USA;;USA;;EXHAUSTIVE
USA21894200400760;110;140;40316;F;;;1894;;;2004;USA;;USA;;EXHAUSTIVE
USA21894200600761;112;14;40921;F;;;1894;;;2006;USA;;USA;;EXHAUSTIVE
USA21894200600762;112;210;41117;F;;;1894;;;2006;USA;;USA;;EXHAUSTIVE
USA21894200400763;110;232;40409;F;;;1894;;;2004;USA;;USA;;EXHAUSTIVE
USA21894200600764;112;169;41076;F;;;1894;;;2006;USA;;USA;;EXHAUSTIVE
USA21894200400765;110;157;40334;F;;;1894;;;2004;USA;;USA;;EXHAUSTIVE
USA21894200400766;110;84;40261;F;;;1894;;;2004;USA;;USA;;EXHAUSTIVE
USA21894200400767;110;37;40214;F;;;1894;;;2004;IRL;;USA;;EXHAUSTIVE
USA21894200500768;110;315;40492;F;;;1894;;;2005;USA;;USA;;EXHAUSTIVE
USA21894200500769;110;202;40379;F;;;1894;;;2005;USA;;USA;;EXHAUSTIVE
USA21894200500770;110;208;40385;F;;;1894;;;2005;UK;;USA;;EXHAUSTIVE
USA21894200400771;110;50;40227;F;;;1894;;;2004;USA;;USA;;EXHAUSTIVE
USA21894200600772;112;50;40957;F;;;1894;;;2006;USA;;USA;;EXHAUSTIVE
USA21894200500773;110;114;40291;F;;;1894;;;2005;CAN;;USA;;EXHAUSTIVE
USA21894200500774;110;137;40314;F;;;1894;;;2005;USA;;USA;;EXHAUSTIVE
USA21894200600775;111;333;40875;F;;;1894;;;2006;USA;;USA;;EXHAUSTIVE
USA21894200500776;110;269;40446;F;;;1894;;;2005;USA;;USA;;EXHAUSTIVE
USA21894200500777;110;201;40378;F;;;1894;;;2005;USA;;USA;;EXHAUSTIVE
USA21894200200778;108;146;39592;F;;;1894;;;2002;USA;;USA;;EXHAUSTIVE
USA21894200200779;108;28;39474;F;;;1894;;;2002;USA;;USA;;EXHAUSTIVE
USA21894200300780;109;59;39870;F;;;1894;;;2003;USA;;USA;;EXHAUSTIVE
USA21894200300781;109;43;39854;F;;;1894;;;2003;USA;;USA;;EXHAUSTIVE
USA21894200200782;108;36;39482;F;;;1894;;;2002;USA;;USA;;EXHAUSTIVE
USA21894200200783;108;260;39706;F;;;1894;;;2002;IRL;;USA;;EXHAUSTIVE
USA21894200400784;109;319;40130;F;;;1894;;;2004;USA;;USA;;EXHAUSTIVE
USA21894200200785;108;83;39529;F;;;1894;;;2002;USA;;USA;;EXHAUSTIVE
USA21894200300786;109;62;39873;F;;;1894;;;2003;USA;;USA;;EXHAUSTIVE
USA21894200200787;108;140;39586;F;;;1894;;;2002;USA;;USA;;EXHAUSTIVE
USA21894200300788;108;185;39631;F;;;1894;;;2003;USA;;USA;;EXHAUSTIVE
USA21894200300789;108;320;39766;F;;;1894;;;2003;USA;;USA;;EXHAUSTIVE
USA21895200800790;113;8;41281;F;;;1895;;;2008;USA;;USA;;EXHAUSTIVE
USA21895200400791;108;282;39728;F;;;1895;;;2004;USA;;USA;;EXHAUSTIVE
USA21895200400792;108;174;39620;F;;;1895;;;2004;USA;;USA;;EXHAUSTIVE
USA21895200400793;109;239;40050;F;;;1895;;;2004;USA;;USA;;EXHAUSTIVE
USA21895200400794;108;203;39649;F;;;1895;;;2004;USA;;USA;;EXHAUSTIVE
USA21895200400795;108;203;39649;F;;;1895;;;2004;CAN;;USA;;EXHAUSTIVE
USA21895200300796;108;188;39634;F;;;1895;;;2003;USA;;USA;;EXHAUSTIVE
USA21895200300797;108;36;39482;F;;;1895;;;2003;USA;;USA;;EXHAUSTIVE
USA21895200400798;108;238;39684;F;;;1895;;;2004;USA;;USA;;EXHAUSTIVE
USA21896200500799;108;200;39646;F;;;1896;;;2005;USA;;USA;;EXHAUSTIVE
USA21896200400800;108;209;39655;F;;;1896;;;2004;USA;;USA;;EXHAUSTIVE
USA21896200400801;108;188;39634;F;;;1896;;;2004;USA;;USA;;EXHAUSTIVE
USA21896200400802;108;33;39479;F;;;1896;;;2004;USA;;USA;;EXHAUSTIVE
USA21896200500803;109;87;39898;F;;;1896;;;2005;USA;;USA;;EXHAUSTIVE
USA21896200500804;109;27;39838;F;;;1896;;;2005;USA;;USA;;EXHAUSTIVE
USA21896200500805;108;355;39801;F;;;1896;;;2005;USA;;USA;;EXHAUSTIVE
USA21896200400806;108;127;39573;F;;;1896;;;2004;USA;;USA;;EXHAUSTIVE
USA21896200400807;108;61;39507;F;;;1896;;;2004;USA;;USA;;EXHAUSTIVE
USA21896200600808;109;334;40145;F;;;1896;;;2006;USA;;USA;;EXHAUSTIVE
USA21897200800809;110;314;40490;F;;;1897;;;2008;USA;;USA;;EXHAUSTIVE
USA21897200500810;108;93;39539;F;;;1897;;;2005;USA;;USA;;EXHAUSTIVE
USA21897200600811;108;137;39583;F;;;1897;;;2006;USA;;USA;;EXHAUSTIVE
USA21897200500812;108;86;39532;F;;;1897;;;2005;USA;;USA;;EXHAUSTIVE
USA21897200500813;108;160;39606;F;;;1897;;;2005;USA;;USA;;EXHAUSTIVE
USA21897200600814;108;290;39736;F;;;1897;;;2006;USA;;USA;;EXHAUSTIVE
USA21897200500815;108;29;39475;F;;;1897;;;2005;USA;;USA;;EXHAUSTIVE
USA21897200500816;108;8;39454;F;;;1897;;;2005;USA;;USA;;EXHAUSTIVE
USA21897200500817;108;93;39539;F;;;1897;;;2005;USA;;USA;;EXHAUSTIVE
USA21897200600818;108;156;39602;F;;;1897;;;2006;USA;;USA;;EXHAUSTIVE
USA21897200500819;108;12;39458;F;;;1897;;;2005;USA;;USA;;EXHAUSTIVE
USA21897200600820;109;21;39832;F;;;1897;;;2006;USA;;USA;;EXHAUSTIVE
USA21897200600821;108;277;39723;F;;;1897;;;2006;USA;;USA;;EXHAUSTIVE
USA21898200900822;111;257;40798;F;;;1898;;;2009;USA;;USA;;EXHAUSTIVE
USA21898201000823;112;54;40961;F;;;1898;;;2010;USA;;USA;;EXHAUSTIVE
USA21898200600824;108;270;39716;F;;;1898;;;2006;USA;;USA;;EXHAUSTIVE
USA21898200700825;108;297;39743;F;;;1898;;;2007;USA;;USA;;EXHAUSTIVE
USA21898200600826;108;86;39532;F;;;1898;;;2006;USA;;USA;;EXHAUSTIVE
USA21898200700827;108;361;39807;F;;;1898;;;2007;USA;;USA;;EXHAUSTIVE
USA21898200700828;108;311;39757;F;;;1898;;;2007;USA;;USA;;EXHAUSTIVE
USA21898200700829;109;165;39976;F;;;1898;;;2007;USA;;USA;;EXHAUSTIVE
USA21898200700830;108;264;39710;F;;;1898;;;2007;USA;;USA;;EXHAUSTIVE
USA21899200900831;110;60;40236;F;;;1899;;;2009;USA;;USA;;EXHAUSTIVE
USA21899200900832;110;23;40199;F;;;1899;;;2009;USA;;USA;;EXHAUSTIVE
USA21899201000833;111;127;40668;F;;;1899;;;2010;USA;;USA;;EXHAUSTIVE
USA21899200700834;108;194;39640;F;;;1899;;;2007;USA;;USA;;EXHAUSTIVE
USA21899200700835;108;58;39504;F;;;1899;;;2007;USA;;USA;;EXHAUSTIVE
USA21899200800836;108;31;39477;F;;;1899;;;2008;USA;;USA;;EXHAUSTIVE
USA21899200900837;109;167;39978;F;;;1899;;;2009;USA;;USA;;EXHAUSTIVE
USA21899200800838;109;90;39901;F;;;1899;;;2008;USA;;USA;;EXHAUSTIVE
USA21899200700839;108;56;39502;F;;;1899;;;2007;USA;;USA;;EXHAUSTIVE
USA21899200900840;109;147;39958;F;;;1899;;;2009;USA;;USA;;EXHAUSTIVE
USA21899200700841;108;151;39597;F;;;1899;;;2007;USA;;USA;;EXHAUSTIVE
USA21899200800842;109;5;39816;F;;;1899;;;2008;USA;;USA;;EXHAUSTIVE
