Norway,  Exposures (Lexis triangle)	Last modified: 03 Apr 2023;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1855    0      1855    11409.00    11991.17    23400.17
 1855    0      1854    11289.42    11668.08    22957.50
 1855    1      1854    10741.58    11204.92    21946.50
 1855    1      1853     9835.00    10208.92    20043.92
 1855    2      1853     9554.00     9967.08    19521.08
 1855    2      1852     9220.50     9394.58    18615.08
 1855    3      1852     9087.50     9299.92    18387.42
 1855    3      1851     9131.08     9475.75    18606.83
 1855    4      1851     9042.42     9390.75    18433.17
 1855    4      1850     8752.33     8942.50    17694.83
 1855    5      1850     8702.67     8886.00    17588.67
 1855    5      1849     8850.08     9201.92    18052.00
 1855    6      1849     8820.92     9162.08    17983.00
 1855    6      1848     8204.25     8220.58    16424.83
 1855    7      1848     8223.25     8239.92    16463.17
 1855    7      1847     8171.08     8410.50    16581.58
 1855    8      1847     8193.42     8428.50    16621.92
 1855    8      1846     8033.58     8314.75    16348.33
 1855    9      1846     8049.92     8327.75    16377.67
 1855    9      1845     7891.00     8053.33    15944.33
 1855   10      1845     7925.00     8094.17    16019.17
 1855   10      1844     7317.33     7634.92    14952.25
 1855   11      1844     7334.67     7657.58    14992.25
 1855   11      1843     7270.92     7573.25    14844.17
 1855   12      1843     7246.58     7541.75    14788.33
 1855   12      1842     7315.17     7587.50    14902.67
 1855   13      1842     7215.83     7526.00    14741.83
 1855   13      1841     6888.58     7253.42    14142.00
 1855   14      1841     6790.42     7193.58    13984.00
 1855   14      1840     6456.50     6529.17    12985.67
 1855   15      1840     6402.50     6489.33    12891.83
 1855   15      1839     6087.83     6216.33    12304.17
 1855   16      1839     6045.67     6182.67    12228.33
 1855   16      1838     6264.00     6407.50    12671.50
 1855   17      1838     6232.50     6374.00    12606.50
 1855   17      1837     6479.08     6493.75    12972.83
 1855   18      1837     6457.92     6451.75    12909.67
 1855   18      1836     6721.33     6469.83    13191.17
 1855   19      1836     6719.17     6421.67    13140.83
 1855   19      1835     7391.42     6960.33    14351.75
 1855   20      1835     7398.08     6892.17    14290.25
 1855   20      1834     7248.33     6551.58    13799.92
 1855   21      1834     7285.67     6480.92    13766.58
 1855   21      1833     6957.92     6201.25    13159.17
 1855   22      1833     7012.08     6140.75    13152.83
 1855   22      1832     6591.00     5965.17    12556.17
 1855   23      1832     6643.50     5907.83    12551.33
 1855   23      1831     6648.50     6070.42    12718.92
 1855   24      1831     6698.00     6033.08    12731.08
 1855   24      1830     6920.83     6194.08    13114.92
 1855   25      1830     6977.17     6160.92    13138.08
 1855   25      1829     6917.92     6369.75    13287.67
 1855   26      1829     6965.08     6339.75    13304.83
 1855   26      1828     6410.75     5823.33    12234.08
 1855   27      1828     6446.25     5794.17    12240.42
 1855   27      1827     6260.33     5796.58    12056.92
 1855   28      1827     6278.17     5771.42    12049.58
 1855   28      1826     6578.75     6180.83    12759.58
 1855   29      1826     6581.75     6150.17    12731.92
 1855   29      1825     6198.58     5888.58    12087.17
 1855   30      1825     6159.92     5850.42    12010.33
 1855   30      1824     5676.83     5414.75    11091.58
 1855   31      1824     5623.17     5380.75    11003.92
 1855   31      1823     5666.75     5589.08    11255.83
 1855   32      1823     5589.75     5546.42    11136.17
 1855   32      1822     5366.00     5257.75    10623.75
 1855   33      1822     5281.00     5211.25    10492.25
 1855   33      1821     5480.92     5386.83    10867.75
 1855   34      1821     5384.58     5335.17    10719.75
 1855   34      1820     5074.83     5030.33    10105.17
 1855   35      1820     4978.67     4977.67     9956.33
 1855   35      1819     4714.50     4683.25     9397.75
 1855   36      1819     4620.00     4629.75     9249.75
 1855   36      1818     4344.42     4423.17     8767.58
 1855   37      1818     4256.58     4373.33     8629.92
 1855   37      1817     4497.50     4404.33     8901.83
 1855   38      1817     4407.50     4342.17     8749.67
 1855   38      1816     4716.83     4631.58     9348.42
 1855   39      1816     4628.17     4567.42     9195.58
 1855   39      1815     4022.17     3894.08     7916.25
 1855   40      1815     3957.83     3838.42     7796.25
 1855   40      1814     3118.25     3043.08     6161.33
 1855   41      1814     3079.25     3006.92     6086.17
 1855   41      1813     3281.33     3175.25     6456.58
 1855   42      1813     3236.67     3133.25     6369.92
 1855   42      1812     3634.83     3535.92     7170.75
 1855   43      1812     3591.17     3490.58     7081.75
 1855   43      1811     3345.83     3234.25     6580.08
 1855   44      1811     3307.17     3192.75     6499.92
 1855   44      1810     3175.17     3127.92     6303.08
 1855   45      1810     3144.33     3085.08     6229.42
 1855   45      1809     2679.08     2543.42     5222.50
 1855   46      1809     2656.42     2515.58     5172.00
 1855   46      1808     3362.75     3146.08     6508.83
 1855   47      1808     3341.25     3108.92     6450.17
 1855   47      1807     3533.58     3343.08     6876.67
 1855   48      1807     3512.92     3302.92     6815.83
 1855   48      1806     3555.58     3359.83     6915.42
 1855   49      1806     3543.92     3321.67     6865.58
 1855   49      1805     3564.25     3219.25     6783.50
 1855   50      1805     3555.25     3183.75     6739.00
 1855   50      1804     3197.25     2865.75     6063.00
 1855   51      1804     3200.25     2843.25     6043.50
 1855   51      1803     3415.42     2960.33     6375.75
 1855   52      1803     3421.08     2935.67     6356.75
 1855   52      1802     3100.92     2668.83     5769.75
 1855   53      1802     3104.08     2645.67     5749.75
 1855   53      1801     3328.25     2941.92     6270.17
 1855   54      1801     3322.25     2915.58     6237.83
 1855   54      1800     3184.92     2842.67     6027.58
 1855   55      1800     3160.08     2806.33     5966.42
 1855   55      1799     3049.00     2754.67     5803.67
 1855   56      1799     3016.00     2716.33     5732.33
 1855   56      1798     2839.67     2596.08     5435.75
 1855   57      1798     2799.83     2556.92     5356.75
 1855   57      1797     2750.33     2555.92     5306.25
 1855   58      1797     2702.17     2513.58     5215.75
 1855   58      1796     2609.92     2379.83     4989.75
 1855   59      1796     2568.08     2340.17     4908.25
 1855   59      1795     2685.58     2379.83     5065.42
 1855   60      1795     2633.42     2323.67     4957.08
 1855   60      1794     2727.75     2371.50     5099.25
 1855   61      1794     2686.75     2323.50     5010.25
 1855   61      1793     2694.83     2306.25     5001.08
 1855   62      1793     2653.67     2253.75     4907.42
 1855   62      1792     2685.67     2282.58     4968.25
 1855   63      1792     2637.33     2226.92     4864.25
 1855   63      1791     2464.17     2086.92     4551.08
 1855   64      1791     2417.83     2036.58     4454.42
 1855   64      1790     2320.67     1982.42     4303.08
 1855   65      1790     2277.83     1939.08     4216.92
 1855   65      1789     2151.25     1830.67     3981.92
 1855   66      1789     2111.25     1791.33     3902.58
 1855   66      1788     2068.17     1768.83     3837.00
 1855   67      1788     2034.33     1731.67     3766.00
 1855   67      1787     1850.58     1560.58     3411.17
 1855   68      1787     1816.92     1523.92     3340.83
 1855   68      1786     1803.25     1492.58     3295.83
 1855   69      1786     1767.75     1453.42     3221.17
 1855   69      1785     1630.00     1274.25     2904.25
 1855   70      1785     1572.00     1224.75     2796.75
 1855   70      1784     1542.67     1205.92     2748.58
 1855   71      1784     1491.83     1162.08     2653.92
 1855   71      1783     1282.42      985.17     2267.58
 1855   72      1783     1232.58      939.33     2171.92
 1855   72      1782     1307.75      982.00     2289.75
 1855   73      1782     1246.75      931.50     2178.25
 1855   73      1781     1210.00      897.33     2107.33
 1855   74      1781     1144.00      838.67     1982.67
 1855   74      1780     1131.67      822.58     1954.25
 1855   75      1780     1056.83      760.42     1817.25
 1855   75      1779      945.50      677.83     1623.33
 1855   76      1779      877.50      620.17     1497.67
 1855   76      1778      866.83      622.17     1489.00
 1855   77      1778      791.17      560.33     1351.50
 1855   77      1777      789.17      541.42     1330.58
 1855   78      1777      716.33      484.58     1200.92
 1855   78      1776      642.33      422.83     1065.17
 1855   79      1776      584.17      379.67      963.83
 1855   79      1775      758.50      527.75     1286.25
 1855   80      1775      692.50      481.75     1174.25
 1855   80      1774      685.08      469.17     1154.25
 1855   81      1774      637.42      435.83     1073.25
 1855   81      1773      617.50      412.58     1030.08
 1855   82      1773      569.50      376.92      946.42
 1855   82      1772      549.75      356.08      905.83
 1855   83      1772      502.75      322.42      825.17
 1855   83      1771      464.75      301.92      766.67
 1855   84      1771      417.75      271.58      689.33
 1855   84      1770      396.25      257.83      654.08
 1855   85      1770      353.25      229.17      582.42
 1855   85      1769      324.25      204.17      528.42
 1855   86      1769      287.25      180.83      468.08
 1855   86      1768      267.67      159.33      427.00
 1855   87      1768      234.33      138.67      373.00
 1855   87      1767      217.92      133.42      351.33
 1855   88      1767      185.58      113.08      298.67
 1855   88      1766      175.00      104.08      279.08
 1855   89      1766      151.00       88.42      239.42
 1855   89      1765      143.67       83.83      227.50
 1855   90      1765      118.33       65.17      183.50
 1855   90      1764      109.25       63.42      172.67
 1855   91      1764       94.25       51.08      145.33
 1855   91      1763       90.67       52.08      142.75
 1855   92      1763       75.33       42.42      117.75
 1855   92      1762       67.33       39.58      106.92
 1855   93      1762       54.67       31.92       86.58
 1855   93      1761       51.42       30.42       81.83
 1855   94      1761       43.08       24.08       67.17
 1855   94      1760       37.42       18.42       55.83
 1855   95      1760       31.08       14.08       45.17
 1855   95      1759       30.58       13.17       43.75
 1855   96      1759       24.92        9.83       34.75
 1855   96      1758       15.92        6.08       22.00
 1855   97      1758       13.58        4.42       18.00
 1855   97      1757       15.92        4.67       20.58
 1855   98      1757       13.58        3.33       16.92
 1855   98      1756        3.00        1.33        4.33
 1855   99      1756        1.00        0.67        1.67
 1855   99      1755        3.75        0.42        4.17
 1855   100     1755        2.75        0.08        2.83
 1855   100     1754        3.83        0.42        4.25
 1855   101     1754        3.17        0.08        3.25
 1855   101     1753        2.83        0.00        2.83
 1855   102     1753        2.17        0.00        2.17
 1855   102     1752        1.00        0.00        1.00
 1855   103     1752        1.00        0.00        1.00
 1855   103     1751        0.50        0.00        0.50
 1855   104     1751        0.50        0.00        0.50
 1855   104     1750        0.00        0.00        0.00
 1855   105     1750        0.00        0.00        0.00
 1855   105     1749        0.00        0.00        0.00
 1855   106     1749        0.00        0.00        0.00
 1855   106     1748        0.00        0.00        0.00
 1855   107     1748        0.00        0.00        0.00
 1855   107     1747        0.00        0.00        0.00
 1855   108     1747        0.00        0.00        0.00
 1855   108     1746        0.00        0.00        0.00
 1855   109     1746        0.00        0.00        0.00
 1855   109     1745        0.00        0.00        0.00
 1855   110+       .        0.00        0.00        0.00
 1856    0      1856    11282.50    11888.00    23170.50
 1856    0      1855    11059.42    11551.42    22610.83
 1856    1      1855    10694.58    11104.08    21798.67
 1856    1      1854    10614.83    11063.75    21678.58
 1856    2      1854    10425.67    10847.25    21272.92
 1856    2      1853     9485.58     9899.42    19385.00
 1856    3      1853     9367.92     9790.58    19158.50
 1856    3      1852     9039.58     9251.08    18290.67
 1856    4      1852     8945.92     9167.42    18113.33
 1856    4      1851     9008.75     9354.08    18362.83
 1856    5      1851     8935.75     9287.42    18223.17
 1856    5      1850     8679.58     8859.42    17539.00
 1856    6      1850     8615.92     8806.08    17422.00
 1856    6      1849     8802.42     9141.58    17944.00
 1856    7      1849     8757.58     9092.92    17850.50
 1856    7      1848     8207.67     8223.08    16430.75
 1856    8      1848     8175.33     8184.92    16360.25
 1856    8      1847     8181.17     8415.00    16596.17
 1856    9      1847     8178.83     8381.50    16560.33
 1856    9      1846     8039.17     8316.50    16355.67
 1856   10      1846     8039.83     8277.00    16316.83
 1856   10      1845     7915.33     8083.67    15999.00
 1856   11      1845     7916.67     8028.33    15945.00
 1856   11      1844     7325.17     7648.00    14973.17
 1856   12      1844     7323.33     7590.50    14913.83
 1856   12      1843     7238.08     7533.00    14771.08
 1856   13      1843     7242.92     7478.00    14720.92
 1856   13      1842     7207.75     7517.08    14724.83
 1856   14      1842     7224.25     7465.92    14690.17
 1856   14      1841     6781.33     7184.58    13965.92
 1856   15      1841     6806.17     7143.92    13950.08
 1856   15      1840     6394.17     6480.58    12874.75
 1856   16      1840     6421.83     6454.92    12876.75
 1856   16      1839     6036.67     6172.92    12209.58
 1856   17      1839     6067.83     6147.08    12214.92
 1856   17      1838     6223.50     6363.42    12586.92
 1856   18      1838     6250.00     6328.58    12578.58
 1856   18      1837     6448.50     6439.17    12887.67
 1856   19      1837     6462.00     6396.83    12858.83
 1856   19      1836     6708.83     6405.75    13114.58
 1856   20      1836     6680.17     6344.75    13024.92
 1856   20      1835     7386.58     6873.83    14260.42
 1856   21      1835     7315.92     6792.67    14108.58
 1856   21      1834     7273.83     6462.33    13736.17
 1856   22      1834     7152.67     6382.17    13534.83
 1856   22      1833     7000.58     6121.25    13121.83
 1856   23      1833     6873.42     6048.25    12921.67
 1856   23      1832     6631.58     5889.83    12521.42
 1856   24      1832     6516.42     5822.67    12339.08
 1856   24      1831     6685.75     6016.92    12702.67
 1856   25      1831     6579.25     5951.58    12530.83
 1856   25      1830     6964.92     6144.42    13109.33
 1856   26      1830     6867.58     6090.08    12957.67
 1856   26      1829     6952.67     6324.75    13277.42
 1856   27      1829     6876.83     6289.25    13166.08
 1856   27      1828     6434.17     5778.67    12212.83
 1856   28      1828     6374.33     5752.83    12127.17
 1856   28      1827     6265.00     5757.00    12022.00
 1856   29      1827     6211.50     5726.50    11938.00
 1856   29      1826     6568.92     6134.67    12703.58
 1856   30      1826     6500.08     6083.33    12583.42
 1856   30      1825     6145.67     5834.92    11980.58
 1856   31      1825     6077.83     5779.58    11857.42
 1856   31      1824     5608.75     5365.42    10974.17
 1856   32      1824     5537.75     5302.58    10840.33
 1856   32      1823     5574.33     5531.67    11106.00
 1856   33      1823     5507.17     5464.33    10971.50
 1856   33      1822     5266.83     5197.17    10464.00
 1856   34      1822     5208.17     5134.83    10343.00
 1856   34      1821     5370.75     5322.50    10693.25
 1856   35      1821     5316.25     5269.50    10585.75
 1856   35      1820     4964.50     4963.75     9928.25
 1856   36      1820     4963.50     4928.25     9891.75
 1856   36      1819     4606.25     4615.17     9221.42
 1856   37      1819     4617.25     4595.33     9212.58
 1856   37      1818     4243.25     4359.75     8603.00
 1856   38      1818     4258.75     4350.25     8609.00
 1856   38      1817     4394.58     4329.42     8724.00
 1856   39      1817     4408.42     4323.08     8731.50
 1856   39      1816     4615.33     4555.08     9170.42
 1856   40      1816     4630.17     4539.92     9170.08
 1856   40      1815     3945.50     3825.25     7770.75
 1856   41      1815     3933.00     3808.25     7741.25
 1856   41      1814     3068.25     2995.83     6064.08
 1856   42      1814     3064.25     2984.67     6048.92
 1856   42      1813     3224.92     3121.08     6346.00
 1856   43      1813     3222.08     3104.92     6327.00
 1856   43      1812     3580.25     3478.92     7059.17
 1856   44      1812     3573.75     3452.58     7026.33
 1856   44      1811     3295.58     3180.75     6476.33
 1856   45      1811     3284.92     3154.75     6439.67
 1856   45      1810     3133.83     3072.00     6205.83
 1856   46      1810     3117.67     3040.50     6158.17
 1856   46      1809     2645.17     2503.42     5148.58
 1856   47      1809     2628.33     2477.08     5105.42
 1856   47      1808     3331.00     3095.92     6426.92
 1856   48      1808     3301.50     3053.08     6354.58
 1856   48      1807     3501.92     3289.42     6791.33
 1856   49      1807     3463.08     3233.08     6696.17
 1856   49      1806     3530.75     3307.17     6837.92
 1856   50      1806     3473.75     3251.83     6725.58
 1856   50      1805     3542.33     3169.58     6711.92
 1856   51      1805     3484.67     3119.42     6604.08
 1856   51      1804     3187.17     2829.25     6016.42
 1856   52      1804     3128.83     2781.25     5910.08
 1856   52      1803     3406.92     2920.08     6327.00
 1856   53      1803     3337.08     2868.92     6206.00
 1856   53      1802     3090.58     2629.25     5719.83
 1856   54      1802     3032.42     2584.25     5616.67
 1856   54      1801     3307.42     2898.50     6205.92
 1856   55      1801     3243.58     2847.00     6090.58
 1856   55      1800     3143.58     2787.75     5931.33
 1856   56      1800     3112.42     2746.75     5859.17
 1856   56      1799     3000.17     2697.00     5697.17
 1856   57      1799     2978.83     2659.50     5638.33
 1856   57      1798     2784.50     2539.42     5323.92
 1856   58      1798     2773.00     2510.58     5283.58
 1856   58      1797     2686.08     2494.92     5181.00
 1856   59      1797     2677.92     2464.08     5142.00
 1856   59      1796     2549.00     2319.67     4868.67
 1856   60      1796     2526.00     2281.83     4807.83
 1856   60      1795     2613.00     2300.92     4913.92
 1856   61      1795     2580.00     2261.58     4841.58
 1856   61      1794     2666.75     2302.50     4969.25
 1856   62      1794     2614.25     2256.00     4870.25
 1856   62      1793     2632.00     2230.92     4862.92
 1856   63      1793     2572.00     2179.08     4751.08
 1856   63      1792     2613.17     2202.08     4815.25
 1856   64      1792     2546.33     2142.42     4688.75
 1856   64      1791     2393.67     2012.25     4405.92
 1856   65      1791     2332.83     1957.75     4290.58
 1856   65      1790     2252.00     1912.58     4164.58
 1856   66      1790     2193.50     1852.92     4046.42
 1856   66      1789     2084.75     1765.17     3849.92
 1856   67      1789     2033.75     1709.83     3743.58
 1856   67      1788     2008.67     1705.75     3714.42
 1856   68      1788     1961.83     1650.25     3612.08
 1856   68      1787     1792.17     1499.92     3292.08
 1856   69      1787     1756.83     1452.58     3209.42
 1856   69      1786     1740.42     1428.58     3169.00
 1856   70      1786     1685.08     1371.92     3057.00
 1856   70      1785     1542.42     1199.67     2742.08
 1856   71      1785     1499.08     1157.83     2656.92
 1856   71      1784     1465.08     1138.67     2603.75
 1856   72      1784     1415.42     1090.33     2505.75
 1856   72      1783     1205.83      915.92     2121.75
 1856   73      1783     1163.67      875.58     2039.25
 1856   73      1782     1218.08      908.00     2126.08
 1856   74      1782     1164.42      860.50     2024.92
 1856   74      1781     1115.08      815.25     1930.33
 1856   75      1781     1061.42      770.25     1831.67
 1856   75      1780     1027.17      737.00     1764.17
 1856   76      1780      980.33      697.00     1677.33
 1856   76      1779      849.50      597.42     1446.92
 1856   77      1779      813.00      565.58     1378.58
 1856   77      1778      760.75      537.42     1298.17
 1856   78      1778      722.25      508.58     1230.83
 1856   78      1777      687.67      463.17     1150.83
 1856   79      1777      653.33      438.83     1092.17
 1856   79      1776      556.50      359.25      915.75
 1856   80      1776      699.50      483.25     1182.75
 1856   80      1775      667.83      463.17     1131.00
 1856   81      1775      629.17      431.83     1061.00
 1856   81      1774      614.58      419.33     1033.92
 1856   82      1774      570.92      386.67      957.58
 1856   82      1773      546.92      360.08      907.00
 1856   83      1773      504.58      328.42      833.00
 1856   83      1772      480.25      306.00      786.25
 1856   84      1772      437.25      274.00      711.25
 1856   84      1771      396.17      256.75      652.92
 1856   85      1771      356.83      227.75      584.58
 1856   85      1770      333.17      215.00      548.17
 1856   86      1770      295.83      187.00      482.83
 1856   86      1769      269.92      169.00      438.92
 1856   87      1769      237.58      145.00      382.58
 1856   87      1768      218.42      128.75      347.17
 1856   88      1768      188.08      109.75      297.83
 1856   88      1767      171.75      104.17      275.92
 1856   89      1767      148.75       88.83      237.58
 1856   89      1766      138.75       81.08      219.83
 1856   90      1766      113.75       67.42      181.17
 1856   90      1765      107.67       58.33      166.00
 1856   91      1765       90.33       49.67      140.00
 1856   91      1764       86.50       46.17      132.67
 1856   92      1764       70.50       38.83      109.33
 1856   92      1763       68.17       38.42      106.58
 1856   93      1763       54.83       32.08       86.92
 1856   93      1762       49.33       28.83       78.17
 1856   94      1762       40.67       24.17       64.83
 1856   94      1761       38.92       21.50       60.42
 1856   95      1761       30.58       17.50       48.08
 1856   95      1760       28.00       12.25       40.25
 1856   96      1760       22.00        9.25       31.25
 1856   96      1759       22.25        8.58       30.83
 1856   97      1759       17.25        6.92       24.17
 1856   97      1758       12.08        3.67       15.75
 1856   98      1758        8.42        2.33       10.75
 1856   98      1757       12.58        2.75       15.33
 1856   99      1757       10.92        1.75       12.67
 1856   99      1756        0.50        0.42        0.92
 1856   100     1756        0.50        0.08        0.58
 1856   100     1755        2.08        0.00        2.08
 1856   101     1755        0.42        0.00        0.42
 1856   101     1754        2.50        0.00        2.50
 1856   102     1754        0.50        0.00        0.50
 1856   102     1753        1.67        0.00        1.67
 1856   103     1753        0.33        0.00        0.33
 1856   103     1752        0.83        0.00        0.83
 1856   104     1752        0.17        0.00        0.17
 1856   104     1751        0.42        0.00        0.42
 1856   105     1751        0.08        0.00        0.08
 1856   105     1750        0.00        0.00        0.00
 1856   106     1750        0.00        0.00        0.00
 1856   106     1749        0.00        0.00        0.00
 1856   107     1749        0.00        0.00        0.00
 1856   107     1748        0.00        0.00        0.00
 1856   108     1748        0.00        0.00        0.00
 1856   108     1747        0.00        0.00        0.00
 1856   109     1747        0.00        0.00        0.00
 1856   109     1746        0.00        0.00        0.00
 1856   110+       .        0.00        0.00        0.00
 1857    0      1857    11754.67    12242.00    23996.67
 1857    0      1856    10960.42    11492.50    22452.92
 1857    1      1856    10567.58    11057.00    21624.58
 1857    1      1855    10552.17    10941.92    21494.08
 1857    2      1855    10357.83    10719.08    21076.92
 1857    2      1854    10350.83    10769.17    21120.00
 1857    3      1854    10217.17    10635.33    20852.50
 1857    3      1853     9317.75     9744.58    19062.33
 1857    4      1853     9214.25     9642.92    18857.17
 1857    4      1852     8911.00     9133.00    18044.00
 1857    5      1852     8836.00     9055.50    17891.50
 1857    5      1851     8911.67     9260.50    18172.17
 1857    6      1851     8833.33     9191.00    18024.33
 1857    6      1850     8596.67     8785.42    17382.08
 1857    7      1850     8528.83     8733.58    17262.42
 1857    7      1849     8741.42     9076.75    17818.17
 1857    8      1849     8683.08     9019.75    17702.83
 1857    8      1848     8161.25     8171.08    16332.33
 1857    9      1848     8123.25     8125.42    16248.67
 1857    9      1847     8166.42     8369.42    16535.83
 1857   10      1847     8151.58     8325.08    16476.67
 1857   10      1846     8029.00     8266.00    16295.00
 1857   11      1846     8021.50     8214.00    16235.50
 1857   11      1845     7907.00     8017.92    15924.92
 1857   12      1845     7898.00     7952.58    15850.58
 1857   12      1844     7313.83     7580.83    14894.67
 1857   13      1844     7302.67     7512.17    14814.83
 1857   13      1843     7234.00     7469.08    14703.08
 1857   14      1843     7228.00     7400.92    14628.92
 1857   14      1842     7215.08     7457.00    14672.08
 1857   15      1842     7216.92     7392.00    14608.92
 1857   15      1841     6796.83     7135.08    13931.92
 1857   16      1841     6809.17     7080.42    13889.58
 1857   16      1840     6412.92     6445.25    12858.17
 1857   17      1840     6426.58     6398.75    12825.33
 1857   17      1839     6058.75     6136.33    12195.08
 1857   18      1839     6072.75     6084.67    12157.42
 1857   18      1838     6240.75     6316.58    12557.33
 1857   19      1838     6249.25     6250.42    12499.67
 1857   19      1837     6451.25     6381.08    12832.33
 1857   20      1837     6426.75     6291.42    12718.17
 1857   20      1836     6668.00     6326.75    12994.75
 1857   21      1836     6618.50     6219.75    12838.25
 1857   21      1835     7303.08     6774.83    14077.92
 1857   22      1835     7209.92     6664.17    13874.08
 1857   22      1834     7140.00     6363.58    13503.58
 1857   23      1834     6999.00     6271.92    13270.92
 1857   23      1833     6860.92     6030.25    12891.17
 1857   24      1833     6712.08     5937.75    12649.83
 1857   24      1832     6503.50     5806.33    12309.83
 1857   25      1832     6365.50     5715.17    12080.67
 1857   25      1831     6566.33     5935.83    12502.17
 1857   26      1831     6441.17     5845.67    12286.83
 1857   26      1830     6854.42     6075.25    12929.67
 1857   27      1830     6736.58     6000.25    12736.83
 1857   27      1829     6863.50     6275.17    13138.67
 1857   28      1829     6769.00     6216.83    12985.83
 1857   28      1828     6360.75     5739.00    12099.75
 1857   29      1828     6282.25     5694.00    11976.25
 1857   29      1827     6197.17     5710.75    11907.92
 1857   30      1827     6125.83     5652.75    11778.58
 1857   30      1826     6485.58     6067.17    12552.75
 1857   31      1826     6402.42     6000.83    12403.25
 1857   31      1825     6063.17     5764.17    11827.33
 1857   32      1825     5978.33     5686.83    11665.17
 1857   32      1824     5521.67     5286.92    10808.58
 1857   33      1824     5432.33     5208.08    10640.42
 1857   33      1823     5491.17     5449.50    10940.67
 1857   34      1823     5414.83     5366.00    10780.83
 1857   34      1822     5193.08     5121.42    10314.50
 1857   35      1822     5120.42     5045.58    10166.00
 1857   35      1821     5300.83     5255.50    10556.33
 1857   36      1821     5233.67     5181.50    10415.17
 1857   36      1820     4948.58     4912.92     9861.50
 1857   37      1820     4939.42     4863.08     9802.50
 1857   37      1819     4603.17     4580.58     9183.75
 1857   38      1819     4603.83     4549.92     9153.75
 1857   38      1818     4245.00     4336.25     8581.25
 1857   39      1818     4252.50     4314.75     8567.25
 1857   39      1817     4394.83     4309.50     8704.33
 1857   40      1817     4398.17     4293.00     8691.17
 1857   40      1816     4617.67     4527.25     9144.92
 1857   41      1816     4628.83     4504.25     9133.08
 1857   41      1815     3921.33     3796.25     7717.58
 1857   42      1815     3898.67     3770.25     7668.92
 1857   42      1814     3052.50     2973.08     6025.58
 1857   43      1814     3040.50     2954.92     5995.42
 1857   43      1813     3210.33     3092.83     6303.17
 1857   44      1813     3199.17     3065.17     6264.33
 1857   44      1812     3561.67     3439.67     7001.33
 1857   45      1812     3545.83     3403.83     6949.67
 1857   45      1811     3273.50     3141.33     6414.83
 1857   46      1811     3257.00     3105.67     6362.67
 1857   46      1810     3106.83     3027.42     6134.25
 1857   47      1810     3083.17     2990.08     6073.25
 1857   47      1809     2617.67     2463.83     5081.50
 1857   48      1809     2596.83     2427.67     5024.50
 1857   48      1808     3291.08     3039.83     6330.92
 1857   49      1808     3254.92     2990.17     6245.08
 1857   49      1807     3450.17     3219.25     6669.42
 1857   50      1807     3395.83     3151.25     6547.08
 1857   50      1806     3460.33     3238.17     6698.50
 1857   51      1806     3407.17     3184.33     6591.50
 1857   51      1805     3472.08     3106.33     6578.42
 1857   52      1805     3406.92     3047.67     6454.58
 1857   52      1804     3114.92     2766.67     5881.58
 1857   53      1804     3051.58     2714.33     5765.92
 1857   53      1803     3323.50     2853.33     6176.83
 1857   54      1803     3251.50     2796.17     6047.67
 1857   54      1802     3018.25     2567.08     5585.33
 1857   55      1802     2951.25     2515.92     5467.17
 1857   55      1801     3228.08     2828.75     6056.83
 1857   56      1801     3159.42     2773.75     5933.17
 1857   56      1800     3096.67     2727.58     5824.25
 1857   57      1800     3063.33     2681.92     5745.25
 1857   57      1799     2963.00     2640.50     5603.50
 1857   58      1799     2939.00     2604.50     5543.50
 1857   58      1798     2757.00     2492.50     5249.50
 1857   59      1798     2742.50     2462.00     5204.50
 1857   59      1797     2658.17     2443.33     5101.50
 1857   60      1797     2633.83     2401.17     5035.00
 1857   60      1796     2506.42     2260.75     4767.17
 1857   61      1796     2490.08     2226.75     4716.83
 1857   61      1795     2561.00     2241.33     4802.33
 1857   62      1795     2514.00     2196.17     4710.17
 1857   62      1794     2592.17     2234.08     4826.25
 1857   63      1794     2531.83     2182.42     4714.25
 1857   63      1793     2548.25     2155.75     4704.00
 1857   64      1793     2480.25     2097.75     4578.00
 1857   64      1792     2522.25     2118.92     4641.17
 1857   65      1792     2451.75     2059.58     4511.33
 1857   65      1791     2307.50     1932.17     4239.67
 1857   66      1791     2236.00     1864.33     4100.33
 1857   66      1790     2166.92     1825.42     3992.33
 1857   67      1790     2104.58     1765.58     3870.17
 1857   67      1789     2007.08     1682.92     3690.00
 1857   68      1789     1949.92     1625.08     3575.00
 1857   68      1788     1936.25     1625.08     3561.33
 1857   69      1788     1887.75     1573.42     3461.17
 1857   69      1787     1728.17     1428.00     3156.17
 1857   70      1787     1672.83     1374.50     3047.33
 1857   70      1786     1656.42     1347.58     3004.00
 1857   71      1786     1609.08     1298.92     2908.00
 1857   71      1785     1472.58     1134.58     2607.17
 1857   72      1785     1419.92     1089.42     2509.33
 1857   72      1784     1387.75     1066.33     2454.08
 1857   73      1784     1333.75     1019.17     2352.92
 1857   73      1783     1135.00      851.42     1986.42
 1857   74      1783     1083.00      810.08     1893.08
 1857   74      1782     1134.50      836.67     1971.17
 1857   75      1782     1075.00      792.33     1867.33
 1857   75      1781     1032.08      747.42     1779.50
 1857   76      1781      975.92      704.08     1680.00
 1857   76      1780      952.50      674.83     1627.33
 1857   77      1780      904.50      636.67     1541.17
