Year,Sex,Age,AgeInterval,Lexis,Deaths
1987,f,88,1,TU,778
1987,f,89,1,TL,697
1987,f,89,1,TU,694
1987,f,90,1,TL,595
1987,f,90,1,TU,617
1987,f,91,1,TL,531
1987,f,91,1,TU,533
1987,f,92,1,TL,483
1987,f,92,1,TU,442
1987,f,93,1,TL,397
1987,f,93,1,TU,343
1987,f,94,1,TL,362
1987,f,94,1,TU,279
1987,f,95,1,TL,250
1987,f,95,1,TU,237
1987,f,96,1,TL,192
1987,f,96,1,TU,166
1987,f,97,1,TL,128
1987,f,97,1,TU,134
1987,f,98,1,TL,95
1987,f,98,1,TU,60
1987,f,99,1,TL,68
1987,f,99,1,TU,65
1987,f,100,1,TL,47
1987,f,100,1,TU,36
1987,f,101,1,TL,37
1987,f,101,1,TU,15
1987,f,102,1,TL,20
1987,f,102,1,TU,13
1987,f,103,1,TL,4
1987,f,103,1,TU,6
1987,f,104,1,TL,8
1987,f,104,1,TU,3
1987,f,105,1,TL,7
1987,f,105,1,TU,3
1987,f,106,1,TU,2
1987,f,107,1,TL,2
1987,f,107,1,TU,2
1987,m,0,1,TL,310
1987,m,0,1,TU,48
1987,m,1,1,TL,16
1987,m,1,1,TU,7
1987,m,2,1,TL,11
1987,m,2,1,TU,8
1987,m,3,1,TL,5
1987,m,3,1,TU,5
1987,m,4,1,TL,6
1987,m,4,1,TU,3
1987,m,5,1,TL,5
1987,m,5,1,TU,9
1987,m,6,1,TL,1
1987,m,6,1,TU,5
1987,m,7,1,TL,4
1987,m,7,1,TU,3
1987,m,8,1,TL,1
1987,m,8,1,TU,3
1987,m,9,1,TL,5
1987,m,9,1,TU,3
1987,m,10,1,TL,5
1987,m,10,1,TU,4
1987,m,11,1,TL,7
1987,m,11,1,TU,6
1987,m,12,1,TL,4
1987,m,12,1,TU,7
1987,m,13,1,TL,5
1987,m,13,1,TU,5
1987,m,14,1,TL,8
1987,m,14,1,TU,9
1987,m,15,1,TL,14
1987,m,15,1,TU,11
1987,m,16,1,TL,13
1987,m,16,1,TU,21
1987,m,17,1,TL,14
1987,m,17,1,TU,13
1987,m,18,1,TL,15
1987,m,18,1,TU,28
1987,m,19,1,TL,31
1987,m,19,1,TU,32
1987,m,20,1,TL,28
1987,m,20,1,TU,37
1987,m,21,1,TL,26
1987,m,21,1,TU,43
1987,m,22,1,TL,27
1987,m,22,1,TU,30
1987,m,23,1,TL,34
1987,m,23,1,TU,24
1987,m,24,1,TL,25
1987,m,24,1,TU,19
1987,m,25,1,TL,30
1987,m,25,1,TU,23
1987,m,26,1,TL,33
1987,m,26,1,TU,32
1987,m,27,1,TL,38
1987,m,27,1,TU,27
1987,m,28,1,TL,37
1987,m,28,1,TU,33
1987,m,29,1,TL,28
1987,m,29,1,TU,32
1987,m,30,1,TL,39
1987,m,30,1,TU,35
1987,m,31,1,TL,29
1987,m,31,1,TU,30
1987,m,32,1,TL,52
1987,m,32,1,TU,31
1987,m,33,1,TL,31
1987,m,33,1,TU,31
1987,m,34,1,TL,40
1987,m,34,1,TU,38
1987,m,35,1,TL,35
1987,m,35,1,TU,42
1987,m,36,1,TL,46
1987,m,36,1,TU,42
1987,m,37,1,TL,40
1987,m,37,1,TU,42
1987,m,38,1,TL,51
1987,m,38,1,TU,60
1987,m,39,1,TL,55
1987,m,39,1,TU,66
1987,m,40,1,TL,58
1987,m,40,1,TU,71
1987,m,41,1,TL,53
1987,m,41,1,TU,61
1987,m,42,1,TL,70
1987,m,42,1,TU,73
1987,m,43,1,TL,82
1987,m,43,1,TU,72
1987,m,44,1,TL,78
1987,m,44,1,TU,80
1987,m,45,1,TL,72
1987,m,45,1,TU,74
1987,m,46,1,TL,86
1987,m,46,1,TU,80
1987,m,47,1,TL,100
1987,m,47,1,TU,80
1987,m,48,1,TL,104
1987,m,48,1,TU,109
1987,m,49,1,TL,105
1987,m,49,1,TU,105
1987,m,50,1,TL,111
1987,m,50,1,TU,104
1987,m,51,1,TL,126
1987,m,51,1,TU,121
1987,m,52,1,TL,109
1987,m,52,1,TU,119
1987,m,53,1,TL,139
1987,m,53,1,TU,141
1987,m,54,1,TL,156
1987,m,54,1,TU,155
1987,m,55,1,TL,160
1987,m,55,1,TU,158
1987,m,56,1,TL,170
1987,m,56,1,TU,194
1987,m,57,1,TL,197
1987,m,57,1,TU,211
1987,m,58,1,TL,225
1987,m,58,1,TU,228
1987,m,59,1,TL,259
1987,m,59,1,TU,255
1987,m,60,1,TL,272
1987,m,60,1,TU,292
1987,m,61,1,TL,286
1987,m,61,1,TU,302
1987,m,62,1,TL,309
1987,m,62,1,TU,302
1987,m,63,1,TL,353
1987,m,63,1,TU,383
1987,m,64,1,TL,417
1987,m,64,1,TU,415
1987,m,65,1,TL,453
1987,m,65,1,TU,503
1987,m,66,1,TL,571
1987,m,66,1,TU,553
1987,m,67,1,TL,593
1987,m,67,1,TU,508
1987,m,68,1,TL,514
1987,m,68,1,TU,511
1987,m,69,1,TL,567
1987,m,69,1,TU,547
1987,m,70,1,TL,639
1987,m,70,1,TU,656
1987,m,71,1,TL,693
1987,m,71,1,TU,651
1987,m,72,1,TL,732
1987,m,72,1,TU,734
1987,m,73,1,TL,758
1987,m,73,1,TU,875
1987,m,74,1,TL,815
1987,m,74,1,TU,860
1987,m,75,1,TL,857
1987,m,75,1,TU,911
1987,m,76,1,TL,867
1987,m,76,1,TU,933
1987,m,77,1,TL,967
1987,m,77,1,TU,925
1987,m,78,1,TL,920
1987,m,78,1,TU,948
1987,m,79,1,TL,976
1987,m,79,1,TU,938
1987,m,80,1,TL,890
1987,m,80,1,TU,918
1987,m,81,1,TL,924
1987,m,81,1,TU,865
1987,m,82,1,TL,826
1987,m,82,1,TU,830
1987,m,83,1,TL,820
1987,m,83,1,TU,760
1987,m,84,1,TL,800
1987,m,84,1,TU,754
1987,m,85,1,TL,702
1987,m,85,1,TU,712
1987,m,86,1,TL,643
1987,m,86,1,TU,619
1987,m,87,1,TL,595
1987,m,87,1,TU,536
1987,m,88,1,TL,489
1987,m,88,1,TU,491
1987,m,89,1,TL,405
1987,m,89,1,TU,391
1987,m,90,1,TL,367
1987,m,90,1,TU,349
1987,m,91,1,TL,323
1987,m,91,1,TU,292
1987,m,92,1,TL,221
1987,m,92,1,TU,209
1987,m,93,1,TL,165
1987,m,93,1,TU,175
1987,m,94,1,TL,161
1987,m,94,1,TU,126
1987,m,95,1,TL,96
1987,m,95,1,TU,82
1987,m,96,1,TL,63
1987,m,96,1,TU,69
1987,m,97,1,TL,52
1987,m,97,1,TU,59
1987,m,98,1,TL,41
1987,m,98,1,TU,28
1987,m,99,1,TL,14
1987,m,99,1,TU,17
1987,m,100,1,TL,18
1987,m,100,1,TU,12
1987,m,101,1,TL,4
1987,m,101,1,TU,2
1987,m,102,1,TL,4
1987,m,102,1,TU,6
1987,m,103,1,TL,1
1987,m,103,1,TU,1
1987,m,104,1,TL,1
1987,m,105,1,TL,1
1987,m,105,1,TU,1
1988,f,0,1,TL,240
1988,f,0,1,TU,32
1988,f,1,1,TL,17
1988,f,1,1,TU,9
1988,f,2,1,TL,8
1988,f,2,1,TU,7
1988,f,3,1,TL,5
1988,f,3,1,TU,2
1988,f,4,1,TL,2
1988,f,4,1,TU,1
1988,f,5,1,TL,8
1988,f,6,1,TL,4
1988,f,6,1,TU,2
1988,f,7,1,TL,3
1988,f,7,1,TU,3
1988,f,8,1,TU,3
1988,f,9,1,TL,6
1988,f,10,1,TL,1
1988,f,10,1,TU,3
1988,f,11,1,TL,4
1988,f,11,1,TU,6
1988,f,12,1,TL,4
1988,f,12,1,TU,3
1988,f,13,1,TL,2
1988,f,13,1,TU,3
1988,f,14,1,TL,1
1988,f,14,1,TU,3
1988,f,15,1,TL,11
1988,f,15,1,TU,6
1988,f,16,1,TL,8
1988,f,16,1,TU,7
1988,f,17,1,TL,6
1988,f,17,1,TU,5
1988,f,18,1,TL,11
1988,f,18,1,TU,6
1988,f,19,1,TL,8
1988,f,19,1,TU,9
1988,f,20,1,TL,9
1988,f,20,1,TU,14
1988,f,21,1,TL,15
1988,f,21,1,TU,14
1988,f,22,1,TL,11
1988,f,22,1,TU,14
1988,f,23,1,TL,14
1988,f,23,1,TU,7
1988,f,24,1,TL,13
1988,f,24,1,TU,8
1988,f,25,1,TL,18
1988,f,25,1,TU,7
1988,f,26,1,TL,15
1988,f,26,1,TU,15
1988,f,27,1,TL,9
1988,f,27,1,TU,14
1988,f,28,1,TL,14
1988,f,28,1,TU,13
1988,f,29,1,TL,14
1988,f,29,1,TU,12
1988,f,30,1,TL,12
1988,f,30,1,TU,13
1988,f,31,1,TL,15
1988,f,31,1,TU,22
1988,f,32,1,TL,13
1988,f,32,1,TU,18
1988,f,33,1,TL,13
1988,f,33,1,TU,14
1988,f,34,1,TL,14
1988,f,34,1,TU,19
1988,f,35,1,TL,29
1988,f,35,1,TU,24
1988,f,36,1,TL,17
1988,f,36,1,TU,30
1988,f,37,1,TL,34
1988,f,37,1,TU,27
1988,f,38,1,TL,21
1988,f,38,1,TU,32
1988,f,39,1,TL,20
1988,f,39,1,TU,30
1988,f,40,1,TL,38
1988,f,40,1,TU,38
1988,f,41,1,TL,37
1988,f,41,1,TU,39
1988,f,42,1,TL,36
1988,f,42,1,TU,47
1988,f,43,1,TL,51
1988,f,43,1,TU,56
1988,f,44,1,TL,60
1988,f,44,1,TU,56
1988,f,45,1,TL,56
1988,f,45,1,TU,62
1988,f,46,1,TL,52
1988,f,46,1,TU,46
1988,f,47,1,TL,56
1988,f,47,1,TU,53
1988,f,48,1,TL,63
1988,f,48,1,TU,49
1988,f,49,1,TL,75
1988,f,49,1,TU,75
1988,f,50,1,TL,60
1988,f,50,1,TU,66
1988,f,51,1,TL,61
1988,f,51,1,TU,57
1988,f,52,1,TL,71
1988,f,52,1,TU,68
1988,f,53,1,TL,81
1988,f,53,1,TU,62
1988,f,54,1,TL,65
1988,f,54,1,TU,76
1988,f,55,1,TL,87
1988,f,55,1,TU,86
1988,f,56,1,TL,87
1988,f,56,1,TU,80
1988,f,57,1,TL,98
1988,f,57,1,TU,122
1988,f,58,1,TL,126
1988,f,58,1,TU,119
1988,f,59,1,TL,124
1988,f,59,1,TU,125
1988,f,60,1,TL,163
1988,f,60,1,TU,134
1988,f,61,1,TL,157
1988,f,61,1,TU,176
1988,f,62,1,TL,149
1988,f,62,1,TU,180
1988,f,63,1,TL,182
1988,f,63,1,TU,198
1988,f,64,1,TL,230
1988,f,64,1,TU,221
1988,f,65,1,TL,238
1988,f,65,1,TU,232
1988,f,66,1,TL,256
1988,f,66,1,TU,277
1988,f,67,1,TL,324
1988,f,67,1,TU,373
1988,f,68,1,TL,401
1988,f,68,1,TU,326
1988,f,69,1,TL,359
1988,f,69,1,TU,333
1988,f,70,1,TL,381
1988,f,70,1,TU,395
1988,f,71,1,TL,429
1988,f,71,1,TU,404
1988,f,72,1,TL,428
1988,f,72,1,TU,448
1988,f,73,1,TL,512
1988,f,73,1,TU,539
1988,f,74,1,TL,584
1988,f,74,1,TU,564
1988,f,75,1,TL,620
1988,f,75,1,TU,616
1988,f,76,1,TL,686
1988,f,76,1,TU,689
1988,f,77,1,TL,698
1988,f,77,1,TU,737
1988,f,78,1,TL,789
1988,f,78,1,TU,764
1988,f,79,1,TL,860
1988,f,79,1,TU,887
1988,f,80,1,TL,941
1988,f,80,1,TU,897
1988,f,81,1,TL,1009
1988,f,81,1,TU,889
1988,f,82,1,TL,975
1988,f,82,1,TU,879
1988,f,83,1,TL,1024
1988,f,83,1,TU,953
1988,f,84,1,TL,991
1988,f,84,1,TU,926
1988,f,85,1,TL,998
1988,f,85,1,TU,985
1988,f,86,1,TL,1009
1988,f,86,1,TU,940
1988,f,87,1,TL,963
1988,f,87,1,TU,904
1988,f,88,1,TL,923
1988,f,88,1,TU,824
1988,f,89,1,TL,787
1988,f,89,1,TU,703
1988,f,90,1,TL,730
1988,f,90,1,TU,626
1988,f,91,1,TL,631
1988,f,91,1,TU,585
1988,f,92,1,TL,551
1988,f,92,1,TU,483
1988,f,93,1,TL,474
1988,f,93,1,TU,408
1988,f,94,1,TL,316
1988,f,94,1,TU,327
1988,f,95,1,TL,270
1988,f,95,1,TU,253
1988,f,96,1,TL,229
1988,f,96,1,TU,201
1988,f,97,1,TL,148
1988,f,97,1,TU,138
1988,f,98,1,TL,124
1988,f,98,1,TU,93
1988,f,99,1,TL,68
1988,f,99,1,TU,60
1988,f,100,1,TL,60
1988,f,100,1,TU,51
1988,f,101,1,TL,29
1988,f,101,1,TU,31
1988,f,102,1,TL,19
1988,f,102,1,TU,22
1988,f,103,1,TL,13
1988,f,103,1,TU,11
1988,f,104,1,TL,10
1988,f,104,1,TU,2
1988,f,105,1,TL,5
1988,f,105,1,TU,3
1988,f,106,1,TL,3
1988,f,107,1,TL,1
1988,m,0,1,TL,324
1988,m,0,1,TU,56
1988,m,1,1,TL,17
1988,m,1,1,TU,10
1988,m,2,1,TL,8
1988,m,2,1,TU,5
1988,m,3,1,TL,7
1988,m,3,1,TU,6
1988,m,4,1,TL,5
1988,m,4,1,TU,5
1988,m,5,1,TL,6
1988,m,5,1,TU,4
1988,m,6,1,TL,9
1988,m,6,1,TU,4
1988,m,7,1,TL,2
1988,m,7,1,TU,5
1988,m,8,1,TL,4
1988,m,8,1,TU,3
1988,m,9,1,TL,1
1988,m,9,1,TU,3
1988,m,10,1,TL,7
1988,m,10,1,TU,1
1988,m,11,1,TL,7
1988,m,11,1,TU,3
1988,m,12,1,TL,8
1988,m,12,1,TU,3
1988,m,13,1,TL,6
1988,m,13,1,TU,6
1988,m,14,1,TL,14
1988,m,14,1,TU,7
1988,m,15,1,TL,12
1988,m,15,1,TU,10
1988,m,16,1,TL,26
1988,m,16,1,TU,10
1988,m,17,1,TL,19
1988,m,17,1,TU,19
1988,m,18,1,TL,12
1988,m,18,1,TU,19
1988,m,19,1,TL,25
1988,m,19,1,TU,30
1988,m,20,1,TL,34
1988,m,20,1,TU,35
1988,m,21,1,TL,29
1988,m,21,1,TU,28
1988,m,22,1,TL,19
1988,m,22,1,TU,34
1988,m,23,1,TL,30
1988,m,23,1,TU,34
1988,m,24,1,TL,37
1988,m,24,1,TU,28
1988,m,25,1,TL,27
1988,m,25,1,TU,28
1988,m,26,1,TL,28
1988,m,26,1,TU,24
1988,m,27,1,TL,42
1988,m,27,1,TU,26
1988,m,28,1,TL,21
1988,m,28,1,TU,34
1988,m,29,1,TL,32
1988,m,29,1,TU,28
1988,m,30,1,TL,23
1988,m,30,1,TU,33
1988,m,31,1,TL,45
1988,m,31,1,TU,38
1988,m,32,1,TL,45
1988,m,32,1,TU,27
1988,m,33,1,TL,45
1988,m,33,1,TU,38
1988,m,34,1,TL,47
1988,m,34,1,TU,37
1988,m,35,1,TL,55
1988,m,35,1,TU,47
1988,m,36,1,TL,49
1988,m,36,1,TU,36
1988,m,37,1,TL,43
1988,m,37,1,TU,46
1988,m,38,1,TL,44
1988,m,38,1,TU,71
1988,m,39,1,TL,48
1988,m,39,1,TU,57
1988,m,40,1,TL,64
1988,m,40,1,TU,65
1988,m,41,1,TL,83
1988,m,41,1,TU,71
1988,m,42,1,TL,90
1988,m,42,1,TU,70
1988,m,43,1,TL,81
1988,m,43,1,TU,77
1988,m,44,1,TL,95
1988,m,44,1,TU,84
1988,m,45,1,TL,68
1988,m,45,1,TU,90
1988,m,46,1,TL,92
1988,m,46,1,TU,86
1988,m,47,1,TL,90
1988,m,47,1,TU,89
1988,m,48,1,TL,88
1988,m,48,1,TU,91
1988,m,49,1,TL,100
1988,m,49,1,TU,114
1988,m,50,1,TL,93
1988,m,50,1,TU,94
1988,m,51,1,TL,126
1988,m,51,1,TU,106
1988,m,52,1,TL,139
1988,m,52,1,TU,115
1988,m,53,1,TL,116
1988,m,53,1,TU,127
1988,m,54,1,TL,159
1988,m,54,1,TU,155
1988,m,55,1,TL,172
1988,m,55,1,TU,141
1988,m,56,1,TL,193
1988,m,56,1,TU,180
1988,m,57,1,TL,204
1988,m,57,1,TU,180
1988,m,58,1,TL,200
1988,m,58,1,TU,202
1988,m,59,1,TL,228
1988,m,59,1,TU,233
1988,m,60,1,TL,259
1988,m,60,1,TU,264
1988,m,61,1,TL,298
1988,m,61,1,TU,334
1988,m,62,1,TL,333
1988,m,62,1,TU,331
1988,m,63,1,TL,349
1988,m,63,1,TU,362
1988,m,64,1,TL,429
1988,m,64,1,TU,432
1988,m,65,1,TL,443
1988,m,65,1,TU,410
1988,m,66,1,TL,510
1988,m,66,1,TU,530
1988,m,67,1,TL,587
1988,m,67,1,TU,599
1988,m,68,1,TL,685
1988,m,68,1,TU,571
1988,m,69,1,TL,558
1988,m,69,1,TU,579
1988,m,70,1,TL,632
1988,m,70,1,TU,594
1988,m,71,1,TL,695
1988,m,71,1,TU,628
1988,m,72,1,TL,699
1988,m,72,1,TU,713
1988,m,73,1,TL,771
1988,m,73,1,TU,821
1988,m,74,1,TL,852
1988,m,74,1,TU,782
1988,m,75,1,TL,898
1988,m,75,1,TU,873
1988,m,76,1,TL,878
1988,m,76,1,TU,930
1988,m,77,1,TL,990
1988,m,77,1,TU,891
1988,m,78,1,TL,1006
1988,m,78,1,TU,924
1988,m,79,1,TL,1019
1988,m,79,1,TU,963
1988,m,80,1,TL,1028
1988,m,80,1,TU,958
1988,m,81,1,TL,943
1988,m,81,1,TU,939
1988,m,82,1,TL,956
1988,m,82,1,TU,885
1988,m,83,1,TL,844
1988,m,83,1,TU,819
1988,m,84,1,TL,796
1988,m,84,1,TU,773
1988,m,85,1,TL,750
1988,m,85,1,TU,740
1988,m,86,1,TL,694
1988,m,86,1,TU,647
1988,m,87,1,TL,637
1988,m,87,1,TU,575
1988,m,88,1,TL,539
1988,m,88,1,TU,465
1988,m,89,1,TL,464
1988,m,89,1,TU,418
1988,m,90,1,TL,403
1988,m,90,1,TU,330
1988,m,91,1,TL,325
1988,m,91,1,TU,288
1988,m,92,1,TL,263
1988,m,92,1,TU,213
1988,m,93,1,TL,211
1988,m,93,1,TU,166
1988,m,94,1,TL,125
1988,m,94,1,TU,129
1988,m,95,1,TL,110
1988,m,95,1,TU,91
1988,m,96,1,TL,82
1988,m,96,1,TU,68
1988,m,97,1,TL,53
1988,m,97,1,TU,40
1988,m,98,1,TL,44
1988,m,98,1,TU,24
1988,m,99,1,TL,25
1988,m,99,1,TU,17
1988,m,100,1,TL,16
1988,m,100,1,TU,15
1988,m,101,1,TL,8
1988,m,101,1,TU,5
1988,m,102,1,TL,3
1988,m,102,1,TU,7
1988,m,103,1,TL,3
1988,m,103,1,TU,2
1988,m,104,1,TL,1
1988,m,104,1,TU,4
1988,m,106,1,TL,2
1988,m,107,1,TU,1
1989,f,0,1,TL,228
1989,f,0,1,TU,50
1989,f,1,1,TL,13
1989,f,1,1,TU,13
1989,f,2,1,TL,13
1989,f,2,1,TU,3
1989,f,3,1,TL,2
1989,f,3,1,TU,3
1989,f,4,1,TL,9
1989,f,4,1,TU,1
1989,f,5,1,TL,6
1989,f,5,1,TU,1
1989,f,6,1,TL,5
1989,f,6,1,TU,4
1989,f,8,1,TL,3
1989,f,8,1,TU,3
1989,f,9,1,TL,1
1989,f,9,1,TU,2
1989,f,10,1,TL,4
1989,f,10,1,TU,1
1989,f,11,1,TL,5
1989,f,11,1,TU,1
1989,f,12,1,TL,4
1989,f,12,1,TU,1
1989,f,13,1,TL,4
1989,f,13,1,TU,3
1989,f,14,1,TL,5
1989,f,14,1,TU,3
1989,f,15,1,TL,14
1989,f,15,1,TU,7
1989,f,16,1,TL,6
1989,f,16,1,TU,5
1989,f,17,1,TL,14
1989,f,17,1,TU,9
1989,f,18,1,TL,11
1989,f,18,1,TU,11
1989,f,19,1,TL,6
1989,f,19,1,TU,7
1989,f,20,1,TL,8
1989,f,20,1,TU,7
1989,f,21,1,TL,11
1989,f,21,1,TU,6
1989,f,22,1,TL,11
1989,f,22,1,TU,8
1989,f,23,1,TL,8
1989,f,23,1,TU,11
1989,f,24,1,TL,6
1989,f,24,1,TU,15
1989,f,25,1,TL,5
1989,f,25,1,TU,10
1989,f,26,1,TL,14
1989,f,26,1,TU,12
1989,f,27,1,TL,9
1989,f,27,1,TU,13
1989,f,28,1,TL,15
1989,f,28,1,TU,14
1989,f,29,1,TL,11
1989,f,29,1,TU,12
1989,f,30,1,TL,10
1989,f,30,1,TU,16
1989,f,31,1,TL,19
1989,f,31,1,TU,14
1989,f,32,1,TL,10
1989,f,32,1,TU,12
1989,f,33,1,TL,11
1989,f,33,1,TU,17
1989,f,34,1,TL,15
1989,f,34,1,TU,14
1989,f,35,1,TL,24
1989,f,35,1,TU,19
1989,f,36,1,TL,34
1989,f,36,1,TU,24
1989,f,37,1,TL,25
1989,f,37,1,TU,23
1989,f,38,1,TL,20
1989,f,38,1,TU,23
1989,f,39,1,TL,42
1989,f,39,1,TU,30
1989,f,40,1,TL,38
1989,f,40,1,TU,41
1989,f,41,1,TL,36
1989,f,41,1,TU,40
1989,f,42,1,TL,53
1989,f,42,1,TU,28
1989,f,43,1,TL,37
1989,f,43,1,TU,54
1989,f,44,1,TL,50
1989,f,44,1,TU,46
1989,f,45,1,TL,41
1989,f,45,1,TU,64
1989,f,46,1,TL,54
1989,f,46,1,TU,48
1989,f,47,1,TL,49
1989,f,47,1,TU,60
1989,f,48,1,TL,57
1989,f,48,1,TU,46
1989,f,49,1,TL,67
1989,f,49,1,TU,73
1989,f,50,1,TL,57
1989,f,50,1,TU,65
1989,f,51,1,TL,54
1989,f,51,1,TU,60
1989,f,52,1,TL,69
1989,f,52,1,TU,74
1989,f,53,1,TL,70
1989,f,53,1,TU,67
1989,f,54,1,TL,77
1989,f,54,1,TU,77
1989,f,55,1,TL,71
1989,f,55,1,TU,87
1989,f,56,1,TL,70
1989,f,56,1,TU,88
1989,f,57,1,TL,113
1989,f,57,1,TU,110
1989,f,58,1,TL,105
1989,f,58,1,TU,105
1989,f,59,1,TL,126
1989,f,59,1,TU,117
1989,f,60,1,TL,125
1989,f,60,1,TU,129
1989,f,61,1,TL,132
1989,f,61,1,TU,131
1989,f,62,1,TL,160
1989,f,62,1,TU,172
1989,f,63,1,TL,176
1989,f,63,1,TU,181
1989,f,64,1,TL,215
1989,f,64,1,TU,200
1989,f,65,1,TL,233
1989,f,65,1,TU,245
1989,f,66,1,TL,253
1989,f,66,1,TU,267
1989,f,67,1,TL,272
1989,f,67,1,TU,299
1989,f,68,1,TL,362
1989,f,68,1,TU,350
1989,f,69,1,TL,336
1989,f,69,1,TU,316
1989,f,70,1,TL,327
1989,f,70,1,TU,330
1989,f,71,1,TL,392
1989,f,71,1,TU,372
1989,f,72,1,TL,386
1989,f,72,1,TU,432
1989,f,73,1,TL,479
1989,f,73,1,TU,418
1989,f,74,1,TL,508
1989,f,74,1,TU,561
1989,f,75,1,TL,552
1989,f,75,1,TU,612
1989,f,76,1,TL,654
1989,f,76,1,TU,653
1989,f,77,1,TL,700
1989,f,77,1,TU,734
1989,f,78,1,TL,768
1989,f,78,1,TU,778
1989,f,79,1,TL,766
1989,f,79,1,TU,824
1989,f,80,1,TL,885
1989,f,80,1,TU,794
1989,f,81,1,TL,863
1989,f,81,1,TU,842
1989,f,82,1,TL,919
1989,f,82,1,TU,897
1989,f,83,1,TL,899
1989,f,83,1,TU,957
1989,f,84,1,TL,994
1989,f,84,1,TU,986
1989,f,85,1,TL,960
1989,f,85,1,TU,1011
1989,f,86,1,TL,925
1989,f,86,1,TU,930
1989,f,87,1,TL,940
1989,f,87,1,TU,895
1989,f,88,1,TL,866
1989,f,88,1,TU,822
1989,f,89,1,TL,806
1989,f,89,1,TU,767
1989,f,90,1,TL,611
1989,f,90,1,TU,711
1989,f,91,1,TL,618
1989,f,91,1,TU,622
1989,f,92,1,TL,521
1989,f,92,1,TU,507
1989,f,93,1,TL,369
1989,f,93,1,TU,434
1989,f,94,1,TL,337
1989,f,94,1,TU,274
1989,f,95,1,TL,278
1989,f,95,1,TU,238
1989,f,96,1,TL,228
1989,f,96,1,TU,194
1989,f,97,1,TL,141
1989,f,97,1,TU,129
1989,f,98,1,TL,103
1989,f,98,1,TU,93
1989,f,99,1,TL,74
1989,f,99,1,TU,69
1989,f,100,1,TL,44
1989,f,100,1,TU,37
1989,f,101,1,TL,41
1989,f,101,1,TU,22
1989,f,102,1,TL,15
1989,f,102,1,TU,20
1989,f,103,1,TL,12
1989,f,103,1,TU,12
1989,f,104,1,TL,6
1989,f,104,1,TU,5
1989,f,105,1,TL,2
1989,f,105,1,TU,4
1989,f,106,1,TL,2
1989,f,108,1,TU,1
1989,m,0,1,TL,352
1989,m,0,1,TU,40
1989,m,1,1,TL,11
1989,m,1,1,TU,9
1989,m,2,1,TL,8
1989,m,2,1,TU,6
1989,m,3,1,TL,6
1989,m,3,1,TU,5
1989,m,4,1,TL,9
1989,m,4,1,TU,9
1989,m,5,1,TL,3
1989,m,5,1,TU,6
1989,m,6,1,TL,4
1989,m,6,1,TU,4
1989,m,7,1,TL,2
1989,m,7,1,TU,4
1989,m,8,1,TL,2
1989,m,8,1,TU,8
1989,m,9,1,TL,4
1989,m,10,1,TL,2
1989,m,10,1,TU,3
1989,m,11,1,TL,2
1989,m,11,1,TU,4
1989,m,12,1,TL,4
1989,m,12,1,TU,5
1989,m,13,1,TL,6
1989,m,13,1,TU,5
1989,m,14,1,TL,6
1989,m,14,1,TU,8
1989,m,15,1,TL,14
1989,m,15,1,TU,11
1989,m,16,1,TL,11
1989,m,16,1,TU,8
1989,m,17,1,TL,16
1989,m,17,1,TU,11
1989,m,18,1,TL,29
1989,m,18,1,TU,36
1989,m,19,1,TL,37
1989,m,19,1,TU,33
1989,m,20,1,TL,31
1989,m,20,1,TU,21
1989,m,21,1,TL,28
1989,m,21,1,TU,26
1989,m,22,1,TL,30
1989,m,22,1,TU,15
1989,m,23,1,TL,30
1989,m,23,1,TU,30
1989,m,24,1,TL,16
1989,m,24,1,TU,35
1989,m,25,1,TL,29
1989,m,25,1,TU,29
1989,m,26,1,TL,38
1989,m,26,1,TU,22
1989,m,27,1,TL,39
1989,m,27,1,TU,27
1989,m,28,1,TL,34
1989,m,28,1,TU,23
1989,m,29,1,TL,27
1989,m,29,1,TU,38
1989,m,30,1,TL,33
1989,m,30,1,TU,36
1989,m,31,1,TL,34
1989,m,31,1,TU,29
1989,m,32,1,TL,41
1989,m,32,1,TU,43
1989,m,33,1,TL,41
1989,m,33,1,TU,35
1989,m,34,1,TL,29
1989,m,34,1,TU,38
1989,m,35,1,TL,40
1989,m,35,1,TU,40
1989,m,36,1,TL,42
1989,m,36,1,TU,43
1989,m,37,1,TL,43
1989,m,37,1,TU,51
1989,m,38,1,TL,53
1989,m,38,1,TU,52
1989,m,39,1,TL,61
1989,m,39,1,TU,68
1989,m,40,1,TL,63
1989,m,40,1,TU,64
1989,m,41,1,TL,71
1989,m,41,1,TU,66
1989,m,42,1,TL,69
1989,m,42,1,TU,75
1989,m,43,1,TL,81
1989,m,43,1,TU,87
1989,m,44,1,TL,73
1989,m,44,1,TU,87
1989,m,45,1,TL,105
1989,m,45,1,TU,100
1989,m,46,1,TL,89
1989,m,46,1,TU,83
1989,m,47,1,TL,86
1989,m,47,1,TU,73
1989,m,48,1,TL,87
1989,m,48,1,TU,68
1989,m,49,1,TL,96
1989,m,49,1,TU,93
1989,m,50,1,TL,98
1989,m,50,1,TU,113
1989,m,51,1,TL,110
1989,m,51,1,TU,108
1989,m,52,1,TL,125
1989,m,52,1,TU,121
1989,m,53,1,TL,128
1989,m,53,1,TU,106
1989,m,54,1,TL,149
1989,m,54,1,TU,139
1989,m,55,1,TL,142
1989,m,55,1,TU,145
1989,m,56,1,TL,166
1989,m,56,1,TU,190
